time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.032783	4	2	4	36	0.000283031
0.0327964	1	2	4	57	0.000233927
0.0328321	1	1	4	245	0.00208214
0.0328455	4	2	4	36	0.000283031
0.0328589	1	2	4	57	0.000233927
0.0328857	4	1	4	245	0.000635713
0.032908	7	1	4	159	0.000595531
0.0329259	7	1	4	57	0.000238391
0.0329839	1	2	4	57	0.000233927
0.033033	4	2	4	114	0.000908031
0.0330464	1	2	4	57	0.000233927
0.0330643	1	1	4	164	0.00206428
0.0331357	4	1	4	164	0.000635713
0.033158	7	1	4	57	0.000595531
0.0331714	1	2	4	57	0.000233927
0.0332205	7	1	4	36	0.000283031
0.033283	4	2	4	36	0.000283031
0.0332964	1	2	4	57	0.000233927
0.0333321	1	1	4	245	0.00208214
0.0333455	4	2	4	36	0.000283031
0.0333589	1	2	4	57	0.000233927
0.0333857	4	1	4	245	0.000635713
0.0334661	4	2	4	32	0.000278567
0.0334705	7	1	4	36	0.000283031
0.0334839	1	2	4	57	0.000233927
0.033533	4	2	4	103	0.000908031
0.0335464	1	2	4	57	0.000233927
0.0335821	1	1	4	164	0.00208214
0.0335955	7	1	4	23	0.000595531
0.0336357	4	1	4	164	0.000635713
0.033658	7	1	4	57	0.000908031
0.0336714	1	2	4	57	0.000233927
0.0337205	4	2	4	114	0.000908031
0.0337339	4	2	4	57	0.000233927
0.0337473	7	1	4	114	0.000247319
0.0337964	1	1	4	1223	0.000796426
0.0337964	1	2	4	57	0.000233927
0.0338455	7	1	4	136	0.000595531
0.0338589	1	2	4	57	0.000233927
0.0338634	7	1	4	114	0.000238391
0.0338857	4	1	4	245	0.000635713
0.033908	4	2	4	186	0.000595531
0.0339214	4	2	4	57	0.000233927
0.0339839	1	2	4	57	0.000233927
0.034033	7	1	4	57	0.00122053
0.0340464	1	2	4	57	0.000233927
0.0340598	7	1	4	114	0.000247319
0.0341357	4	1	4	164	0.000635713
0.0341714	1	2	4	57	0.000233927
0.0342205	4	2	4	36	0.000283031
0.0342339	4	2	4	23	0.000233927
0.0342964	1	2	4	57	0.000233927
0.0343455	4	2	4	57	0.000595531
0.0343589	1	2	4	57	0.000233927
0.0343857	4	1	4	245	0.000635713
0.034408	4	2	4	57	0.000595531
0.0344705	4	2	4	57	0.000908031
0.0344839	1	2	4	57	0.000233927
