Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.0659911	UE  PHY Txed	6	5	15	1	1	0	SRS
0.0671161	UE  PHY Txed	6	7	1	1	2	0	SRS
0.0683661	UE  PHY Txed	6	8	5	4	2	0	SRS
0.0701786	UE  PHY Txed	7	0	2	4	1	0	SRS
0.0703661	UE  PHY Txed	7	0	5	7	1	0	SRS
0.0709911	UE  PHY Txed	7	0	15	1	1	0	SRS
0.0721161	UE  PHY Txed	7	2	1	1	2	0	SRS
0.0729643	UE  PHY Txed	7	2	3	1	1	1	SRS
0.0733661	UE  PHY Txed	7	3	5	4	2	0	SRS
0.0751786	UE  PHY Txed	7	5	2	4	1	0	SRS
0.0753661	UE  PHY Txed	7	5	5	7	1	0	SRS
0.0754643	UE  PHY Txed	7	5	1	7	1	1	SRS
0.0759643	UE  PHY Txed	7	5	3	1	2	1	SRS
0.0759911	UE  PHY Txed	7	5	15	1	1	0	SRS
0.0771161	UE  PHY Txed	7	7	1	1	2	0	SRS
0.0783661	UE  PHY Txed	7	8	5	4	2	0	SRS
0.0801786	UE  PHY Txed	8	0	2	4	1	0	SRS
0.0803661	UE  PHY Txed	8	0	5	7	1	0	SRS
0.0809911	UE  PHY Txed	8	0	15	1	1	0	SRS
0.0821161	UE  PHY Txed	8	2	1	1	2	0	SRS
0.0832143	UE  PHY Txed	8	3	0	4	2	1	SRS
0.0833661	UE  PHY Txed	8	3	5	4	2	0	SRS
0.0851786	UE  PHY Txed	8	5	2	4	1	0	SRS
0.0853661	UE  PHY Txed	8	5	5	7	1	0	SRS
0.0854643	UE  PHY Txed	8	5	1	4	1	1	SRS
0.0859911	UE  PHY Txed	8	5	15	1	1	0	SRS
0.0871161	UE  PHY Txed	8	7	1	1	2	0	SRS
0.0883661	UE  PHY Txed	8	8	5	4	2	0	SRS
0.0901786	UE  PHY Txed	9	0	2	4	1	0	SRS
0.0903661	UE  PHY Txed	9	0	5	7	1	0	SRS
0.0909911	UE  PHY Txed	9	0	15	1	1	0	SRS
0.0921161	UE  PHY Txed	9	2	1	1	2	0	SRS
0.0929643	UE  PHY Txed	9	2	3	1	1	1	SRS
0.0933661	UE  PHY Txed	9	3	5	4	2	0	SRS
0.0951786	UE  PHY Txed	9	5	2	4	1	0	SRS
0.0953661	UE  PHY Txed	9	5	5	7	1	0	SRS
0.0954643	UE  PHY Txed	9	5	1	7	1	1	SRS
0.0959643	UE  PHY Txed	9	5	3	1	2	1	SRS
0.0959911	UE  PHY Txed	9	5	15	1	1	0	SRS
0.0971161	UE  PHY Txed	9	7	1	1	2	0	SRS
0.0983661	UE  PHY Txed	9	8	5	4	2	0	SRS
