-40	-70	1.5	13.692	-12.9897	0	0	
-40	-67.6	1.5	14.4099	-12.0189	0	0	
-40	-65.2	1.5	15.0737	-28.588	0	0	
-40	-62.8	1.5	15.5154	-25.1975	0	0	
-40	-60.4	1.5	-7.17037	-31.2193	0	0	
-40	-58	1.5	15.2888	-15.288	0	0	
-40	-55.6	1.5	-8.92622	-31.2651	0	0	
-40	-53.2	1.5	15.2502	-28.0917	0	0	
-40	-50.8	1.5	16.8769	4.42826	0	0	
-40	-48.4	1.5	16.9088	1.08928	0	0	
-40	-46	1.5	-10.7695	-22.3596	0	0	
-40	-43.6	1.5	18.0722	-3.52268	0	0	
-40	-41.2	1.5	18.1556	-2.13961	0	0	
-40	-38.8	1.5	15.6441	-14.7155	0	0	
-40	-36.4	1.5	17.9584	-4.10671	0	0	
-40	-34	1.5	18.7306	-8.65128	0	0	
-40	-31.6	1.5	16.6962	-28.3316	0	0	
-40	-29.2	1.5	14.5542	-31.6543	0	0	
-40	-26.8	1.5	18.6457	-1.15	0	0	
-40	-24.4	1.5	16.5447	-29.0808	0	0	
-40	-22	1.5	19.1527	-5.7651	0	0	
-40	-19.6	1.5	-11.8825	-37.7933	0	0	
-40	-17.2	1.5	20.8178	-8.63546	0	0	
-40	-14.8	1.5	20.4802	-9.36478	0	0	
-40	-12.4	1.5	20.5389	-5.10739	0	0	
-40	-10	1.5	20.8445	2.37247	0	0	
-40	-7.6	1.5	18.3032	-45.8109	0	0	
-40	-5.2	1.5	21.1718	-15.641	0	0	
-40	-2.8	1.5	21.1113	-18.8931	0	0	
-40	-0.4	1.5	-4.48719	-46.0981	0	0	
-40	2	1.5	19.4604	-50.6323	0	0	
-40	4.4	1.5	20.2396	-16.5602	0	0	
-40	6.8	1.5	19.2082	-42.45	0	0	
-40	9.2	1.5	17.0754	-29.3273	0	0	
-40	11.6	1.5	20.8329	-3.28797	0	0	
-40	14	1.5	-8.46406	-29.732	0	0	
-40	16.4	1.5	19.9953	-6.79879	0	0	
-40	18.8	1.5	17.6828	-31.0231	0	0	
-40	21.2	1.5	18.7655	-2.02039	0	0	
-40	23.6	1.5	18.7774	7.81302	0	0	
-40	26	1.5	19.4755	-1.75809	0	0	
-40	28.4	1.5	18.8528	-5.8594	0	0	
-40	30.8	1.5	18.157	-7.10145	0	0	
-40	33.2	1.5	-7.61571	-32.6784	0	0	
-40	35.6	1.5	18.0366	-7.12595	0	0	
-40	38	1.5	19.0072	-7.46883	0	0	
-40	40.4	1.5	17.9439	-4.35427	0	0	
-40	42.8	1.5	16.8332	-14.874	0	0	
-40	45.2	1.5	-13.4568	-27.8057	0	0	
-40	47.6	1.5	17.1171	9.04157	0	0	
-40	50	1.5	14.8216	-28.8473	0	0	
-37.6	-70	1.5	15.1292	-11.0871	0	0	
-37.6	-67.6	1.5	-13.2307	-39.2152	0	0	
-37.6	-65.2	1.5	15.1708	-9.62565	0	0	
-37.6	-62.8	1.5	15.4519	-11.4328	0	0	
-37.6	-60.4	1.5	12.6979	-30.1888	0	0	
-37.6	-58	1.5	-6.26635	-31.058	0	0	
-37.6	-55.6	1.5	14.6742	-28.641	0	0	
-37.6	-53.2	1.5	16.1592	-15.3998	0	0	
-37.6	-50.8	1.5	-9.77355	-32.2698	0	0	
-37.6	-48.4	1.5	-8.66442	-26.3286	0	0	
-37.6	-46	1.5	15.8414	-18.6305	0	0	
-37.6	-43.6	1.5	16.5442	6.75371	0	0	
-37.6	-41.2	1.5	15.4167	-27.2946	0	0	
-37.6	-38.8	1.5	15.5503	-28.1437	0	0	
-37.6	-36.4	1.5	18.1736	-5.52435	0	0	
-37.6	-34	1.5	18.5729	-7.1791	0	0	
-37.6	-31.6	1.5	19.3997	-4.23124	0	0	
-37.6	-29.2	1.5	-11.4241	-38.3678	0	0	
-37.6	-26.8	1.5	19.8471	-5.47609	0	0	
-37.6	-24.4	1.5	19.1161	1.77601	0	0	
-37.6	-22	1.5	19.4429	-1.14148	0	0	
-37.6	-19.6	1.5	20.4166	-0.3591	0	0	
-37.6	-17.2	1.5	18.9313	-36.5866	0	0	
-37.6	-14.8	1.5	20.3946	-9.95416	0	0	
-37.6	-12.4	1.5	19.4367	-27.2307	0	0	
-37.6	-10	1.5	20.1162	5.98323	0	0	
-37.6	-7.6	1.5	17.2043	-35.4147	0	0	
-37.6	-5.2	1.5	21.5529	-16.0708	0	0	
-37.6	-2.8	1.5	21.6126	-18.8796	0	0	
-37.6	-0.4	1.5	-4.2787	-46.0332	0	0	
-37.6	2	1.5	21.6023	-19.3499	0	0	
-37.6	4.4	1.5	21.9678	-16.6078	0	0	
-37.6	6.8	1.5	17.8026	-35.6816	0	0	
-37.6	9.2	1.5	21.386	-4.19175	0	0	
-37.6	11.6	1.5	20.7684	-5.45016	0	0	
-37.6	14	1.5	18.6045	-29.4786	0	0	
-37.6	16.4	1.5	18.1807	-10.1306	0	0	
-37.6	18.8	1.5	20.8545	-4.4989	0	0	
-37.6	21.2	1.5	17.408	-27.0788	0	0	
-37.6	23.6	1.5	19.6904	4.83252	0	0	
-37.6	26	1.5	19.9366	0.212052	0	0	
-37.6	28.4	1.5	17.9902	-7.56846	0	0	
-37.6	30.8	1.5	18.3151	-26.0037	0	0	
-37.6	33.2	1.5	-7.50167	-34.416	0	0	
-37.6	35.6	1.5	17.3939	-28.3088	0	0	
-37.6	38	1.5	18.735	-2.03779	0	0	
-37.6	40.4	1.5	16.3268	0.966234	0	0	
-37.6	42.8	1.5	16.7236	-24.9598	0	0	
-37.6	45.2	1.5	-9.33826	-22.6945	0	0	
-37.6	47.6	1.5	16.3593	-24.6041	0	0	
-37.6	50	1.5	16.6458	-4.42142	0	0	
-35.2	-70	1.5	13.494	-34.8049	0	0	
-35.2	-67.6	1.5	14.3327	-33.6578	0	0	
-35.2	-65.2	1.5	-9.58088	-35.0139	0	0	
-35.2	-62.8	1.5	14.7665	-10.6208	0	0	
-35.2	-60.4	1.5	13.9518	-19.8966	0	0	
-35.2	-58	1.5	14.1347	-15.7805	0	0	
-35.2	-55.6	1.5	16.0282	-9.99959	0	0	
-35.2	-53.2	1.5	16.9958	-14.0759	0	0	
-35.2	-50.8	1.5	-4.85901	-27.0836	0	0	
-35.2	-48.4	1.5	14.3803	-31.9842	0	0	
-35.2	-46	1.5	16.01	-29.9683	0	0	
-35.2	-43.6	1.5	17.8489	4.49502	0	0	
-35.2	-41.2	1.5	16.8822	-20.3386	0	0	
-35.2	-38.8	1.5	18.3131	7.46435	0	0	
-35.2	-36.4	1.5	18.652	-0.899709	0	0	
-35.2	-34	1.5	-4.24153	-28.4812	0	0	
-35.2	-31.6	1.5	19.6115	-6.5731	0	0	
-35.2	-29.2	1.5	19.9804	-6.7377	0	0	
-35.2	-26.8	1.5	18.555	-5.08432	0	0	
-35.2	-24.4	1.5	20.5204	-3.89544	0	0	
-35.2	-22	1.5	20.9688	4.24985	0	0	
-35.2	-19.6	1.5	-8.77018	-23.6419	0	0	
-35.2	-17.2	1.5	21.4121	-4.60755	0	0	
-35.2	-14.8	1.5	21.1814	-8.95744	0	0	
-35.2	-12.4	1.5	21.7052	-7.73474	0	0	
-35.2	-10	1.5	21.59	1.05337	0	0	
-35.2	-7.6	1.5	19.287	-8.7878	0	0	
-35.2	-5.2	1.5	22.3553	-13.2212	0	0	
-35.2	-2.8	1.5	21.3639	-18.4637	0	0	
-35.2	-0.4	1.5	18.4736	-21.8735	0	0	
-35.2	2	1.5	20.9674	-20.3618	0	0	
-35.2	4.4	1.5	18.4753	-43.0088	0	0	
-35.2	6.8	1.5	20.0212	-36.4393	0	0	
-35.2	9.2	1.5	22.0504	0.886382	0	0	
-35.2	11.6	1.5	21.2356	-1.51945	0	0	
-35.2	14	1.5	21.47	-7.97218	0	0	
-35.2	16.4	1.5	19.7625	-31.0827	0	0	
-35.2	18.8	1.5	19.4526	-27.0984	0	0	
-35.2	21.2	1.5	-2.96066	-23.2539	0	0	
-35.2	23.6	1.5	18.9042	-26.4606	0	0	
-35.2	26	1.5	19.6513	-3.11347	0	0	
-35.2	28.4	1.5	19.6005	-5.56317	0	0	
-35.2	30.8	1.5	18.7166	-7.19029	0	0	
-35.2	33.2	1.5	19.3583	-5.54641	0	0	
-35.2	35.6	1.5	19.0917	-4.60636	0	0	
-35.2	38	1.5	16.4982	1.60905	0	0	
-35.2	40.4	1.5	17.4672	-13.8323	0	0	
-35.2	42.8	1.5	-8.62114	-27.5572	0	0	
-35.2	45.2	1.5	17.5234	1.21375	0	0	
-35.2	47.6	1.5	13.4167	-27.4769	0	0	
-35.2	50	1.5	-7.2742	-29.3756	0	0	
-32.8	-70	1.5	-10.0646	-41.3673	0	0	
-32.8	-67.6	1.5	13.3144	-11.1821	0	0	
-32.8	-65.2	1.5	-10.246	-35.5859	0	0	
-32.8	-62.8	1.5	15.1916	-10.3044	0	0	
-32.8	-60.4	1.5	15.136	-34.7619	0	0	
-32.8	-58	1.5	15.204	-10.8893	0	0	
-32.8	-55.6	1.5	14.1536	-25.3354	0	0	
-32.8	-53.2	1.5	16.8323	-6.21296	0	0	
-32.8	-50.8	1.5	12.8296	-29.2136	0	0	
-32.8	-48.4	1.5	15.6248	-8.23138	0	0	
-32.8	-46	1.5	17.1301	-4.56507	0	0	
-32.8	-43.6	1.5	17.6338	-1.43283	0	0	
-32.8	-41.2	1.5	-7.9917	-25.287	0	0	
-32.8	-38.8	1.5	18.7293	16.4185	0	0	
-32.8	-36.4	1.5	17.9862	-21.796	0	0	
-32.8	-34	1.5	-3.94041	-23.482	0	0	
-32.8	-31.6	1.5	17.5699	-13.9378	0	0	
-32.8	-29.2	1.5	20.2153	-6.53891	0	0	
-32.8	-26.8	1.5	20.6058	-5.05415	0	0	
-32.8	-24.4	1.5	18.5105	-8.57059	0	0	
-32.8	-22	1.5	21.3958	-0.404417	0	0	
-32.8	-19.6	1.5	21.3602	3.25078	0	0	
-32.8	-17.2	1.5	21.9636	3.21802	0	0	
-32.8	-14.8	1.5	19.1268	-27.567	0	0	
-32.8	-12.4	1.5	22.127	-8.82152	0	0	
-32.8	-10	1.5	20.4407	-30.7136	0	0	
-32.8	-7.6	1.5	13.6271	-24.9147	0	0	
-32.8	-5.2	1.5	20.5676	-39.588	0	0	
-32.8	-2.8	1.5	19.1451	-40.0543	0	0	
-32.8	-0.4	1.5	-2.92772	-38.1775	0	0	
-32.8	2	1.5	22.5295	-17.4976	0	0	
-32.8	4.4	1.5	21.3555	-15.1195	0	0	
-32.8	6.8	1.5	20.0457	-35.4461	0	0	
-32.8	9.2	1.5	21.9799	3.19745	0	0	
-32.8	11.6	1.5	21.777	-6.49173	0	0	
-32.8	14	1.5	-5.44567	-34.7924	0	0	
-32.8	16.4	1.5	21.6173	-2.42869	0	0	
-32.8	18.8	1.5	19.839	-19.22	0	0	
-32.8	21.2	1.5	19.6169	-16.3683	0	0	
-32.8	23.6	1.5	-0.0851667	-21.173	0	0	
-32.8	26	1.5	18.7279	-22.1988	0	0	
-32.8	28.4	1.5	20.2083	-6.31357	0	0	
-32.8	30.8	1.5	13.2076	-23.3513	0	0	
-32.8	33.2	1.5	18.6578	-24.8889	0	0	
-32.8	35.6	1.5	16.7164	-20.9213	0	0	
-32.8	38	1.5	19.2983	8.6498	0	0	
-32.8	40.4	1.5	-5.77504	-21.2863	0	0	
