Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.016442	DL DCI Rxed	1	6	7	1	2	0	15	2
0.016442	DL DCI Rxed	1	6	7	4	2	0	15	2
0.016442	DL DCI Rxed	1	6	7	7	1	0	15	2
0.0165045	DL DCI Rxed	1	6	8	1	2	0	14	2
0.0165045	DL DCI Rxed	1	6	8	4	2	0	14	2
0.0165045	DL DCI Rxed	1	6	8	7	1	0	14	2
0.016567	DL DCI Rxed	1	6	9	1	2	0	13	2
0.016567	DL DCI Rxed	1	6	9	4	2	0	13	2
0.016567	DL DCI Rxed	1	6	9	7	1	0	13	2
0.0166205	HARQ FD Txed	1	6	9	1	2	0	15	2
0.0166205	HARQ FD Txed	1	6	9	4	2	0	15	2
0.0166205	HARQ FD Txed	1	6	9	7	1	0	15	2
0.0166295	DL DCI Rxed	1	6	10	1	2	0	12	2
0.0166295	DL DCI Rxed	1	6	10	4	2	0	12	2
0.0166295	DL DCI Rxed	1	6	10	7	1	0	12	2
0.016683	HARQ FD Txed	1	6	10	1	2	0	14	2
0.016683	HARQ FD Txed	1	6	10	4	2	0	14	2
0.016683	HARQ FD Txed	1	6	10	7	1	0	14	2
0.016692	DL DCI Rxed	1	6	11	1	2	0	11	2
0.016692	DL DCI Rxed	1	6	11	4	2	0	11	2
0.016692	DL DCI Rxed	1	6	11	7	1	0	11	2
0.0167455	HARQ FD Txed	1	6	11	1	2	0	13	2
0.0167455	HARQ FD Txed	1	6	11	4	2	0	13	2
0.0167455	HARQ FD Txed	1	6	11	7	1	0	13	2
0.0167545	DL DCI Rxed	1	6	12	1	2	0	15	2
0.0167545	DL DCI Rxed	1	6	12	4	2	0	15	2
0.0167545	DL DCI Rxed	1	6	12	7	1	0	15	2
0.016808	HARQ FD Txed	1	6	12	1	2	0	12	2
0.016808	HARQ FD Txed	1	6	12	4	2	0	12	2
0.016808	HARQ FD Txed	1	6	12	7	1	0	12	2
0.016817	DL DCI Rxed	1	6	13	1	2	0	14	2
0.016817	DL DCI Rxed	1	6	13	4	2	0	14	2
0.016817	DL DCI Rxed	1	6	13	7	1	0	14	2
0.0168705	HARQ FD Txed	1	6	13	1	2	0	11	2
0.0168705	HARQ FD Txed	1	6	13	4	2	0	11	2
0.0168705	HARQ FD Txed	1	6	13	7	1	0	11	2
0.0168795	DL DCI Rxed	1	6	14	1	2	0	13	2
0.0168795	DL DCI Rxed	1	6	14	4	2	0	13	2
0.0168795	DL DCI Rxed	1	6	14	7	1	0	13	2
0.016933	HARQ FD Txed	1	6	14	1	2	0	15	2
0.016933	HARQ FD Txed	1	6	14	4	2	0	15	2
0.016933	HARQ FD Txed	1	6	14	7	1	0	15	2
0.016942	DL DCI Rxed	1	6	15	1	2	0	12	2
0.016942	DL DCI Rxed	1	6	15	4	2	0	12	2
0.016942	DL DCI Rxed	1	6	15	7	1	0	12	2
0.0169955	HARQ FD Txed	1	6	15	1	2	0	14	2
0.0169955	HARQ FD Txed	1	6	15	4	2	0	14	2
0.0169955	HARQ FD Txed	1	6	15	7	1	0	14	2
0.0170045	DL DCI Rxed	1	7	0	4	2	0	11	2
0.0170045	DL DCI Rxed	1	7	0	7	1	0	11	2
0.0170179	DL DCI Rxed	1	7	0	1	1	1	15	2
0.0170179	DL DCI Rxed	1	7	0	4	1	1	15	2
0.017058	HARQ FD Txed	1	7	0	1	2	0	13	2
0.017058	HARQ FD Txed	1	7	0	4	2	0	13	2
0.017058	HARQ FD Txed	1	7	0	7	1	0	13	2
0.017067	DL DCI Rxed	1	7	1	1	2	0	15	2
0.017067	DL DCI Rxed	1	7	1	4	2	0	15	2
0.017067	DL DCI Rxed	1	7	1	7	1	0	15	2
0.0171205	HARQ FD Txed	1	7	1	4	2	0	12	2
0.0171205	HARQ FD Txed	1	7	1	7	1	0	12	2
0.0171295	DL DCI Rxed	1	7	2	4	2	0	14	2
0.0171295	DL DCI Rxed	1	7	2	7	1	0	14	2
0.017183	HARQ FD Txed	1	7	2	1	2	0	12	2
0.017183	HARQ FD Txed	1	7	2	4	2	0	11	2
0.017183	HARQ FD Txed	1	7	2	7	1	0	11	2
0.017192	DL DCI Rxed	1	7	3	1	2	0	14	2
0.017192	DL DCI Rxed	1	7	3	4	2	0	13	2
0.017192	DL DCI Rxed	1	7	3	7	1	0	13	2
0.0172455	HARQ FD Txed	1	7	3	1	2	0	15	2
0.0172455	HARQ FD Txed	1	7	3	7	1	0	15	2
0.0172455	HARQ FD Txed	1	7	3	4	2	0	15	2
0.0172545	DL DCI Rxed	1	7	4	1	2	0	13	2
0.0172545	DL DCI Rxed	1	7	4	4	2	0	12	2
0.0172545	DL DCI Rxed	1	7	4	7	1	0	12	2
0.0172679	DL DCI Rxed	1	7	1	1	1	1	14	2
0.0172679	DL DCI Rxed	1	7	1	4	1	1	14	2
0.017308	HARQ FD Txed	1	7	4	4	2	0	14	2
0.017308	HARQ FD Txed	1	7	4	7	1	0	14	2
0.0173705	HARQ FD Txed	1	7	5	1	2	0	14	2
0.0173705	HARQ FD Txed	1	7	5	4	2	0	13	2
0.0173705	HARQ FD Txed	1	7	5	7	1	0	13	2
0.0173795	DL DCI Rxed	1	7	6	1	2	0	15	2
0.0173795	DL DCI Rxed	1	7	6	4	2	0	15	2
0.0173795	DL DCI Rxed	1	7	6	7	1	0	15	2
0.017433	HARQ FD Txed	1	7	6	1	2	0	13	2
0.017433	HARQ FD Txed	1	7	6	4	2	0	12	2
0.017433	HARQ FD Txed	1	7	6	7	1	0	12	2
0.017442	DL DCI Rxed	1	7	7	1	2	0	12	2
0.017442	DL DCI Rxed	1	7	7	4	2	0	14	2
0.017442	DL DCI Rxed	1	7	7	7	1	0	14	2
0.0175045	DL DCI Rxed	1	7	8	7	1	0	13	2
0.0175179	DL DCI Rxed	1	7	2	1	1	1	13	2
0.0175179	DL DCI Rxed	1	7	2	4	1	1	13	2
0.017558	HARQ FD Txed	1	7	8	1	2	0	15	2
0.017558	HARQ FD Txed	1	7	8	4	2	0	15	2
0.017558	HARQ FD Txed	1	7	8	7	1	0	15	2
0.017567	DL DCI Rxed	1	7	9	1	2	0	14	2
0.017567	DL DCI Rxed	1	7	9	4	2	0	12	2
0.017567	DL DCI Rxed	1	7	9	7	1	0	12	2
0.0176205	HARQ FD Txed	1	7	9	1	2	0	12	2
0.0176205	HARQ FD Txed	1	7	9	7	1	0	14	2
0.0176205	HARQ FD Txed	1	7	9	4	2	0	14	2
0.0176295	DL DCI Rxed	1	7	10	4	2	0	13	2
0.017683	HARQ FD Txed	1	7	10	7	1	0	13	2
0.017692	DL DCI Rxed	1	7	11	1	2	0	15	2
0.017692	DL DCI Rxed	1	7	11	4	2	0	15	2
0.017692	DL DCI Rxed	1	7	11	7	1	0	15	2
0.0177321	HARQ FD Txed	1	7	2	1	1	1	15	2
0.0177321	HARQ FD Txed	1	7	2	4	1	1	15	2
0.0177455	HARQ FD Txed	1	7	11	1	2	0	14	2
0.0177455	HARQ FD Txed	1	7	11	7	1	0	12	2
0.0177455	HARQ FD Txed	1	7	11	4	2	0	12	2
0.0177545	DL DCI Rxed	1	7	12	1	2	0	13	2
0.0177545	DL DCI Rxed	1	7	12	4	2	0	14	2
0.0177545	DL DCI Rxed	1	7	12	7	1	0	14	2
0.0177679	DL DCI Rxed	1	7	3	1	1	1	12	2
0.0177679	DL DCI Rxed	1	7	3	4	1	1	12	2
0.017808	HARQ FD Txed	1	7	12	4	2	0	13	2
0.017817	DL DCI Rxed	1	7	13	4	2	0	11	2
0.0178705	HARQ FD Txed	1	7	13	1	2	0	15	2
0.0178705	HARQ FD Txed	1	7	13	7	1	0	15	2
0.0178705	HARQ FD Txed	1	7	13	4	2	0	15	2
0.0178795	DL DCI Rxed	1	7	14	1	2	0	14	2
0.0178795	DL DCI Rxed	1	7	14	4	2	0	12	2
0.0178795	DL DCI Rxed	1	7	14	7	1	0	13	2
0.017933	HARQ FD Txed	1	7	14	1	2	0	13	2
0.017933	HARQ FD Txed	1	7	14	7	1	0	14	2
0.017933	HARQ FD Txed	1	7	14	4	2	0	14	2
0.017942	DL DCI Rxed	1	7	15	1	2	0	12	2
0.017942	DL DCI Rxed	1	7	15	4	2	0	13	2
0.017942	DL DCI Rxed	1	7	15	7	1	0	12	2
0.0179821	HARQ FD Txed	1	7	3	1	1	1	14	2
0.0179821	HARQ FD Txed	1	7	3	4	1	1	14	2
0.0179955	HARQ FD Txed	1	7	15	4	2	0	11	2
0.0180045	DL DCI Rxed	1	8	0	4	2	0	15	2
0.0180045	DL DCI Rxed	1	8	0	7	1	0	15	2
0.0180179	DL DCI Rxed	1	8	0	1	1	1	11	2
0.0180179	DL DCI Rxed	1	8	0	4	1	1	11	2
0.018058	HARQ FD Txed	1	8	0	1	2	0	14	2
0.018058	HARQ FD Txed	1	8	0	7	1	0	13	2
0.018058	HARQ FD Txed	1	8	0	4	2	0	12	2
0.018067	DL DCI Rxed	1	8	1	1	2	0	15	2
0.018067	DL DCI Rxed	1	8	1	4	2	0	14	2
0.018067	DL DCI Rxed	1	8	1	7	1	0	14	2
0.0181205	HARQ FD Txed	1	8	1	1	2	0	12	2
0.0181205	HARQ FD Txed	1	8	1	7	1	0	12	2
0.0181205	HARQ FD Txed	1	8	1	4	2	0	13	2
0.0181295	DL DCI Rxed	1	8	2	4	2	0	11	2
0.0181295	DL DCI Rxed	1	8	2	7	1	0	11	2
0.018183	HARQ FD Txed	1	8	2	4	2	0	15	2
0.018183	HARQ FD Txed	1	8	2	7	1	0	15	2
0.018192	DL DCI Rxed	1	8	3	1	2	0	14	2
0.018192	DL DCI Rxed	1	8	3	4	2	0	12	2
0.018192	DL DCI Rxed	1	8	3	7	1	0	13	2
0.0182321	HARQ FD Txed	1	8	0	1	1	1	13	2
0.0182321	HARQ FD Txed	1	8	0	4	1	1	13	2
0.0182455	HARQ FD Txed	1	8	3	1	2	0	15	2
0.0182455	HARQ FD Txed	1	8	3	4	2	0	14	2
0.0182455	HARQ FD Txed	1	8	3	7	1	0	14	2
0.0182545	DL DCI Rxed	1	8	4	1	2	0	13	2
0.0182545	DL DCI Rxed	1	8	4	4	2	0	13	2
0.0182545	DL DCI Rxed	1	8	4	7	1	0	12	2
0.0182679	DL DCI Rxed	1	8	1	1	1	1	15	2
0.0182679	DL DCI Rxed	1	8	1	4	1	1	15	2
0.018308	HARQ FD Txed	1	8	4	4	2	0	11	2
0.018308	HARQ FD Txed	1	8	4	7	1	0	11	2
0.018317	DL DCI Rxed	1	8	5	7	1	0	15	2
0.0183705	HARQ FD Txed	1	8	5	1	2	0	14	2
0.0183705	HARQ FD Txed	1	8	5	7	1	0	13	2
0.0183795	DL DCI Rxed	1	8	6	1	2	0	15	2
0.0183795	DL DCI Rxed	1	8	6	4	2	0	15	2
0.0183795	DL DCI Rxed	1	8	6	7	1	0	14	2
0.018433	HARQ FD Txed	1	8	6	1	2	0	13	2
0.018433	HARQ FD Txed	1	8	6	4	2	0	12	2
0.018433	HARQ FD Txed	1	8	6	4	2	0	13	2
0.018433	HARQ FD Txed	1	8	6	7	1	0	12	2
0.018442	DL DCI Rxed	1	8	7	1	2	0	12	2
0.018442	DL DCI Rxed	1	8	7	4	2	0	14	2
0.018442	DL DCI Rxed	1	8	7	7	1	0	11	2
0.0184821	HARQ FD Txed	1	8	1	1	1	1	12	2
0.0184821	HARQ FD Txed	1	8	1	4	1	1	12	2
0.0184955	HARQ FD Txed	1	8	7	7	1	0	15	2
0.0185179	DL DCI Rxed	1	8	2	1	1	1	14	2
0.0185179	DL DCI Rxed	1	8	2	4	1	1	14	2
0.018558	HARQ FD Txed	1	8	8	1	2	0	15	2
0.018558	HARQ FD Txed	1	8	8	4	2	0	15	2
0.018558	HARQ FD Txed	1	8	8	7	1	0	14	2
0.018567	DL DCI Rxed	1	8	9	1	2	0	14	2
0.018567	DL DCI Rxed	1	8	9	4	2	0	12	2
0.018567	DL DCI Rxed	1	8	9	7	1	0	13	2
0.0186205	HARQ FD Txed	1	8	9	1	2	0	12	2
0.0186205	HARQ FD Txed	1	8	9	7	1	0	11	2
0.0186205	HARQ FD Txed	1	8	9	4	2	0	14	2
0.0186295	DL DCI Rxed	1	8	10	4	2	0	13	2
0.018692	DL DCI Rxed	1	8	11	1	2	0	15	2
0.018692	DL DCI Rxed	1	8	11	4	2	0	15	2
0.018692	DL DCI Rxed	1	8	11	7	1	0	15	2
0.0187321	HARQ FD Txed	1	8	2	4	1	1	11	2
0.0187321	HARQ FD Txed	1	8	2	1	1	1	11	2
0.0187455	HARQ FD Txed	1	8	11	1	2	0	14	2
0.0187455	HARQ FD Txed	1	8	11	7	1	0	13	2
0.0187455	HARQ FD Txed	1	8	11	4	2	0	12	2
0.0187545	DL DCI Rxed	1	8	12	1	2	0	13	2
0.0187545	DL DCI Rxed	1	8	12	4	2	0	14	2
0.0187545	DL DCI Rxed	1	8	12	7	1	0	14	2
0.0187679	DL DCI Rxed	1	8	3	1	1	1	13	2
0.0187679	DL DCI Rxed	1	8	3	4	1	1	13	2
0.018808	HARQ FD Txed	1	8	12	4	2	0	13	2
0.018817	DL DCI Rxed	1	8	13	4	2	0	11	2
0.0188705	HARQ FD Txed	1	8	13	1	2	0	15	2
0.0188705	HARQ FD Txed	1	8	13	7	1	0	15	2
0.0188705	HARQ FD Txed	1	8	13	4	2	0	15	2
0.0188795	DL DCI Rxed	1	8	14	1	2	0	14	2
0.0188795	DL DCI Rxed	1	8	14	4	2	0	12	2
0.0188795	DL DCI Rxed	1	8	14	7	1	0	13	2
0.018933	HARQ FD Txed	1	8	14	1	2	0	13	2
0.018933	HARQ FD Txed	1	8	14	7	1	0	14	2
0.018933	HARQ FD Txed	1	8	14	4	2	0	14	2
0.018942	DL DCI Rxed	1	8	15	1	2	0	12	2
0.018942	DL DCI Rxed	1	8	15	4	2	0	13	2
0.018942	DL DCI Rxed	1	8	15	7	1	0	12	2
0.0189821	HARQ FD Txed	1	8	3	4	1	1	15	2
0.0189821	HARQ FD Txed	1	8	3	1	1	1	15	2
0.0189955	HARQ FD Txed	1	8	15	4	2	0	11	2
0.0190045	DL DCI Rxed	1	9	0	7	1	0	15	2
0.0190179	DL DCI Rxed	1	9	0	1	1	1	12	2
0.0190179	DL DCI Rxed	1	9	0	4	1	1	12	2
0.019058	HARQ FD Txed	1	9	0	1	2	0	14	2
0.019058	HARQ FD Txed	1	9	0	4	2	0	12	2
0.019058	HARQ FD Txed	1	9	0	7	1	0	13	2
0.019067	DL DCI Rxed	1	9	1	1	2	0	15	2
0.019067	DL DCI Rxed	1	9	1	4	2	0	14	2
0.019067	DL DCI Rxed	1	9	1	7	1	0	14	2
0.0191205	HARQ FD Txed	1	9	1	1	2	0	12	2
0.0191205	HARQ FD Txed	1	9	1	4	2	0	13	2
0.0191205	HARQ FD Txed	1	9	1	7	1	0	12	2
0.0191295	DL DCI Rxed	1	9	2	4	2	0	15	2
0.0191295	DL DCI Rxed	1	9	2	7	1	0	11	2
0.019183	HARQ FD Txed	1	9	2	7	1	0	15	2
0.019192	DL DCI Rxed	1	9	3	1	2	0	14	2
0.019192	DL DCI Rxed	1	9	3	4	2	0	12	2
0.019192	DL DCI Rxed	1	9	3	7	1	0	13	2
0.0192321	HARQ FD Txed	1	9	0	4	1	1	14	2
0.0192321	HARQ FD Txed	1	9	0	1	1	1	14	2
0.0192455	HARQ FD Txed	1	9	3	1	2	0	15	2
0.0192455	HARQ FD Txed	1	9	3	4	2	0	14	2
0.0192455	HARQ FD Txed	1	9	3	7	1	0	14	2
0.0192545	DL DCI Rxed	1	9	4	1	2	0	13	2
0.0192545	DL DCI Rxed	1	9	4	4	2	0	13	2
0.0192545	DL DCI Rxed	1	9	4	7	1	0	12	2
0.0192679	DL DCI Rxed	1	9	1	1	1	1	11	2
0.0192679	DL DCI Rxed	1	9	1	4	1	1	11	2
0.019308	HARQ FD Txed	1	9	4	7	1	0	11	2
0.019308	HARQ FD Txed	1	9	4	4	2	0	15	2
0.019317	DL DCI Rxed	1	9	5	4	2	0	11	2
0.0193705	HARQ FD Txed	1	9	5	1	2	0	14	2
0.0193705	HARQ FD Txed	1	9	5	7	1	0	13	2
0.0193705	HARQ FD Txed	1	9	5	4	2	0	12	2
0.0193795	DL DCI Rxed	1	9	6	1	2	0	15	2
0.0193795	DL DCI Rxed	1	9	6	4	2	0	14	2
0.0193795	DL DCI Rxed	1	9	6	7	1	0	14	2
0.019433	HARQ FD Txed	1	9	6	1	2	0	13	2
0.019433	HARQ FD Txed	1	9	6	4	2	0	13	2
0.019433	HARQ FD Txed	1	9	6	7	1	0	12	2
0.019442	DL DCI Rxed	1	9	7	1	2	0	12	2
0.019442	DL DCI Rxed	1	9	7	4	2	0	15	2
0.019442	DL DCI Rxed	1	9	7	7	1	0	15	2
0.0194821	HARQ FD Txed	1	9	1	4	1	1	13	2
0.0194821	HARQ FD Txed	1	9	1	1	1	1	13	2
0.0194955	HARQ FD Txed	1	9	7	4	2	0	11	2
0.0195045	DL DCI Rxed	1	9	8	4	2	0	12	2
0.0195179	DL DCI Rxed	1	9	2	1	1	1	15	2
0.0195179	DL DCI Rxed	1	9	2	4	1	1	15	2
0.019558	HARQ FD Txed	1	9	8	1	2	0	15	2
0.019558	HARQ FD Txed	1	9	8	7	1	0	14	2
0.019558	HARQ FD Txed	1	9	8	4	2	0	14	2
0.019567	DL DCI Rxed	1	9	9	1	2	0	14	2
0.019567	DL DCI Rxed	1	9	9	4	2	0	13	2
0.019567	DL DCI Rxed	1	9	9	7	1	0	13	2
0.0196205	HARQ FD Txed	1	9	9	1	2	0	12	2
0.0196205	HARQ FD Txed	1	9	9	7	1	0	15	2
0.0196205	HARQ FD Txed	1	9	9	4	2	0	15	2
0.0196295	DL DCI Rxed	1	9	10	4	2	0	11	2
0.019683	HARQ FD Txed	1	9	10	4	2	0	12	2
0.019692	DL DCI Rxed	1	9	11	1	2	0	15	2
0.019692	DL DCI Rxed	1	9	11	4	2	0	14	2
0.019692	DL DCI Rxed	1	9	11	7	1	0	14	2
0.0197321	HARQ FD Txed	1	9	2	4	1	1	12	2
0.0197321	HARQ FD Txed	1	9	2	1	1	1	12	2
0.0197455	HARQ FD Txed	1	9	11	1	2	0	14	2
0.0197455	HARQ FD Txed	1	9	11	7	1	0	13	2
0.0197455	HARQ FD Txed	1	9	11	4	2	0	13	2
0.0197545	DL DCI Rxed	1	9	12	1	2	0	13	2
0.0197545	DL DCI Rxed	1	9	12	4	2	0	15	2
0.0197545	DL DCI Rxed	1	9	12	7	1	0	15	2
0.0197679	DL DCI Rxed	1	9	3	1	1	1	14	2
0.0197679	DL DCI Rxed	1	9	3	4	1	1	14	2
0.019808	HARQ FD Txed	1	9	12	4	2	0	11	2
0.019817	DL DCI Rxed	1	9	13	4	2	0	12	2
0.0198705	HARQ FD Txed	1	9	13	1	2	0	15	2
0.0198705	HARQ FD Txed	1	9	13	7	1	0	14	2
0.0198705	HARQ FD Txed	1	9	13	4	2	0	14	2
0.0198795	DL DCI Rxed	1	9	14	1	2	0	14	2
0.0198795	DL DCI Rxed	1	9	14	4	2	0	13	2
0.0198795	DL DCI Rxed	1	9	14	7	1	0	13	2
0.019933	HARQ FD Txed	1	9	14	1	2	0	13	2
0.019933	HARQ FD Txed	1	9	14	4	2	0	15	2
0.019933	HARQ FD Txed	1	9	14	7	1	0	15	2
0.019942	DL DCI Rxed	1	9	15	1	2	0	12	2
0.019942	DL DCI Rxed	1	9	15	4	2	0	11	2
0.019942	DL DCI Rxed	1	9	15	7	1	0	12	2
0.0199821	HARQ FD Txed	1	9	3	4	1	1	11	2
0.0199821	HARQ FD Txed	1	9	3	1	1	1	11	2
0.0199955	HARQ FD Txed	1	9	15	4	2	0	12	2
0.0200045	DL DCI Rxed	2	0	0	7	1	0	14	2
0.0200179	DL DCI Rxed	2	0	0	1	1	1	13	2
0.0200179	DL DCI Rxed	2	0	0	4	1	1	13	2
0.020058	HARQ FD Txed	2	0	0	1	2	0	14	2
0.020058	HARQ FD Txed	2	0	0	4	2	0	13	2
0.020058	HARQ FD Txed	2	0	0	7	1	0	13	2
0.020067	DL DCI Rxed	2	0	1	1	2	0	15	2
0.020067	DL DCI Rxed	2	0	1	4	2	0	15	2
0.020067	DL DCI Rxed	2	0	1	7	1	0	15	2
0.0201205	HARQ FD Txed	2	0	1	1	2	0	12	2
0.0201205	HARQ FD Txed	2	0	1	4	2	0	11	2
0.0201205	HARQ FD Txed	2	0	1	7	1	0	12	2
0.0201295	DL DCI Rxed	2	0	2	4	2	0	14	2
0.0201295	DL DCI Rxed	2	0	2	7	1	0	11	2
0.020183	HARQ FD Txed	2	0	2	7	1	0	14	2
0.020192	DL DCI Rxed	2	0	3	1	2	0	14	2
0.020192	DL DCI Rxed	2	0	3	4	2	0	13	2
0.020192	DL DCI Rxed	2	0	3	7	1	0	13	2
0.0202321	HARQ FD Txed	2	0	0	4	1	1	15	2
0.0202321	HARQ FD Txed	2	0	0	1	1	1	15	2
0.0202455	HARQ FD Txed	2	0	3	1	2	0	15	2
0.0202455	HARQ FD Txed	2	0	3	4	2	0	15	2
0.0202455	HARQ FD Txed	2	0	3	7	1	0	15	2
0.0202545	DL DCI Rxed	2	0	4	1	2	0	13	2
0.0202545	DL DCI Rxed	2	0	4	4	2	0	11	2
0.0202545	DL DCI Rxed	2	0	4	7	1	0	12	2
0.0202679	DL DCI Rxed	2	0	1	1	1	1	12	2
0.0202679	DL DCI Rxed	2	0	1	4	1	1	12	2
0.020308	HARQ FD Txed	2	0	4	7	1	0	11	2
0.020308	HARQ FD Txed	2	0	4	4	2	0	14	2
0.020317	DL DCI Rxed	2	0	5	4	2	0	12	2
0.0203705	HARQ FD Txed	2	0	5	1	2	0	14	2
0.0203705	HARQ FD Txed	2	0	5	4	2	0	13	2
0.0203795	DL DCI Rxed	2	0	6	1	2	0	15	2
0.0203795	DL DCI Rxed	2	0	6	4	2	0	15	2
0.0203795	DL DCI Rxed	2	0	6	7	1	0	15	2
0.020433	HARQ FD Txed	2	0	6	1	2	0	13	2
0.020433	HARQ FD Txed	2	0	6	4	2	0	11	2
0.020433	HARQ FD Txed	2	0	6	7	1	0	13	2
0.020433	HARQ FD Txed	2	0	6	7	1	0	12	2
0.020442	DL DCI Rxed	2	0	7	1	2	0	12	2
0.020442	DL DCI Rxed	2	0	7	4	2	0	14	2
0.020442	DL DCI Rxed	2	0	7	7	1	0	14	2
0.0204821	HARQ FD Txed	2	0	1	4	1	1	14	2
0.0204821	HARQ FD Txed	2	0	1	1	1	1	14	2
0.0204955	HARQ FD Txed	2	0	7	4	2	0	12	2
0.0205179	DL DCI Rxed	2	0	2	1	1	1	11	2
0.0205179	DL DCI Rxed	2	0	2	4	1	1	11	2
0.020558	HARQ FD Txed	2	0	8	1	2	0	15	2
0.020558	HARQ FD Txed	2	0	8	4	2	0	15	2
0.020558	HARQ FD Txed	2	0	8	7	1	0	15	2
0.020567	DL DCI Rxed	2	0	9	1	2	0	14	2
0.020567	DL DCI Rxed	2	0	9	4	2	0	13	2
0.020567	DL DCI Rxed	2	0	9	7	1	0	12	2
0.0206205	HARQ FD Txed	2	0	9	1	2	0	12	2
0.0206205	HARQ FD Txed	2	0	9	4	2	0	14	2
0.0206205	HARQ FD Txed	2	0	9	7	1	0	14	2
0.0206295	DL DCI Rxed	2	0	10	7	1	0	13	2
0.020692	DL DCI Rxed	2	0	11	1	2	0	15	2
0.020692	DL DCI Rxed	2	0	11	4	2	0	15	2
0.020692	DL DCI Rxed	2	0	11	7	1	0	15	2
0.0207321	HARQ FD Txed	2	0	2	4	1	1	13	2
0.0207321	HARQ FD Txed	2	0	2	1	1	1	13	2
0.0207455	HARQ FD Txed	2	0	11	1	2	0	14	2
0.0207455	HARQ FD Txed	2	0	11	4	2	0	13	2
0.0207455	HARQ FD Txed	2	0	11	7	1	0	12	2
0.0207545	DL DCI Rxed	2	0	12	1	2	0	13	2
0.0207545	DL DCI Rxed	2	0	12	4	2	0	14	2
0.0207545	DL DCI Rxed	2	0	12	7	1	0	14	2
0.0207679	DL DCI Rxed	2	0	3	1	1	1	15	2
0.0207679	DL DCI Rxed	2	0	3	4	1	1	15	2
0.020808	HARQ FD Txed	2	0	12	7	1	0	13	2
0.020817	DL DCI Rxed	2	0	13	4	2	0	12	2
0.0208705	HARQ FD Txed	2	0	13	1	2	0	15	2
0.0208705	HARQ FD Txed	2	0	13	7	1	0	15	2
0.0208705	HARQ FD Txed	2	0	13	4	2	0	15	2
0.0208795	DL DCI Rxed	2	0	14	1	2	0	14	2
0.0208795	DL DCI Rxed	2	0	14	4	2	0	13	2
0.0208795	DL DCI Rxed	2	0	14	7	1	0	12	2
0.020933	HARQ FD Txed	2	0	14	1	2	0	13	2
0.020933	HARQ FD Txed	2	0	14	7	1	0	14	2
0.020933	HARQ FD Txed	2	0	14	4	2	0	14	2
0.020942	DL DCI Rxed	2	0	15	1	2	0	12	2
0.020942	DL DCI Rxed	2	0	15	4	2	0	11	2
0.020942	DL DCI Rxed	2	0	15	7	1	0	13	2
0.0209821	HARQ FD Txed	2	0	3	4	1	1	12	2
0.0209821	HARQ FD Txed	2	0	3	1	1	1	12	2
0.0209955	HARQ FD Txed	2	0	15	4	2	0	12	2
0.0210045	DL DCI Rxed	2	1	0	4	2	0	15	2
0.0210045	DL DCI Rxed	2	1	0	7	1	0	15	2
0.0210179	DL DCI Rxed	2	1	0	1	1	1	14	2
0.0210179	DL DCI Rxed	2	1	0	4	1	1	14	2
0.021058	HARQ FD Txed	2	1	0	1	2	0	14	2
0.021058	HARQ FD Txed	2	1	0	7	1	0	12	2
0.021058	HARQ FD Txed	2	1	0	4	2	0	13	2
0.021067	DL DCI Rxed	2	1	1	1	2	0	15	2
0.021067	DL DCI Rxed	2	1	1	4	2	0	14	2
0.021067	DL DCI Rxed	2	1	1	7	1	0	14	2
0.0211205	HARQ FD Txed	2	1	1	1	2	0	12	2
0.0211205	HARQ FD Txed	2	1	1	7	1	0	13	2
0.0211205	HARQ FD Txed	2	1	1	4	2	0	11	2
0.0211295	DL DCI Rxed	2	1	2	4	2	0	12	2
0.0211295	DL DCI Rxed	2	1	2	7	1	0	11	2
0.021183	HARQ FD Txed	2	1	2	4	2	0	15	2
0.021183	HARQ FD Txed	2	1	2	7	1	0	15	2
0.021192	DL DCI Rxed	2	1	3	1	2	0	14	2
0.021192	DL DCI Rxed	2	1	3	4	2	0	13	2
0.021192	DL DCI Rxed	2	1	3	7	1	0	12	2
0.0212321	HARQ FD Txed	2	1	0	4	1	1	11	2
0.0212321	HARQ FD Txed	2	1	0	1	1	1	11	2
0.0212455	HARQ FD Txed	2	1	3	1	2	0	15	2
0.0212455	HARQ FD Txed	2	1	3	4	2	0	14	2
0.0212455	HARQ FD Txed	2	1	3	7	1	0	14	2
0.0212545	DL DCI Rxed	2	1	4	1	2	0	13	2
0.0212545	DL DCI Rxed	2	1	4	4	2	0	11	2
0.0212545	DL DCI Rxed	2	1	4	7	1	0	13	2
0.0212679	DL DCI Rxed	2	1	1	1	1	1	13	2
0.0212679	DL DCI Rxed	2	1	1	4	1	1	13	2
0.021308	HARQ FD Txed	2	1	4	4	2	0	12	2
0.021308	HARQ FD Txed	2	1	4	7	1	0	11	2
0.021317	DL DCI Rxed	2	1	5	4	2	0	15	2
0.021317	DL DCI Rxed	2	1	5	7	1	0	15	2
0.0213705	HARQ FD Txed	2	1	5	1	2	0	14	2
0.0213705	HARQ FD Txed	2	1	5	4	2	0	13	2
0.0213705	HARQ FD Txed	2	1	5	7	1	0	12	2
0.0213795	DL DCI Rxed	2	1	6	1	2	0	15	2
0.0213795	DL DCI Rxed	2	1	6	4	2	0	14	2
