Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.215621	DL	21	5	9	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.215683	DL	21	5	10	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.215683	DL	21	5	10	1	12	4	0	2	39	0	1	2	-9.44036	0	0	7.27807e-13
0.215683	DL	21	5	10	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.215732	DL	21	5	2	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.215732	DL	21	5	2	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.215746	DL	21	5	11	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.215746	DL	21	5	11	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.215746	DL	21	5	11	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.215808	DL	21	5	12	1	12	1	0	2	1454	28	1	0	23.2566	15	0	0
0.215808	DL	21	5	12	1	12	4	0	2	35	0	1	2	-9.89915	0	0	3.00567e-10
0.215808	DL	21	5	12	1	12	7	0	1	229	8	1	0	3.65102	5	0	0
0.215871	DL	21	5	13	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.215871	DL	21	5	13	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.215871	DL	21	5	13	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.215933	DL	21	5	14	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.215933	DL	21	5	14	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.215933	DL	21	5	14	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.215964	DL	21	5	3	1	11	1	1	1	1474	12	1	0	5.1093	7	0	2.62224e-07
0.215982	DL	21	5	3	1	12	4	1	1	5990	28	1	0	46.4233	15	0	0
0.215991	DL	21	5	15	1	11	1	0	2	1332	28	1	0	23.1112	15	0	0
0.215996	DL	21	5	15	1	12	4	0	2	39	0	1	0	10.6077	9	0	0
0.215996	DL	21	5	15	1	12	7	0	1	229	8	1	0	4.67545	6	0	0
0.216058	DL	21	6	0	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216058	DL	21	6	0	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216058	DL	21	6	0	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216121	DL	21	6	1	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216121	DL	21	6	1	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216121	DL	21	6	1	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216183	DL	21	6	2	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216183	DL	21	6	2	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216183	DL	21	6	2	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216232	DL	21	6	0	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.216232	DL	21	6	0	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.216246	DL	21	6	3	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216246	DL	21	6	3	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216246	DL	21	6	3	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216308	DL	21	6	4	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216308	DL	21	6	4	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216308	DL	21	6	4	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216371	DL	21	6	5	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216371	DL	21	6	5	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216371	DL	21	6	5	1	12	7	0	1	313	10	1	0	3.66677	5	0	0.00411455
0.216433	DL	21	6	6	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216433	DL	21	6	6	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216433	DL	21	6	6	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216482	DL	21	6	1	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.216482	DL	21	6	1	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.216496	DL	21	6	7	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216496	DL	21	6	7	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216496	DL	21	6	7	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216558	DL	21	6	8	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216558	DL	21	6	8	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216558	DL	21	6	8	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216621	DL	21	6	9	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216621	DL	21	6	9	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216621	DL	21	6	9	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216683	DL	21	6	10	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216683	DL	21	6	10	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216683	DL	21	6	10	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216732	DL	21	6	2	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.216732	DL	21	6	2	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.216746	DL	21	6	11	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216746	DL	21	6	11	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216746	DL	21	6	11	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216808	DL	21	6	12	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216808	DL	21	6	12	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216808	DL	21	6	12	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216871	DL	21	6	13	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216871	DL	21	6	13	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216871	DL	21	6	13	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216933	DL	21	6	14	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216933	DL	21	6	14	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.216933	DL	21	6	14	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.216982	DL	21	6	3	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.216982	DL	21	6	3	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.216996	DL	21	6	15	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.216996	DL	21	6	15	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.216996	DL	21	6	15	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217058	DL	21	7	0	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217058	DL	21	7	0	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.217058	DL	21	7	0	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217116	DL	21	7	1	1	11	1	0	2	1332	28	1	0	23.1112	15	0	0
0.217121	DL	21	7	1	1	12	4	0	2	39	0	1	0	6.31655	7	0	0
0.217121	DL	21	7	1	1	12	7	0	1	229	8	1	0	4.67532	6	0	0
0.217183	DL	21	7	2	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217183	DL	21	7	2	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.217183	DL	21	7	2	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217232	DL	21	7	0	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.217232	DL	21	7	0	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.217246	DL	21	7	3	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217246	DL	21	7	3	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.217246	DL	21	7	3	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217308	DL	21	7	4	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217308	DL	21	7	4	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.217308	DL	21	7	4	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217371	DL	21	7	5	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217371	DL	21	7	5	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.217371	DL	21	7	5	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217433	DL	21	7	6	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217433	DL	21	7	6	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.217433	DL	21	7	6	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217482	DL	21	7	1	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.217482	DL	21	7	1	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.217496	DL	21	7	7	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217496	DL	21	7	7	1	12	4	0	2	387	12	1	0	-9.44036	0	1	1
0.217496	DL	21	7	7	1	12	7	0	1	313	10	1	0	3.66677	5	0	0.00411455
0.217558	DL	21	7	8	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217558	DL	21	7	8	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.217558	DL	21	7	8	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217621	DL	21	7	9	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217621	DL	21	7	9	1	12	4	0	2	39	0	1	1	-9.44036	0	1	0.0968173
0.217621	DL	21	7	9	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217683	DL	21	7	10	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217683	DL	21	7	10	1	12	4	0	2	39	0	1	1	-9.44036	0	1	0.0968173
0.217683	DL	21	7	10	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217732	DL	21	7	2	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.217732	DL	21	7	2	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.217746	DL	21	7	11	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217746	DL	21	7	11	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.217746	DL	21	7	11	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217808	DL	21	7	12	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217808	DL	21	7	12	1	12	4	0	2	387	12	1	1	-9.44036	0	1	1
0.217808	DL	21	7	12	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217871	DL	21	7	13	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217871	DL	21	7	13	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.217871	DL	21	7	13	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217933	DL	21	7	14	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217933	DL	21	7	14	1	12	4	0	2	39	0	1	2	-9.44036	0	0	7.27807e-13
0.217933	DL	21	7	14	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.217982	DL	21	7	3	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.217982	DL	21	7	3	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.217996	DL	21	7	15	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.217996	DL	21	7	15	1	12	4	0	2	39	0	1	2	-9.44036	0	0	7.27807e-13
0.217996	DL	21	7	15	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218058	DL	21	8	0	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218058	DL	21	8	0	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218058	DL	21	8	0	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218121	DL	21	8	1	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218121	DL	21	8	1	1	12	4	0	2	387	12	1	2	-9.44036	0	1	1
0.218121	DL	21	8	1	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218183	DL	21	8	2	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218183	DL	21	8	2	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218183	DL	21	8	2	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218232	DL	21	8	0	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.218232	DL	21	8	0	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.218246	DL	21	8	3	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218246	DL	21	8	3	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218246	DL	21	8	3	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218308	DL	21	8	4	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218308	DL	21	8	4	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218308	DL	21	8	4	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218366	DL	21	8	5	1	11	4	0	2	35	0	1	0	-9.44036	0	1	0.999993
0.218371	DL	21	8	5	1	12	1	0	2	1454	28	1	0	23.3308	15	0	0
0.218371	DL	21	8	5	1	12	7	0	1	229	8	1	0	3.80153	5	0	0
0.218433	DL	21	8	6	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218433	DL	21	8	6	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.218433	DL	21	8	6	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218482	DL	21	8	1	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.218482	DL	21	8	1	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.218496	DL	21	8	7	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218496	DL	21	8	7	1	12	4	0	2	387	12	1	3	-9.44036	0	1	1
0.218496	DL	21	8	7	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218558	DL	21	8	8	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218558	DL	21	8	8	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.218558	DL	21	8	8	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218621	DL	21	8	9	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218621	DL	21	8	9	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.218621	DL	21	8	9	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218683	DL	21	8	10	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218683	DL	21	8	10	1	12	4	0	2	39	0	1	1	-9.44036	0	1	0.0968173
0.218683	DL	21	8	10	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218732	DL	21	8	2	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.218732	DL	21	8	2	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.218746	DL	21	8	11	1	12	1	0	2	1454	28	1	0	23.2566	15	0	0
0.218746	DL	21	8	11	1	12	4	0	2	35	0	1	1	-9.89915	0	0	0.192688
0.218746	DL	21	8	11	1	12	7	0	1	229	8	1	0	3.65102	5	0	0
0.218808	DL	21	8	12	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218808	DL	21	8	12	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218808	DL	21	8	12	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218871	DL	21	8	13	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218871	DL	21	8	13	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218871	DL	21	8	13	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218933	DL	21	8	14	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218933	DL	21	8	14	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.218933	DL	21	8	14	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.218982	DL	21	8	3	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.218982	DL	21	8	3	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.218996	DL	21	8	15	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.218996	DL	21	8	15	1	12	4	0	2	39	0	1	2	-9.44036	0	0	7.27807e-13
0.218996	DL	21	8	15	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219058	DL	21	9	0	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219058	DL	21	9	0	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219058	DL	21	9	0	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219121	DL	21	9	1	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219121	DL	21	9	1	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219121	DL	21	9	1	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219183	DL	21	9	2	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219183	DL	21	9	2	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219183	DL	21	9	2	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219232	DL	21	9	0	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.219232	DL	21	9	0	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.219246	DL	21	9	3	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219246	DL	21	9	3	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219246	DL	21	9	3	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219308	DL	21	9	4	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219308	DL	21	9	4	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219308	DL	21	9	4	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219371	DL	21	9	5	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219371	DL	21	9	5	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219371	DL	21	9	5	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219433	DL	21	9	6	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219433	DL	21	9	6	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219433	DL	21	9	6	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219482	DL	21	9	1	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.219482	DL	21	9	1	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.219496	DL	21	9	7	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219496	DL	21	9	7	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219496	DL	21	9	7	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219558	DL	21	9	8	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219558	DL	21	9	8	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219558	DL	21	9	8	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219621	DL	21	9	9	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219621	DL	21	9	9	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219621	DL	21	9	9	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219683	DL	21	9	10	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219683	DL	21	9	10	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219683	DL	21	9	10	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219732	DL	21	9	2	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.219732	DL	21	9	2	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.219746	DL	21	9	11	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219746	DL	21	9	11	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219746	DL	21	9	11	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219808	DL	21	9	12	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219808	DL	21	9	12	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219808	DL	21	9	12	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219871	DL	21	9	13	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219871	DL	21	9	13	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219871	DL	21	9	13	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219933	DL	21	9	14	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219933	DL	21	9	14	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.219933	DL	21	9	14	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.219982	DL	21	9	3	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.219982	DL	21	9	3	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.219996	DL	21	9	15	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.219996	DL	21	9	15	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.219996	DL	21	9	15	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220058	DL	22	0	0	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220058	DL	22	0	0	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220058	DL	22	0	0	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220121	DL	22	0	1	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220121	DL	22	0	1	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220121	DL	22	0	1	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220179	DL	22	0	2	1	11	4	0	2	35	0	1	0	-9.44036	0	1	0.999993
0.220183	DL	22	0	2	1	12	1	0	2	1454	28	1	0	23.2447	15	0	0
0.220183	DL	22	0	2	1	12	7	0	1	229	8	1	0	3.80153	5	0	0
0.220232	DL	22	0	0	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.220232	DL	22	0	0	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.220246	DL	22	0	3	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220246	DL	22	0	3	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.220246	DL	22	0	3	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220308	DL	22	0	4	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220308	DL	22	0	4	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220308	DL	22	0	4	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220366	DL	22	0	5	1	11	7	0	1	209	8	1	0	3.66677	5	0	0
0.220371	DL	22	0	5	1	12	1	0	2	1454	28	1	0	23.5934	15	0	0
0.220371	DL	22	0	5	1	12	4	0	2	39	0	1	1	-9.44001	0	0	0.0968173
0.220433	DL	22	0	6	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220433	DL	22	0	6	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.220433	DL	22	0	6	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220482	DL	22	0	1	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.220482	DL	22	0	1	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.220496	DL	22	0	7	1	12	1	0	2	1454	28	1	0	23.2566	15	0	0
0.220496	DL	22	0	7	1	12	4	0	2	35	0	1	1	-9.89915	0	0	0.192688
0.220496	DL	22	0	7	1	12	7	0	1	229	8	1	0	3.65102	5	0	0
0.220558	DL	22	0	8	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220558	DL	22	0	8	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220558	DL	22	0	8	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220621	DL	22	0	9	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220621	DL	22	0	9	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.220621	DL	22	0	9	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220683	DL	22	0	10	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220683	DL	22	0	10	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220683	DL	22	0	10	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220732	DL	22	0	2	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.220732	DL	22	0	2	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.220746	DL	22	0	11	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220746	DL	22	0	11	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220746	DL	22	0	11	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220808	DL	22	0	12	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220808	DL	22	0	12	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220808	DL	22	0	12	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220871	DL	22	0	13	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220871	DL	22	0	13	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.220871	DL	22	0	13	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220933	DL	22	0	14	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.220933	DL	22	0	14	1	12	4	0	2	39	0	1	0	-9.44036	0	1	0.999993
0.220933	DL	22	0	14	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.220982	DL	22	0	3	1	12	1	1	1	1605	12	1	0	5.1093	7	0	3.93336e-07
0.220982	DL	22	0	3	1	12	4	1	1	5990	28	1	0	46.7866	15	0	0
0.220991	DL	22	0	15	1	11	1	0	2	1332	28	1	0	23.1112	15	0	0
0.220996	DL	22	0	15	1	12	4	0	2	39	0	1	1	10.6077	9	0	0
0.220996	DL	22	0	15	1	12	7	0	1	229	8	1	0	4.67545	6	0	0
0.221058	DL	22	1	0	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.221058	DL	22	1	0	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
0.221058	DL	22	1	0	1	12	7	0	1	229	8	1	0	3.66677	5	0	0
0.221121	DL	22	1	1	1	12	1	0	2	1454	28	1	0	23.1112	15	0	0
0.221121	DL	22	1	1	1	12	4	0	2	39	0	1	1	-9.44036	0	0	0.0968173
