Time	CellId	RNTI	BWPId	SINR(dB)
0.102183	4	2	0	-19.4363
0.102183	7	1	0	-5.10577
0.102232	1	1	1	5.10933
0.102232	4	1	1	51.1718
0.102246	1	2	0	33.1112
0.102246	4	2	0	-19.4363
0.102246	7	1	0	-5.10577
0.102308	1	2	0	33.1112
0.102308	4	2	0	-19.4363
0.102308	7	1	0	-5.10577
0.102371	1	2	0	33.1112
0.102371	4	2	0	-19.4363
0.102371	7	1	0	-5.10577
0.102433	1	2	0	33.1112
0.102433	4	2	0	-19.4363
0.102433	7	1	0	-5.10577
0.102482	1	1	1	5.10933
0.102482	4	1	1	51.1718
0.102496	1	2	0	33.1112
0.102496	4	2	0	-19.4363
0.102496	7	1	0	-5.10577
0.102558	1	2	0	33.1112
0.102558	4	2	0	-19.4363
0.102558	7	1	0	-5.10577
0.102621	1	2	0	33.1112
0.102621	4	2	0	-19.4363
0.102621	7	1	0	-5.10577
0.102683	1	2	0	33.1112
0.102683	4	2	0	-19.4363
0.102683	7	1	0	-5.10577
0.102732	1	1	1	5.10933
0.102732	4	1	1	51.1718
0.102746	1	2	0	33.1112
0.102746	4	2	0	-19.4363
0.102746	7	1	0	-5.10577
0.102808	1	2	0	33.1112
0.102808	4	2	0	-19.4363
0.102808	7	1	0	-5.10577
0.102871	1	2	0	33.1112
0.102871	4	2	0	-19.4363
0.102871	7	1	0	-5.10577
0.102933	1	2	0	33.1112
0.102933	4	2	0	-19.4363
0.102933	7	1	0	-5.10577
0.102982	1	1	1	5.10933
0.102982	4	1	1	51.1718
0.102996	1	2	0	33.1112
0.102996	4	2	0	-19.4363
0.102996	7	1	0	-5.10577
0.103058	1	2	0	33.1112
0.103058	4	2	0	-19.4363
0.103058	7	1	0	-5.10577
0.103121	1	2	0	33.1112
0.103121	4	2	0	-19.4363
0.103121	7	1	0	-5.10577
0.103183	1	2	0	33.1112
0.103183	4	2	0	-19.4363
0.103183	7	1	0	-5.10577
0.103214	4	1	1	51.1718
0.103232	1	1	1	55.6939
0.103246	1	2	0	33.1112
0.103246	4	2	0	-19.4363
0.103246	7	1	0	-5.10577
0.103308	1	2	0	33.1112
0.103308	4	2	0	-19.4363
0.103308	7	1	0	-5.10577
0.103366	4	2	0	-19.4363
0.103371	1	2	0	33.3308
0.103371	7	1	0	-5.0916
0.103433	1	2	0	33.1112
0.103433	4	2	0	-19.4363
0.103433	7	1	0	-5.10577
0.103482	1	1	1	5.10933
0.103482	4	1	1	51.1718
0.103496	1	2	0	33.1112
0.103496	4	2	0	-19.4363
0.103496	7	1	0	-5.10577
0.103558	1	2	0	33.1112
0.103558	4	2	0	-19.4363
0.103558	7	1	0	-5.10577
0.103621	1	2	0	33.1112
0.103621	4	2	0	-19.4363
0.103621	7	1	0	-5.10577
0.103683	1	2	0	33.1112
0.103683	4	2	0	-19.4363
0.103683	7	1	0	-5.10577
0.103732	1	1	1	5.10933
0.103732	4	1	1	51.1718
0.103746	1	2	0	33.2566
0.103746	4	2	0	-20.1758
0.103746	7	1	0	-5.11134
0.103808	1	2	0	33.1112
0.103808	4	2	0	-19.4363
0.103808	7	1	0	-5.10577
0.103871	1	2	0	33.1112
0.103871	4	2	0	-19.4363
0.103871	7	1	0	-5.10577
0.103933	1	2	0	33.1112
0.103933	4	2	0	-19.4363
0.103933	7	1	0	-5.10577
0.103982	1	1	1	5.10933
0.103982	4	1	1	51.1718
0.103996	1	2	0	33.1112
0.103996	4	2	0	-19.4363
0.103996	7	1	0	-5.10577
0.104058	1	2	0	33.2566
0.104058	4	2	0	-20.1758
0.104058	7	1	0	-5.11134
0.104121	1	2	0	33.1112
0.104121	4	2	0	-19.4363
0.104121	7	1	0	-5.10577
0.104183	1	2	0	33.1112
0.104183	4	2	0	-19.4363
0.104183	7	1	0	-5.10577
0.104232	1	1	1	5.10933
0.104232	4	1	1	51.1718
0.104246	1	2	0	33.1112
0.104246	4	2	0	-19.4363
0.104246	7	1	0	-5.10577
0.104308	1	2	0	33.1112
0.104308	4	2	0	-19.4363
0.104308	7	1	0	-5.10577
0.104371	1	2	0	33.2566
0.104371	4	2	0	-20.1758
0.104371	7	1	0	-5.11134
0.104433	1	2	0	33.1112
0.104433	4	2	0	-19.4363
0.104433	7	1	0	-5.10577
0.104482	1	1	1	5.10933
0.104482	4	1	1	51.1718
0.104496	1	2	0	33.1112
0.104496	4	2	0	-19.4363
0.104496	7	1	0	-5.10577
0.104558	1	2	0	33.1112
0.104558	4	2	0	-19.4363
0.104558	7	1	0	-5.10577
0.104621	1	2	0	33.1112
0.104621	4	2	0	-19.4363
0.104621	7	1	0	-5.10577
0.104683	1	2	0	33.1112
0.104683	4	2	0	-19.4363
0.104683	7	1	0	-5.10577
0.104732	1	1	1	5.10933
0.104732	4	1	1	51.1718
0.104746	1	2	0	33.1112
0.104746	4	2	0	-19.4363
0.104746	7	1	0	-5.10577
0.104808	1	2	0	33.1112
0.104808	4	2	0	-19.4363
0.104808	7	1	0	-5.10577
0.104871	1	2	0	33.1112
0.104871	4	2	0	-19.4363
0.104871	7	1	0	-5.10577
0.104933	1	2	0	33.1112
0.104933	4	2	0	-19.4363
0.104933	7	1	0	-5.10577
0.104982	1	1	1	5.10933
0.104982	4	1	1	51.1718
0.104996	1	2	0	33.1112
0.104996	4	2	0	-19.4363
0.104996	7	1	0	-5.10577
0.105058	1	2	0	33.1112
0.105058	4	2	0	-19.4363
0.105058	7	1	0	-5.10577
0.105121	1	2	0	33.1112
0.105121	4	2	0	-19.4363
0.105121	7	1	0	-5.10577
0.105179	4	2	0	-19.4363
0.105183	1	2	0	33.2447
0.105183	7	1	0	-5.0916
0.105232	1	1	1	5.10933
0.105232	4	1	1	51.1718
0.105246	1	2	0	33.1112
0.105246	4	2	0	-19.4363
0.105246	7	1	0	-5.10577
0.105308	1	2	0	33.1112
0.105308	4	2	0	-19.4363
0.105308	7	1	0	-5.10577
0.105366	7	1	0	-5.10577
0.105371	1	2	0	33.5934
0.105371	4	2	0	-19.4363
0.105433	1	2	0	33.1112
0.105433	4	2	0	-19.4363
0.105433	7	1	0	-5.10577
0.105464	4	1	1	51.1718
0.105482	1	1	1	54.4771
0.105496	1	2	0	33.2566
0.105496	4	2	0	-20.1758
0.105496	7	1	0	-5.11134
0.105558	1	2	0	33.1112
0.105558	4	2	0	-19.4363
0.105558	7	1	0	-5.10577
0.105621	1	2	0	33.1112
0.105621	4	2	0	-19.4363
0.105621	7	1	0	-5.10577
0.105683	1	2	0	33.1112
0.105683	4	2	0	-19.4363
0.105683	7	1	0	-5.10577
0.105732	1	1	1	5.10933
0.105732	4	1	1	51.1718
0.105746	1	2	0	33.1112
0.105746	4	2	0	-19.4363
0.105746	7	1	0	-5.10577
0.105808	1	2	0	33.2566
0.105808	4	2	0	-20.1758
0.105808	7	1	0	-5.11134
0.105871	1	2	0	33.1112
0.105871	4	2	0	-19.4363
0.105871	7	1	0	-5.10577
0.105933	1	2	0	33.1112
0.105933	4	2	0	-19.4363
0.105933	7	1	0	-5.10577
0.105982	1	1	1	5.10933
0.105982	4	1	1	51.1718
0.105991	1	2	0	33.1112
0.105996	4	2	0	10.5721
0.105996	7	1	0	0.354232
0.106058	1	2	0	33.1112
0.106058	4	2	0	-19.4363
0.106058	7	1	0	-5.10577
0.106121	1	2	0	33.2566
0.106121	4	2	0	-20.1758
0.106121	7	1	0	-5.11134
0.106183	1	2	0	33.1112
0.106183	4	2	0	-19.4363
0.106183	7	1	0	-5.10577
0.106232	1	1	1	5.10933
0.106232	4	1	1	51.1718
0.106246	1	2	0	33.1112
0.106246	4	2	0	-19.4363
0.106246	7	1	0	-5.10577
0.106308	1	2	0	33.1112
0.106308	4	2	0	-19.4363
0.106308	7	1	0	-5.10577
0.106371	1	2	0	33.1112
0.106371	4	2	0	-19.4363
0.106371	7	1	0	-5.10577
0.106433	1	2	0	33.1112
0.106433	4	2	0	-19.4363
0.106433	7	1	0	-5.10577
0.106482	1	1	1	5.10933
0.106482	4	1	1	51.1718
0.106496	1	2	0	33.1112
0.106496	4	2	0	-19.4363
0.106496	7	1	0	-5.10577
0.106558	1	2	0	33.1112
0.106558	4	2	0	-19.4363
0.106558	7	1	0	-5.10577
0.106621	1	2	0	33.1112
0.106621	4	2	0	-19.4363
0.106621	7	1	0	-5.10577
0.106683	1	2	0	33.1112
0.106683	4	2	0	-19.4363
0.106683	7	1	0	-5.10577
0.106732	1	1	1	5.10933
0.106732	4	1	1	51.1718
0.106746	1	2	0	33.1112
0.106746	4	2	0	-19.4363
0.106746	7	1	0	-5.10577
0.106808	1	2	0	33.1112
0.106808	4	2	0	-19.4363
0.106808	7	1	0	-5.10577
0.106871	1	2	0	33.1112
0.106871	4	2	0	-19.4363
0.106871	7	1	0	-5.10577
0.106933	1	2	0	33.1112
0.106933	4	2	0	-19.4363
0.106933	7	1	0	-5.10577
0.106982	1	1	1	5.10933
0.106982	4	1	1	51.1718
0.106996	1	2	0	33.1112
0.106996	4	2	0	-19.4363
0.106996	7	1	0	-5.10577
0.107058	1	2	0	33.1112
0.107058	4	2	0	-19.4363
0.107058	7	1	0	-5.10577
0.107116	1	2	0	33.1112
0.107121	4	2	0	6.22032
0.107121	7	1	0	0.353893
0.107183	1	2	0	33.1112
0.107183	4	2	0	-19.4363
0.107183	7	1	0	-5.10577
0.107232	1	1	1	5.10933
0.107232	4	1	1	51.1718
0.107246	1	2	0	33.1112
0.107246	4	2	0	-19.4363
0.107246	7	1	0	-5.10577
0.107308	1	2	0	33.1112
0.107308	4	2	0	-19.4363
0.107308	7	1	0	-5.10577
0.107371	1	2	0	33.1112
0.107371	4	2	0	-19.4363
0.107371	7	1	0	-5.10577
0.107433	1	2	0	33.1112
0.107433	4	2	0	-19.4363
0.107433	7	1	0	-5.10577
0.107482	1	1	1	5.10933
0.107482	4	1	1	51.1718
0.107496	1	2	0	33.1112
0.107496	4	2	0	-19.4363
0.107496	7	1	0	-5.10577
0.107558	1	2	0	33.1112
0.107558	4	2	0	-19.4363
0.107558	7	1	0	-5.10577
0.107621	1	2	0	33.1112
0.107621	4	2	0	-19.4363
0.107621	7	1	0	-5.10577
0.107683	1	2	0	33.1112
0.107683	4	2	0	-19.4363
0.107683	7	1	0	-5.10577
0.107732	1	1	1	5.10933
0.107732	4	1	1	51.1718
0.107746	1	2	0	33.1112
0.107746	4	2	0	-19.4363
0.107746	7	1	0	-5.10577
0.107808	1	2	0	33.1112
0.107808	4	2	0	-19.4363
0.107808	7	1	0	-5.10577
0.107871	1	2	0	33.1112
0.107871	4	2	0	-19.4363
0.107871	7	1	0	-5.10577
0.107933	1	2	0	33.1112
0.107933	4	2	0	-19.4363
0.107933	7	1	0	-5.10577
0.107982	1	1	1	5.10933
0.107982	4	1	1	51.1718
0.107996	1	2	0	33.1112
0.107996	4	2	0	-19.4363
0.107996	7	1	0	-5.10577
0.108058	1	2	0	33.1112
0.108058	4	2	0	-19.4363
0.108058	7	1	0	-5.10577
0.108121	1	2	0	33.1112
0.108121	4	2	0	-19.4363
0.108121	7	1	0	-5.10577
0.108183	1	2	0	33.1112
0.108183	4	2	0	-19.4363
0.108183	7	1	0	-5.10577
0.108232	1	1	1	5.10933
0.108232	4	1	1	51.1718
0.108246	1	2	0	33.1112
0.108246	4	2	0	-19.4363
0.108246	7	1	0	-5.10577
0.108308	1	2	0	33.1112
0.108308	4	2	0	-19.4363
0.108308	7	1	0	-5.10577
0.108366	4	2	0	-19.4363
0.108371	1	2	0	33.3308
0.108371	7	1	0	-5.0916
0.108433	1	2	0	33.1112
0.108433	4	2	0	-19.4363
0.108433	7	1	0	-5.10577
0.108482	1	1	1	5.10933
0.108482	4	1	1	51.1718
0.108496	1	2	0	33.1112
0.108496	4	2	0	-19.4363
0.108496	7	1	0	-5.10577
0.108558	1	2	0	33.1112
0.108558	4	2	0	-19.4363
0.108558	7	1	0	-5.10577
0.108621	1	2	0	33.1112
0.108621	4	2	0	-19.4363
0.108621	7	1	0	-5.10577
0.108683	1	2	0	33.1112
0.108683	4	2	0	-19.4363
0.108683	7	1	0	-5.10577
0.108732	1	1	1	5.10933
0.108732	4	1	1	51.1718
0.108746	1	2	0	33.2566
0.108746	4	2	0	-20.1758
0.108746	7	1	0	-5.11134
0.108808	1	2	0	33.1112
0.108808	4	2	0	-19.4363
0.108808	7	1	0	-5.10577
0.108871	1	2	0	33.1112
0.108871	4	2	0	-19.4363
0.108871	7	1	0	-5.10577
0.108933	1	2	0	33.1112
0.108933	4	2	0	-19.4363
0.108933	7	1	0	-5.10577
0.108982	1	1	1	5.10933
0.108982	4	1	1	51.1718
0.108996	1	2	0	33.1112
0.108996	4	2	0	-19.4363
0.108996	7	1	0	-5.10577
0.109058	1	2	0	33.2566
0.109058	4	2	0	-20.1758
0.109058	7	1	0	-5.11134
0.109121	1	2	0	33.1112
0.109121	4	2	0	-19.4363
0.109121	7	1	0	-5.10577
0.109183	1	2	0	33.1112
0.109183	4	2	0	-19.4363
0.109183	7	1	0	-5.10577
0.109232	1	1	1	5.10933
0.109232	4	1	1	51.1718
0.109246	1	2	0	33.1112
0.109246	4	2	0	-19.4363
0.109246	7	1	0	-5.10577
0.109308	1	2	0	33.1112
0.109308	4	2	0	-19.4363
0.109308	7	1	0	-5.10577
0.109371	1	2	0	33.2566
0.109371	4	2	0	-20.1758
0.109371	7	1	0	-5.11134
0.109433	1	2	0	33.1112
0.109433	4	2	0	-19.4363
0.109433	7	1	0	-5.10577
0.109482	1	1	1	5.10933
0.109482	4	1	1	51.1718
0.109496	1	2	0	33.1112
0.109496	4	2	0	-19.4363
0.109496	7	1	0	-5.10577
0.109558	1	2	0	33.1112
0.109558	4	2	0	-19.4363
0.109558	7	1	0	-5.10577
0.109621	1	2	0	33.1112
0.109621	4	2	0	-19.4363
0.109621	7	1	0	-5.10577
0.109683	1	2	0	33.1112
0.109683	4	2	0	-19.4363
0.109683	7	1	0	-5.10577
0.109732	1	1	1	5.10933
0.109732	4	1	1	51.1718
0.109746	1	2	0	33.1112
0.109746	4	2	0	-19.4363
0.109746	7	1	0	-5.10577
0.109808	1	2	0	33.1112
0.109808	4	2	0	-19.4363
0.109808	7	1	0	-5.10577
0.109871	1	2	0	33.1112
0.109871	4	2	0	-19.4363
0.109871	7	1	0	-5.10577
0.109933	1	2	0	33.1112
0.109933	4	2	0	-19.4363
0.109933	7	1	0	-5.10577
0.109982	1	1	1	5.10933
0.109982	4	1	1	51.1718
0.109996	1	2	0	33.1112
0.109996	4	2	0	-19.4363
0.109996	7	1	0	-5.10577
0.110058	1	2	0	33.1112
0.110058	4	2	0	-19.4363
0.110058	7	1	0	-5.10577
0.110121	1	2	0	33.1112
0.110121	4	2	0	-19.4363
0.110121	7	1	0	-5.10577
0.110179	4	2	0	-19.4363
0.110183	1	2	0	33.2447
0.110183	7	1	0	-5.0916
0.110232	1	1	1	5.10933
0.110232	4	1	1	51.1718
0.110246	1	2	0	33.1112
0.110246	4	2	0	-19.4363
0.110246	7	1	0	-5.10577
0.110308	1	2	0	33.1112
0.110308	4	2	0	-19.4363
0.110308	7	1	0	-5.10577
0.110366	7	1	0	-5.10577
0.110371	1	2	0	33.5934
0.110371	4	2	0	-19.4363
0.110433	1	2	0	33.1112
0.110433	4	2	0	-19.4363
0.110433	7	1	0	-5.10577
0.110482	1	1	1	5.10933
0.110482	4	1	1	51.1718
0.110496	1	2	0	33.2566
0.110496	4	2	0	-20.1758
0.110496	7	1	0	-5.11134
0.110558	1	2	0	33.1112
0.110558	4	2	0	-19.4363
0.110558	7	1	0	-5.10577
0.110621	1	2	0	33.1112
0.110621	4	2	0	-19.4363
0.110621	7	1	0	-5.10577
0.110683	1	2	0	33.1112
0.110683	4	2	0	-19.4363
0.110683	7	1	0	-5.10577
0.110732	1	1	1	5.10933
0.110732	4	1	1	51.1718
0.110746	1	2	0	33.1112
0.110746	4	2	0	-19.4363
0.110746	7	1	0	-5.10577
0.110808	1	2	0	33.2566
0.110808	4	2	0	-20.1758
0.110808	7	1	0	-5.11134
0.110871	1	2	0	33.1112
0.110871	4	2	0	-19.4363
0.110871	7	1	0	-5.10577
0.110933	1	2	0	33.1112
0.110933	4	2	0	-19.4363
0.110933	7	1	0	-5.10577
0.110982	1	1	1	5.10933
0.110982	4	1	1	51.1718
0.110991	1	2	0	33.1112
0.110996	4	2	0	10.5721
0.110996	7	1	0	0.354232
0.111058	1	2	0	33.1112
0.111058	4	2	0	-19.4363
0.111058	7	1	0	-5.10577
0.111121	1	2	0	33.2566
0.111121	4	2	0	-20.1758
0.111121	7	1	0	-5.11134
0.111183	1	2	0	33.1112
0.111183	4	2	0	-19.4363
0.111183	7	1	0	-5.10577
0.111232	1	1	1	5.10933
0.111232	4	1	1	51.1718
0.111246	1	2	0	33.1112
0.111246	4	2	0	-19.4363
0.111246	7	1	0	-5.10577
0.111308	1	2	0	33.1112
0.111308	4	2	0	-19.4363
0.111308	7	1	0	-5.10577
0.111371	1	2	0	33.1112
0.111371	4	2	0	-19.4363
0.111371	7	1	0	-5.10577
0.111433	1	2	0	33.1112
0.111433	4	2	0	-19.4363
0.111433	7	1	0	-5.10577
0.111482	1	1	1	5.10933
0.111482	4	1	1	51.1718
0.111496	1	2	0	33.1112
0.111496	4	2	0	-19.4363
0.111496	7	1	0	-5.10577
0.111558	1	2	0	33.1112
0.111558	4	2	0	-19.4363
0.111558	7	1	0	-5.10577
0.111621	1	2	0	33.1112
0.111621	4	2	0	-19.4363
0.111621	7	1	0	-5.10577
0.111683	1	2	0	33.1112
0.111683	4	2	0	-19.4363
0.111683	7	1	0	-5.10577
0.111732	1	1	1	5.10933
0.111732	4	1	1	51.1718
0.111746	1	2	0	33.1112
0.111746	4	2	0	-19.4363
0.111746	7	1	0	-5.10577
0.111808	1	2	0	33.1112
0.111808	4	2	0	-19.4363
0.111808	7	1	0	-5.10577
0.111871	1	2	0	33.1112
0.111871	4	2	0	-19.4363
0.111871	7	1	0	-5.10577
0.111933	1	2	0	33.1112
0.111933	4	2	0	-19.4363
0.111933	7	1	0	-5.10577
0.111982	1	1	1	5.10933
0.111982	4	1	1	51.1718
0.111996	1	2	0	33.1112
0.111996	4	2	0	-19.4363
0.111996	7	1	0	-5.10577
0.112058	1	2	0	33.1112
0.112058	4	2	0	-19.4363
0.112058	7	1	0	-5.10577
0.112116	1	2	0	33.1112
0.112121	4	2	0	6.22032
0.112121	7	1	0	0.353893
0.112183	1	2	0	33.1112
0.112183	4	2	0	-19.4363
0.112183	7	1	0	-5.10577
0.112232	1	1	1	5.10933
0.112232	4	1	1	51.1718
0.112246	1	2	0	33.1112
0.112246	4	2	0	-19.4363
0.112246	7	1	0	-5.10577
0.112308	1	2	0	33.1112
0.112308	4	2	0	-19.4363
0.112308	7	1	0	-5.10577
0.112371	1	2	0	33.1112
0.112371	4	2	0	-19.4363
0.112371	7	1	0	-5.10577
0.112433	1	2	0	33.1112
0.112433	4	2	0	-19.4363
0.112433	7	1	0	-5.10577
0.112482	1	1	1	5.10933
0.112482	4	1	1	51.1718
0.112496	1	2	0	33.1112
0.112496	4	2	0	-19.4363
0.112496	7	1	0	-5.10577
0.112558	1	2	0	33.1112
0.112558	4	2	0	-19.4363
0.112558	7	1	0	-5.10577
0.112621	1	2	0	33.1112
0.112621	4	2	0	-19.4363
0.112621	7	1	0	-5.10577
0.112683	1	2	0	33.1112
0.112683	4	2	0	-19.4363
0.112683	7	1	0	-5.10577
0.112732	1	1	1	5.10933
0.112732	4	1	1	51.1718
0.112746	1	2	0	33.1112
0.112746	4	2	0	-19.4363
0.112746	7	1	0	-5.10577
0.112808	1	2	0	33.1112
0.112808	4	2	0	-19.4363
0.112808	7	1	0	-5.10577
0.112871	1	2	0	33.1112
0.112871	4	2	0	-19.4363
0.112871	7	1	0	-5.10577
0.112933	1	2	0	33.1112
0.112933	4	2	0	-19.4363
0.112933	7	1	0	-5.10577
0.112964	1	1	1	5.10933
0.112982	4	1	1	53.2569
0.112996	1	2	0	33.1112
0.112996	4	2	0	-19.4363
0.112996	7	1	0	-5.10577
0.113058	1	2	0	33.1112
0.113058	4	2	0	-19.4363
0.113058	7	1	0	-5.10577
0.113121	1	2	0	33.1112
0.113121	4	2	0	-19.4363
0.113121	7	1	0	-5.10577
0.113183	1	2	0	33.1112
0.113183	4	2	0	-19.4363
0.113183	7	1	0	-5.10577
0.113232	1	1	1	5.10933
0.113232	4	1	1	51.1718
0.113246	1	2	0	33.1112
0.113246	4	2	0	-19.4363
0.113246	7	1	0	-5.10577
0.113308	1	2	0	33.1112
0.113308	4	2	0	-19.4363
0.113308	7	1	0	-5.10577
0.113366	4	2	0	-19.4363
0.113371	1	2	0	33.3308
0.113371	7	1	0	-5.0916
0.113433	1	2	0	33.1112
0.113433	4	2	0	-19.4363
0.113433	7	1	0	-5.10577
0.113482	1	1	1	5.10933
0.113482	4	1	1	51.1718
0.113496	1	2	0	33.1112
0.113496	4	2	0	-19.4363
0.113496	7	1	0	-5.10577
0.113558	1	2	0	33.1112
0.113558	4	2	0	-19.4363
0.113558	7	1	0	-5.10577
0.113621	1	2	0	33.1112
0.113621	4	2	0	-19.4363
0.113621	7	1	0	-5.10577
0.113683	1	2	0	33.1112
0.113683	4	2	0	-19.4363
0.113683	7	1	0	-5.10577
0.113732	1	1	1	5.10933
0.113732	4	1	1	51.1718
0.113746	1	2	0	33.2566
0.113746	4	2	0	-20.1758
0.113746	7	1	0	-5.11134
0.113808	1	2	0	33.1112
0.113808	4	2	0	-19.4363
0.113808	7	1	0	-5.10577
0.113871	1	2	0	33.1112
0.113871	4	2	0	-19.4363
0.113871	7	1	0	-5.10577
0.113933	1	2	0	33.1112
0.113933	4	2	0	-19.4363
0.113933	7	1	0	-5.10577
0.113982	1	1	1	5.10933
0.113982	4	1	1	51.1718
0.113996	1	2	0	33.1112
0.113996	4	2	0	-19.4363
0.113996	7	1	0	-5.10577
0.114058	1	2	0	33.2566
0.114058	4	2	0	-20.1758
0.114058	7	1	0	-5.11134
0.114121	1	2	0	33.1112
0.114121	4	2	0	-19.4363
0.114121	7	1	0	-5.10577
0.114183	1	2	0	33.1112
0.114183	4	2	0	-19.4363
0.114183	7	1	0	-5.10577
0.114232	1	1	1	5.10933
0.114232	4	1	1	51.1718
0.114246	1	2	0	33.1112
0.114246	4	2	0	-19.4363
0.114246	7	1	0	-5.10577
0.114308	1	2	0	33.1112
0.114308	4	2	0	-19.4363
0.114308	7	1	0	-5.10577
0.114371	1	2	0	33.2566
0.114371	4	2	0	-20.1758
0.114371	7	1	0	-5.11134
0.114433	1	2	0	33.1112
0.114433	4	2	0	-19.4363
0.114433	7	1	0	-5.10577
0.114482	1	1	1	5.10933
0.114482	4	1	1	51.1718
0.114496	1	2	0	33.1112
0.114496	4	2	0	-19.4363
0.114496	7	1	0	-5.10577
0.114558	1	2	0	33.1112
0.114558	4	2	0	-19.4363
0.114558	7	1	0	-5.10577
0.114621	1	2	0	33.1112
0.114621	4	2	0	-19.4363
0.114621	7	1	0	-5.10577
0.114683	1	2	0	33.1112
0.114683	4	2	0	-19.4363
0.114683	7	1	0	-5.10577
0.114732	1	1	1	5.10933
0.114732	4	1	1	51.1718
0.114746	1	2	0	33.1112
0.114746	4	2	0	-19.4363
0.114746	7	1	0	-5.10577
0.114808	1	2	0	33.1112
0.114808	4	2	0	-19.4363
0.114808	7	1	0	-5.10577
0.114871	1	2	0	33.1112
0.114871	4	2	0	-19.4363
0.114871	7	1	0	-5.10577
0.114933	1	2	0	33.1112
0.114933	4	2	0	-19.4363
0.114933	7	1	0	-5.10577
0.114982	1	1	1	5.10933
0.114982	4	1	1	51.1718
0.114996	1	2	0	33.1112
0.114996	4	2	0	-19.4363
0.114996	7	1	0	-5.10577
0.115058	1	2	0	33.1112
0.115058	4	2	0	-19.4363
0.115058	7	1	0	-5.10577
0.115121	1	2	0	33.1112
0.115121	4	2	0	-19.4363
0.115121	7	1	0	-5.10577
0.115179	4	2	0	-19.4363
0.115183	1	2	0	33.2447
0.115183	7	1	0	-5.0916
0.115232	1	1	1	5.10933
0.115232	4	1	1	51.1718
0.115246	1	2	0	33.1112
0.115246	4	2	0	-19.4363
0.115246	7	1	0	-5.10577
0.115308	1	2	0	33.1112
0.115308	4	2	0	-19.4363
0.115308	7	1	0	-5.10577
