Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.100192	DL DCI Rxed	10	0	3	1	2	0	15	2
0.100192	DL DCI Rxed	10	0	3	4	2	0	15	2
0.100192	DL DCI Rxed	10	0	3	7	1	0	15	2
0.100254	DL DCI Rxed	10	0	4	1	2	0	14	2
0.100254	DL DCI Rxed	10	0	4	4	2	0	14	2
0.100254	DL DCI Rxed	10	0	4	7	1	0	14	2
0.100317	DL DCI Rxed	10	0	5	1	2	0	13	2
0.100317	DL DCI Rxed	10	0	5	4	2	0	13	2
0.100317	DL DCI Rxed	10	0	5	7	1	0	13	2
0.100371	HARQ FD Txed	10	0	5	1	2	0	15	2
0.100371	HARQ FD Txed	10	0	5	4	2	0	15	2
0.100379	DL DCI Rxed	10	0	6	1	2	0	12	2
0.100379	DL DCI Rxed	10	0	6	4	2	0	12	2
0.100379	DL DCI Rxed	10	0	6	7	1	0	12	2
0.100433	HARQ FD Txed	10	0	6	1	2	0	14	2
0.100433	HARQ FD Txed	10	0	6	4	2	0	14	2
0.100433	HARQ FD Txed	10	0	6	7	1	0	15	2
0.100433	HARQ FD Txed	10	0	6	7	1	0	14	2
0.100442	DL DCI Rxed	10	0	7	1	2	0	11	2
0.100442	DL DCI Rxed	10	0	7	4	2	0	11	2
0.100442	DL DCI Rxed	10	0	7	7	1	0	11	2
0.100496	HARQ FD Txed	10	0	7	1	2	0	13	2
0.100496	HARQ FD Txed	10	0	7	4	2	0	13	2
0.100496	HARQ FD Txed	10	0	7	7	1	0	13	2
0.100504	DL DCI Rxed	10	0	8	1	2	0	15	2
0.100504	DL DCI Rxed	10	0	8	4	2	0	15	2
0.100504	DL DCI Rxed	10	0	8	7	1	0	10	2
0.100558	HARQ FD Txed	10	0	8	1	2	0	12	2
0.100558	HARQ FD Txed	10	0	8	4	2	0	12	2
0.100558	HARQ FD Txed	10	0	8	7	1	0	12	2
0.100567	DL DCI Rxed	10	0	9	1	2	0	14	2
0.100567	DL DCI Rxed	10	0	9	4	2	0	14	2
0.100567	DL DCI Rxed	10	0	9	7	1	0	15	2
0.100621	HARQ FD Txed	10	0	9	1	2	0	11	2
0.100621	HARQ FD Txed	10	0	9	4	2	0	11	2
0.100621	HARQ FD Txed	10	0	9	7	1	0	11	2
0.100629	DL DCI Rxed	10	0	10	1	2	0	13	2
0.100629	DL DCI Rxed	10	0	10	4	2	0	13	2
0.100629	DL DCI Rxed	10	0	10	7	1	0	14	2
0.100683	HARQ FD Txed	10	0	10	1	2	0	15	2
0.100683	HARQ FD Txed	10	0	10	4	2	0	15	2
0.100683	HARQ FD Txed	10	0	10	7	1	0	10	2
0.100692	DL DCI Rxed	10	0	11	1	2	0	12	2
0.100692	DL DCI Rxed	10	0	11	4	2	0	12	2
0.100692	DL DCI Rxed	10	0	11	7	1	0	13	2
0.100746	HARQ FD Txed	10	0	11	1	2	0	14	2
0.100746	HARQ FD Txed	10	0	11	4	2	0	14	2
0.100746	HARQ FD Txed	10	0	11	7	1	0	15	2
0.100754	DL DCI Rxed	10	0	12	1	2	0	11	2
0.100754	DL DCI Rxed	10	0	12	4	2	0	11	2
0.100754	DL DCI Rxed	10	0	12	7	1	0	12	2
0.100768	DL DCI Rxed	10	0	3	1	1	1	15	2
0.100768	DL DCI Rxed	10	0	3	4	1	1	15	2
0.100808	HARQ FD Txed	10	0	12	1	2	0	13	2
0.100808	HARQ FD Txed	10	0	12	4	2	0	13	2
0.100808	HARQ FD Txed	10	0	12	7	1	0	14	2
0.100817	DL DCI Rxed	10	0	13	1	2	0	15	2
0.100817	DL DCI Rxed	10	0	13	4	2	0	15	2
0.100817	DL DCI Rxed	10	0	13	7	1	0	11	2
0.100871	HARQ FD Txed	10	0	13	1	2	0	12	2
0.100871	HARQ FD Txed	10	0	13	4	2	0	12	2
0.100871	HARQ FD Txed	10	0	13	7	1	0	13	2
0.100879	DL DCI Rxed	10	0	14	1	2	0	14	2
0.100879	DL DCI Rxed	10	0	14	4	2	0	14	2
0.100879	DL DCI Rxed	10	0	14	7	1	0	15	2
0.100933	HARQ FD Txed	10	0	14	1	2	0	11	2
0.100933	HARQ FD Txed	10	0	14	4	2	0	11	2
0.100933	HARQ FD Txed	10	0	14	7	1	0	12	2
0.100942	DL DCI Rxed	10	0	15	1	2	0	13	2
0.100942	DL DCI Rxed	10	0	15	4	2	0	13	2
0.100942	DL DCI Rxed	10	0	15	7	1	0	14	2
0.100996	HARQ FD Txed	10	0	15	1	2	0	15	2
0.100996	HARQ FD Txed	10	0	15	4	2	0	15	2
0.100996	HARQ FD Txed	10	0	15	7	1	0	11	2
0.101004	DL DCI Rxed	10	1	0	1	2	0	12	2
0.101004	DL DCI Rxed	10	1	0	4	2	0	12	2
0.101004	DL DCI Rxed	10	1	0	7	1	0	13	2
0.101018	DL DCI Rxed	10	1	0	1	1	1	14	2
0.101018	DL DCI Rxed	10	1	0	4	1	1	14	2
0.101058	HARQ FD Txed	10	1	0	1	2	0	14	2
0.101058	HARQ FD Txed	10	1	0	4	2	0	14	2
0.101058	HARQ FD Txed	10	1	0	7	1	0	15	2
0.101067	DL DCI Rxed	10	1	1	1	2	0	11	2
0.101067	DL DCI Rxed	10	1	1	4	2	0	11	2
0.101067	DL DCI Rxed	10	1	1	7	1	0	12	2
0.101121	HARQ FD Txed	10	1	1	1	2	0	13	2
0.101121	HARQ FD Txed	10	1	1	4	2	0	13	2
0.101121	HARQ FD Txed	10	1	1	7	1	0	14	2
0.101129	DL DCI Rxed	10	1	2	1	2	0	15	2
0.101129	DL DCI Rxed	10	1	2	4	2	0	15	2
0.101129	DL DCI Rxed	10	1	2	7	1	0	11	2
0.101183	HARQ FD Txed	10	1	2	1	2	0	12	2
0.101183	HARQ FD Txed	10	1	2	4	2	0	12	2
0.101183	HARQ FD Txed	10	1	2	7	1	0	13	2
0.101192	DL DCI Rxed	10	1	3	1	2	0	14	2
0.101192	DL DCI Rxed	10	1	3	4	2	0	14	2
0.101192	DL DCI Rxed	10	1	3	7	1	0	15	2
0.101246	HARQ FD Txed	10	1	3	1	2	0	11	2
0.101246	HARQ FD Txed	10	1	3	4	2	0	11	2
0.101246	HARQ FD Txed	10	1	3	7	1	0	12	2
0.101254	DL DCI Rxed	10	1	4	1	2	0	13	2
0.101254	DL DCI Rxed	10	1	4	4	2	0	13	2
0.101254	DL DCI Rxed	10	1	4	7	1	0	14	2
0.101268	DL DCI Rxed	10	1	1	1	1	1	13	2
0.101268	DL DCI Rxed	10	1	1	4	1	1	13	2
0.101308	HARQ FD Txed	10	1	4	1	2	0	15	2
0.101308	HARQ FD Txed	10	1	4	4	2	0	15	2
0.101308	HARQ FD Txed	10	1	4	7	1	0	11	2
0.101317	DL DCI Rxed	10	1	5	1	2	0	12	2
0.101317	DL DCI Rxed	10	1	5	4	2	0	12	2
0.101317	DL DCI Rxed	10	1	5	7	1	0	13	2
0.101371	HARQ FD Txed	10	1	5	1	2	0	14	2
0.101371	HARQ FD Txed	10	1	5	4	2	0	14	2
0.101371	HARQ FD Txed	10	1	5	7	1	0	15	2
0.101379	DL DCI Rxed	10	1	6	1	2	0	11	2
0.101379	DL DCI Rxed	10	1	6	4	2	0	11	2
0.101379	DL DCI Rxed	10	1	6	7	1	0	12	2
0.101433	HARQ FD Txed	10	1	6	1	2	0	13	2
0.101433	HARQ FD Txed	10	1	6	4	2	0	13	2
0.101433	HARQ FD Txed	10	1	6	7	1	0	14	2
0.101442	DL DCI Rxed	10	1	7	1	2	0	15	2
0.101442	DL DCI Rxed	10	1	7	4	2	0	15	2
0.101442	DL DCI Rxed	10	1	7	7	1	0	11	2
0.101482	HARQ FD Txed	10	1	1	4	1	1	15	2
0.101482	HARQ FD Txed	10	1	1	1	1	1	15	2
0.101496	HARQ FD Txed	10	1	7	1	2	0	12	2
0.101496	HARQ FD Txed	10	1	7	4	2	0	12	2
0.101496	HARQ FD Txed	10	1	7	7	1	0	13	2
0.101504	DL DCI Rxed	10	1	8	1	2	0	14	2
0.101504	DL DCI Rxed	10	1	8	4	2	0	14	2
0.101504	DL DCI Rxed	10	1	8	7	1	0	15	2
0.101518	DL DCI Rxed	10	1	2	1	1	1	12	2
0.101518	DL DCI Rxed	10	1	2	4	1	1	12	2
0.101558	HARQ FD Txed	10	1	8	1	2	0	11	2
0.101558	HARQ FD Txed	10	1	8	4	2	0	11	2
0.101558	HARQ FD Txed	10	1	8	7	1	0	12	2
0.101567	DL DCI Rxed	10	1	9	1	2	0	13	2
0.101567	DL DCI Rxed	10	1	9	4	2	0	13	2
0.101567	DL DCI Rxed	10	1	9	7	1	0	14	2
0.101621	HARQ FD Txed	10	1	9	1	2	0	15	2
0.101621	HARQ FD Txed	10	1	9	4	2	0	15	2
0.101621	HARQ FD Txed	10	1	9	7	1	0	11	2
0.101629	DL DCI Rxed	10	1	10	1	2	0	12	2
0.101629	DL DCI Rxed	10	1	10	4	2	0	12	2
0.101629	DL DCI Rxed	10	1	10	7	1	0	13	2
0.101683	HARQ FD Txed	10	1	10	1	2	0	14	2
0.101683	HARQ FD Txed	10	1	10	4	2	0	14	2
0.101683	HARQ FD Txed	10	1	10	7	1	0	15	2
0.101692	DL DCI Rxed	10	1	11	1	2	0	11	2
0.101692	DL DCI Rxed	10	1	11	4	2	0	11	2
0.101692	DL DCI Rxed	10	1	11	7	1	0	12	2
0.101732	HARQ FD Txed	10	1	2	4	1	1	14	2
0.101732	HARQ FD Txed	10	1	2	1	1	1	14	2
0.101746	HARQ FD Txed	10	1	11	1	2	0	13	2
0.101746	HARQ FD Txed	10	1	11	4	2	0	13	2
0.101746	HARQ FD Txed	10	1	11	7	1	0	14	2
0.101754	DL DCI Rxed	10	1	12	1	2	0	15	2
0.101754	DL DCI Rxed	10	1	12	4	2	0	15	2
0.101754	DL DCI Rxed	10	1	12	7	1	0	11	2
0.101768	DL DCI Rxed	10	1	3	1	1	1	11	2
0.101768	DL DCI Rxed	10	1	3	4	1	1	11	2
0.101808	HARQ FD Txed	10	1	12	1	2	0	12	2
0.101808	HARQ FD Txed	10	1	12	4	2	0	12	2
0.101808	HARQ FD Txed	10	1	12	7	1	0	13	2
0.101817	DL DCI Rxed	10	1	13	1	2	0	14	2
0.101817	DL DCI Rxed	10	1	13	4	2	0	14	2
0.101817	DL DCI Rxed	10	1	13	7	1	0	15	2
0.101871	HARQ FD Txed	10	1	13	1	2	0	11	2
0.101871	HARQ FD Txed	10	1	13	4	2	0	11	2
0.101871	HARQ FD Txed	10	1	13	7	1	0	12	2
0.101879	DL DCI Rxed	10	1	14	1	2	0	13	2
0.101879	DL DCI Rxed	10	1	14	4	2	0	13	2
0.101879	DL DCI Rxed	10	1	14	7	1	0	14	2
0.101933	HARQ FD Txed	10	1	14	1	2	0	15	2
0.101933	HARQ FD Txed	10	1	14	4	2	0	15	2
0.101933	HARQ FD Txed	10	1	14	7	1	0	11	2
0.101942	DL DCI Rxed	10	1	15	1	2	0	12	2
0.101942	DL DCI Rxed	10	1	15	4	2	0	12	2
0.101942	DL DCI Rxed	10	1	15	7	1	0	13	2
0.101982	HARQ FD Txed	10	1	3	4	1	1	13	2
0.101982	HARQ FD Txed	10	1	3	1	1	1	13	2
0.101996	HARQ FD Txed	10	1	15	1	2	0	14	2
0.101996	HARQ FD Txed	10	1	15	4	2	0	14	2
0.101996	HARQ FD Txed	10	1	15	7	1	0	15	2
0.102004	DL DCI Rxed	10	2	0	1	2	0	11	2
0.102004	DL DCI Rxed	10	2	0	4	2	0	11	2
0.102004	DL DCI Rxed	10	2	0	7	1	0	12	2
0.102018	DL DCI Rxed	10	2	0	1	1	1	15	2
0.102018	DL DCI Rxed	10	2	0	4	1	1	15	2
0.102058	HARQ FD Txed	10	2	0	1	2	0	13	2
0.102058	HARQ FD Txed	10	2	0	4	2	0	13	2
0.102058	HARQ FD Txed	10	2	0	7	1	0	14	2
0.102067	DL DCI Rxed	10	2	1	1	2	0	15	2
0.102067	DL DCI Rxed	10	2	1	4	2	0	15	2
0.102067	DL DCI Rxed	10	2	1	7	1	0	11	2
0.102121	HARQ FD Txed	10	2	1	4	2	0	12	2
0.102121	HARQ FD Txed	10	2	1	7	1	0	13	2
0.102129	DL DCI Rxed	10	2	2	1	2	0	14	2
0.102129	DL DCI Rxed	10	2	2	4	2	0	14	2
0.102129	DL DCI Rxed	10	2	2	7	1	0	15	2
0.102183	HARQ FD Txed	10	2	2	4	2	0	11	2
0.102183	HARQ FD Txed	10	2	2	7	1	0	12	2
0.102183	HARQ FD Txed	10	2	2	1	2	0	12	2
0.102183	HARQ FD Txed	10	2	2	1	2	0	11	2
0.102192	DL DCI Rxed	10	2	3	1	2	0	13	2
0.102192	DL DCI Rxed	10	2	3	4	2	0	13	2
0.102192	DL DCI Rxed	10	2	3	7	1	0	14	2
0.102232	HARQ FD Txed	10	2	0	4	1	1	12	2
0.102232	HARQ FD Txed	10	2	0	1	1	1	12	2
0.102246	HARQ FD Txed	10	2	3	4	2	0	15	2
0.102246	HARQ FD Txed	10	2	3	7	1	0	11	2
0.102246	HARQ FD Txed	10	2	3	1	2	0	15	2
0.102254	DL DCI Rxed	10	2	4	1	2	0	10	2
0.102254	DL DCI Rxed	10	2	4	4	2	0	12	2
0.102254	DL DCI Rxed	10	2	4	7	1	0	13	2
0.102268	DL DCI Rxed	10	2	1	1	1	1	14	2
0.102268	DL DCI Rxed	10	2	1	4	1	1	14	2
0.102308	HARQ FD Txed	10	2	4	4	2	0	14	2
0.102308	HARQ FD Txed	10	2	4	7	1	0	15	2
0.102308	HARQ FD Txed	10	2	4	1	2	0	14	2
0.102317	DL DCI Rxed	10	2	5	1	2	0	12	2
0.102317	DL DCI Rxed	10	2	5	4	2	0	11	2
0.102317	DL DCI Rxed	10	2	5	7	1	0	12	2
0.102371	HARQ FD Txed	10	2	5	4	2	0	13	2
0.102371	HARQ FD Txed	10	2	5	7	1	0	14	2
0.102371	HARQ FD Txed	10	2	5	1	2	0	13	2
0.102379	DL DCI Rxed	10	2	6	1	2	0	15	2
0.102379	DL DCI Rxed	10	2	6	4	2	0	15	2
0.102379	DL DCI Rxed	10	2	6	7	1	0	11	2
0.102433	HARQ FD Txed	10	2	6	4	2	0	12	2
0.102433	HARQ FD Txed	10	2	6	7	1	0	13	2
0.102433	HARQ FD Txed	10	2	6	1	2	0	10	2
0.102442	DL DCI Rxed	10	2	7	1	2	0	14	2
0.102442	DL DCI Rxed	10	2	7	4	2	0	14	2
0.102442	DL DCI Rxed	10	2	7	7	1	0	15	2
0.102482	HARQ FD Txed	10	2	1	4	1	1	11	2
0.102482	HARQ FD Txed	10	2	1	1	1	1	11	2
0.102496	HARQ FD Txed	10	2	7	4	2	0	11	2
0.102496	HARQ FD Txed	10	2	7	7	1	0	12	2
0.102496	HARQ FD Txed	10	2	7	1	2	0	12	2
0.102504	DL DCI Rxed	10	2	8	1	2	0	13	2
0.102504	DL DCI Rxed	10	2	8	4	2	0	13	2
0.102504	DL DCI Rxed	10	2	8	7	1	0	14	2
0.102518	DL DCI Rxed	10	2	2	1	1	1	13	2
0.102518	DL DCI Rxed	10	2	2	4	1	1	13	2
0.102558	HARQ FD Txed	10	2	8	4	2	0	15	2
0.102558	HARQ FD Txed	10	2	8	7	1	0	11	2
0.102558	HARQ FD Txed	10	2	8	1	2	0	15	2
0.102567	DL DCI Rxed	10	2	9	1	2	0	11	2
0.102567	DL DCI Rxed	10	2	9	4	2	0	12	2
0.102567	DL DCI Rxed	10	2	9	7	1	0	13	2
0.102621	HARQ FD Txed	10	2	9	4	2	0	14	2
0.102621	HARQ FD Txed	10	2	9	7	1	0	15	2
0.102621	HARQ FD Txed	10	2	9	1	2	0	14	2
0.102629	DL DCI Rxed	10	2	10	1	2	0	12	2
0.102629	DL DCI Rxed	10	2	10	4	2	0	11	2
0.102629	DL DCI Rxed	10	2	10	7	1	0	12	2
0.102683	HARQ FD Txed	10	2	10	4	2	0	13	2
0.102683	HARQ FD Txed	10	2	10	7	1	0	14	2
0.102683	HARQ FD Txed	10	2	10	1	2	0	13	2
0.102692	DL DCI Rxed	10	2	11	1	2	0	15	2
0.102692	DL DCI Rxed	10	2	11	4	2	0	15	2
0.102692	DL DCI Rxed	10	2	11	7	1	0	11	2
0.102732	HARQ FD Txed	10	2	2	4	1	1	15	2
0.102732	HARQ FD Txed	10	2	2	1	1	1	15	2
0.102746	HARQ FD Txed	10	2	11	4	2	0	12	2
0.102746	HARQ FD Txed	10	2	11	7	1	0	13	2
0.102746	HARQ FD Txed	10	2	11	1	2	0	11	2
0.102754	DL DCI Rxed	10	2	12	1	2	0	14	2
0.102754	DL DCI Rxed	10	2	12	4	2	0	14	2
0.102754	DL DCI Rxed	10	2	12	7	1	0	15	2
0.102768	DL DCI Rxed	10	2	3	1	1	1	12	2
0.102768	DL DCI Rxed	10	2	3	4	1	1	12	2
0.102808	HARQ FD Txed	10	2	12	4	2	0	11	2
0.102808	HARQ FD Txed	10	2	12	7	1	0	12	2
0.102808	HARQ FD Txed	10	2	12	1	2	0	12	2
0.102817	DL DCI Rxed	10	2	13	1	2	0	13	2
0.102817	DL DCI Rxed	10	2	13	4	2	0	13	2
0.102817	DL DCI Rxed	10	2	13	7	1	0	14	2
0.102871	HARQ FD Txed	10	2	13	4	2	0	15	2
0.102871	HARQ FD Txed	10	2	13	7	1	0	11	2
0.102871	HARQ FD Txed	10	2	13	1	2	0	15	2
0.102879	DL DCI Rxed	10	2	14	1	2	0	11	2
0.102879	DL DCI Rxed	10	2	14	4	2	0	12	2
0.102879	DL DCI Rxed	10	2	14	7	1	0	13	2
0.102933	HARQ FD Txed	10	2	14	4	2	0	14	2
0.102933	HARQ FD Txed	10	2	14	7	1	0	15	2
0.102933	HARQ FD Txed	10	2	14	1	2	0	14	2
0.102942	DL DCI Rxed	10	2	15	1	2	0	12	2
0.102942	DL DCI Rxed	10	2	15	4	2	0	11	2
0.102942	DL DCI Rxed	10	2	15	7	1	0	12	2
0.102982	HARQ FD Txed	10	2	3	4	1	1	14	2
0.102982	HARQ FD Txed	10	2	3	1	1	1	14	2
0.102996	HARQ FD Txed	10	2	15	4	2	0	13	2
0.102996	HARQ FD Txed	10	2	15	7	1	0	14	2
0.102996	HARQ FD Txed	10	2	15	1	2	0	13	2
0.103004	DL DCI Rxed	10	3	0	1	2	0	15	2
0.103004	DL DCI Rxed	10	3	0	4	2	0	15	2
0.103004	DL DCI Rxed	10	3	0	7	1	0	11	2
0.103018	DL DCI Rxed	10	3	0	1	1	1	11	2
0.103018	DL DCI Rxed	10	3	0	4	1	1	11	2
0.103058	HARQ FD Txed	10	3	0	4	2	0	12	2
0.103058	HARQ FD Txed	10	3	0	7	1	0	13	2
0.103058	HARQ FD Txed	10	3	0	1	2	0	11	2
0.103067	DL DCI Rxed	10	3	1	1	2	0	14	2
0.103067	DL DCI Rxed	10	3	1	4	2	0	14	2
0.103067	DL DCI Rxed	10	3	1	7	1	0	15	2
0.103121	HARQ FD Txed	10	3	1	4	2	0	11	2
0.103121	HARQ FD Txed	10	3	1	7	1	0	12	2
0.103121	HARQ FD Txed	10	3	1	1	2	0	12	2
0.103129	DL DCI Rxed	10	3	2	1	2	0	13	2
0.103129	DL DCI Rxed	10	3	2	4	2	0	13	2
0.103129	DL DCI Rxed	10	3	2	7	1	0	14	2
0.103183	HARQ FD Txed	10	3	2	4	2	0	15	2
0.103183	HARQ FD Txed	10	3	2	7	1	0	11	2
0.103183	HARQ FD Txed	10	3	2	1	2	0	15	2
0.103192	DL DCI Rxed	10	3	3	1	2	0	11	2
0.103192	DL DCI Rxed	10	3	3	4	2	0	12	2
0.103192	DL DCI Rxed	10	3	3	7	1	0	13	2
0.103232	HARQ FD Txed	10	3	0	4	1	1	13	2
0.103232	HARQ FD Txed	10	3	0	1	1	1	13	2
0.103246	HARQ FD Txed	10	3	3	4	2	0	14	2
0.103246	HARQ FD Txed	10	3	3	7	1	0	15	2
0.103246	HARQ FD Txed	10	3	3	1	2	0	14	2
0.103254	DL DCI Rxed	10	3	4	1	2	0	12	2
0.103254	DL DCI Rxed	10	3	4	4	2	0	11	2
0.103254	DL DCI Rxed	10	3	4	7	1	0	12	2
0.103268	DL DCI Rxed	10	3	1	1	1	1	15	2
0.103268	DL DCI Rxed	10	3	1	4	1	1	15	2
0.103308	HARQ FD Txed	10	3	4	4	2	0	13	2
0.103308	HARQ FD Txed	10	3	4	7	1	0	14	2
0.103308	HARQ FD Txed	10	3	4	1	2	0	13	2
0.103317	DL DCI Rxed	10	3	5	1	2	0	15	2
0.103317	DL DCI Rxed	10	3	5	4	2	0	10	2
0.103317	DL DCI Rxed	10	3	5	7	1	0	11	2
0.103371	HARQ FD Txed	10	3	5	7	1	0	13	2
0.103371	HARQ FD Txed	10	3	5	1	2	0	11	2
0.103379	DL DCI Rxed	10	3	6	1	2	0	14	2
0.103379	DL DCI Rxed	10	3	6	4	2	0	15	2
0.103379	DL DCI Rxed	10	3	6	7	1	0	15	2
0.103433	HARQ FD Txed	10	3	6	7	1	0	12	2
0.103433	HARQ FD Txed	10	3	6	1	2	0	12	2
0.103433	HARQ FD Txed	10	3	6	4	2	0	12	2
0.103433	HARQ FD Txed	10	3	6	4	2	0	11	2
0.103442	DL DCI Rxed	10	3	7	1	2	0	13	2
0.103442	DL DCI Rxed	10	3	7	4	2	0	14	2
0.103442	DL DCI Rxed	10	3	7	7	1	0	14	2
0.103482	HARQ FD Txed	10	3	1	4	1	1	12	2
0.103482	HARQ FD Txed	10	3	1	1	1	1	12	2
0.103496	HARQ FD Txed	10	3	7	7	1	0	11	2
0.103496	HARQ FD Txed	10	3	7	1	2	0	15	2
0.103496	HARQ FD Txed	10	3	7	4	2	0	10	2
0.103504	DL DCI Rxed	10	3	8	1	2	0	11	2
0.103504	DL DCI Rxed	10	3	8	4	2	0	13	2
0.103504	DL DCI Rxed	10	3	8	7	1	0	13	2
0.103518	DL DCI Rxed	10	3	2	1	1	1	14	2
0.103518	DL DCI Rxed	10	3	2	4	1	1	14	2
0.103558	HARQ FD Txed	10	3	8	7	1	0	15	2
0.103558	HARQ FD Txed	10	3	8	1	2	0	14	2
0.103558	HARQ FD Txed	10	3	8	4	2	0	15	2
0.103567	DL DCI Rxed	10	3	9	1	2	0	12	2
0.103567	DL DCI Rxed	10	3	9	4	2	0	12	2
0.103567	DL DCI Rxed	10	3	9	7	1	0	12	2
0.103621	HARQ FD Txed	10	3	9	7	1	0	14	2
0.103621	HARQ FD Txed	10	3	9	1	2	0	13	2
0.103621	HARQ FD Txed	10	3	9	4	2	0	14	2
0.103629	DL DCI Rxed	10	3	10	1	2	0	15	2
0.103629	DL DCI Rxed	10	3	10	4	2	0	11	2
0.103629	DL DCI Rxed	10	3	10	7	1	0	11	2
0.103683	HARQ FD Txed	10	3	10	7	1	0	13	2
0.103683	HARQ FD Txed	10	3	10	1	2	0	11	2
0.103683	HARQ FD Txed	10	3	10	4	2	0	13	2
0.103692	DL DCI Rxed	10	3	11	1	2	0	14	2
0.103692	DL DCI Rxed	10	3	11	4	2	0	10	2
0.103692	DL DCI Rxed	10	3	11	7	1	0	15	2
0.103732	HARQ FD Txed	10	3	2	4	1	1	11	2
0.103732	HARQ FD Txed	10	3	2	1	1	1	11	2
0.103746	HARQ FD Txed	10	3	11	7	1	0	12	2
0.103746	HARQ FD Txed	10	3	11	1	2	0	12	2
0.103746	HARQ FD Txed	10	3	11	4	2	0	12	2
0.103754	DL DCI Rxed	10	3	12	1	2	0	13	2
0.103754	DL DCI Rxed	10	3	12	4	2	0	14	2
0.103754	DL DCI Rxed	10	3	12	7	1	0	14	2
0.103768	DL DCI Rxed	10	3	3	1	1	1	13	2
0.103768	DL DCI Rxed	10	3	3	4	1	1	13	2
0.103808	HARQ FD Txed	10	3	12	7	1	0	11	2
0.103808	HARQ FD Txed	10	3	12	1	2	0	15	2
0.103808	HARQ FD Txed	10	3	12	4	2	0	11	2
0.103817	DL DCI Rxed	10	3	13	1	2	0	11	2
0.103817	DL DCI Rxed	10	3	13	4	2	0	15	2
0.103817	DL DCI Rxed	10	3	13	7	1	0	13	2
0.103871	HARQ FD Txed	10	3	13	7	1	0	15	2
0.103871	HARQ FD Txed	10	3	13	1	2	0	14	2
0.103871	HARQ FD Txed	10	3	13	4	2	0	10	2
0.103879	DL DCI Rxed	10	3	14	1	2	0	12	2
0.103879	DL DCI Rxed	10	3	14	4	2	0	12	2
0.103879	DL DCI Rxed	10	3	14	7	1	0	12	2
0.103933	HARQ FD Txed	10	3	14	7	1	0	14	2
0.103933	HARQ FD Txed	10	3	14	1	2	0	13	2
0.103933	HARQ FD Txed	10	3	14	4	2	0	14	2
0.103942	DL DCI Rxed	10	3	15	1	2	0	15	2
0.103942	DL DCI Rxed	10	3	15	4	2	0	11	2
0.103942	DL DCI Rxed	10	3	15	7	1	0	11	2
0.103982	HARQ FD Txed	10	3	3	4	1	1	15	2
0.103982	HARQ FD Txed	10	3	3	1	1	1	15	2
0.103996	HARQ FD Txed	10	3	15	7	1	0	13	2
0.103996	HARQ FD Txed	10	3	15	1	2	0	11	2
0.103996	HARQ FD Txed	10	3	15	4	2	0	15	2
0.104004	DL DCI Rxed	10	4	0	1	2	0	14	2
0.104004	DL DCI Rxed	10	4	0	4	2	0	10	2
0.104004	DL DCI Rxed	10	4	0	7	1	0	15	2
0.104018	DL DCI Rxed	10	4	0	1	1	1	12	2
0.104018	DL DCI Rxed	10	4	0	4	1	1	12	2
0.104058	HARQ FD Txed	10	4	0	7	1	0	12	2
0.104058	HARQ FD Txed	10	4	0	1	2	0	12	2
0.104058	HARQ FD Txed	10	4	0	4	2	0	12	2
0.104067	DL DCI Rxed	10	4	1	1	2	0	13	2
0.104067	DL DCI Rxed	10	4	1	4	2	0	14	2
0.104067	DL DCI Rxed	10	4	1	7	1	0	14	2
0.104121	HARQ FD Txed	10	4	1	7	1	0	11	2
0.104121	HARQ FD Txed	10	4	1	1	2	0	15	2
0.104121	HARQ FD Txed	10	4	1	4	2	0	11	2
0.104129	DL DCI Rxed	10	4	2	1	2	0	11	2
0.104129	DL DCI Rxed	10	4	2	4	2	0	15	2
0.104129	DL DCI Rxed	10	4	2	7	1	0	13	2
0.104183	HARQ FD Txed	10	4	2	7	1	0	15	2
0.104183	HARQ FD Txed	10	4	2	1	2	0	14	2
0.104183	HARQ FD Txed	10	4	2	4	2	0	10	2
0.104192	DL DCI Rxed	10	4	3	1	2	0	12	2
0.104192	DL DCI Rxed	10	4	3	4	2	0	13	2
0.104192	DL DCI Rxed	10	4	3	7	1	0	12	2
0.104232	HARQ FD Txed	10	4	0	4	1	1	14	2
0.104232	HARQ FD Txed	10	4	0	1	1	1	14	2
0.104246	HARQ FD Txed	10	4	3	7	1	0	14	2
0.104246	HARQ FD Txed	10	4	3	1	2	0	13	2
0.104246	HARQ FD Txed	10	4	3	4	2	0	14	2
0.104254	DL DCI Rxed	10	4	4	1	2	0	15	2
0.104254	DL DCI Rxed	10	4	4	4	2	0	12	2
0.104254	DL DCI Rxed	10	4	4	7	1	0	11	2
0.104268	DL DCI Rxed	10	4	1	1	1	1	11	2
0.104268	DL DCI Rxed	10	4	1	4	1	1	11	2
0.104308	HARQ FD Txed	10	4	4	7	1	0	13	2
0.104308	HARQ FD Txed	10	4	4	1	2	0	11	2
0.104308	HARQ FD Txed	10	4	4	4	2	0	15	2
0.104317	DL DCI Rxed	10	4	5	1	2	0	14	2
0.104317	DL DCI Rxed	10	4	5	4	2	0	10	2
0.104317	DL DCI Rxed	10	4	5	7	1	0	15	2
0.104371	HARQ FD Txed	10	4	5	7	1	0	12	2
0.104371	HARQ FD Txed	10	4	5	1	2	0	12	2
0.104371	HARQ FD Txed	10	4	5	4	2	0	13	2
