time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.104582	1	1	4	1602	0.00083214
0.104582	4	1	4	5987	0.00083214
0.104596	1	2	4	1451	0.000283031
0.104596	7	1	4	36	0.000283031
0.104658	1	2	4	1451	0.000283031
0.104658	7	1	4	36	0.000283031
0.104721	1	2	4	1451	0.000283031
0.104721	7	1	4	36	0.000283031
0.104783	1	2	4	1451	0.000283031
0.104783	7	1	4	36	0.000283031
0.104832	4	1	4	5987	0.00083214
0.104846	1	2	4	1451	0.000283031
0.104846	7	1	4	36	0.000283031
0.104908	1	2	4	1451	0.000283031
0.104908	7	1	4	36	0.000283031
0.104971	1	2	4	1451	0.000283031
0.104971	7	1	4	36	0.000283031
0.105033	1	2	4	1451	0.000283031
0.105033	7	1	4	36	0.000283031
0.105082	1	1	4	1602	0.00083214
0.105082	4	1	4	5987	0.00083214
0.105096	1	2	4	1451	0.000283031
0.105096	7	1	4	36	0.000283031
0.105158	1	2	4	1451	0.000283031
0.105158	7	1	4	36	0.000283031
0.105221	1	2	4	1451	0.000283031
0.105221	7	1	4	36	0.000283031
0.105283	1	2	4	1451	0.000283031
0.105283	7	1	4	36	0.000283031
0.105332	1	1	4	1602	0.00083214
0.105332	4	1	4	5987	0.00083214
0.105346	1	2	4	1451	0.000283031
0.105346	7	1	4	36	0.000283031
0.105408	1	2	4	1451	0.000283031
0.105408	7	1	4	36	0.000283031
0.105466	7	1	4	32	0.000278567
0.105471	1	2	4	1451	0.000283031
0.105533	1	2	4	1451	0.000283031
0.105533	7	1	4	36	0.000283031
0.105564	4	1	4	5486	0.000814283
0.105582	1	1	4	1602	0.00083214
0.105596	1	2	4	1451	0.000283031
0.105596	7	1	4	36	0.000283031
0.105658	1	2	4	1451	0.000283031
0.105658	7	1	4	36	0.000283031
0.105721	1	2	4	1451	0.000283031
0.105721	7	1	4	36	0.000283031
0.105783	1	2	4	1451	0.000283031
0.105783	7	1	4	36	0.000283031
0.105832	1	1	4	1602	0.00083214
0.105832	4	1	4	5987	0.00083214
0.105846	1	2	4	1451	0.000283031
0.105846	7	1	4	36	0.000283031
0.105908	1	2	4	1451	0.000283031
0.105908	7	1	4	36	0.000283031
0.105971	1	2	4	1451	0.000283031
0.105971	7	1	4	36	0.000283031
0.106033	1	2	4	1451	0.000283031
0.106033	7	1	4	36	0.000283031
0.106082	4	1	4	5987	0.00083214
0.106091	1	2	4	1329	0.000278567
0.106096	4	2	4	36	0.000283031
0.106096	7	1	4	36	0.000283031
0.106158	1	2	4	1451	0.000283031
0.106158	7	1	4	36	0.000283031
0.106221	1	2	4	1451	0.000283031
0.106221	7	1	4	36	0.000283031
0.106283	1	2	4	1451	0.000283031
0.106283	7	1	4	36	0.000283031
0.106332	1	1	4	1602	0.00083214
0.106332	4	1	4	5987	0.00083214
0.106346	1	2	4	1451	0.000283031
0.106346	7	1	4	36	0.000283031
0.106408	1	2	4	1451	0.000283031
0.106408	7	1	4	36	0.000283031
0.106471	1	2	4	1451	0.000283031
