-40	-70	1.5	15.9673	15.5849	-75.1605	0	
-40	-67.6	1.5	16.5131	15.8789	-102.018	0	
-40	-65.2	1.5	18.5146	17.9202	-100.013	0	
-40	-62.8	1.5	16.3857	16.1644	-93.4409	0	
-40	-60.4	1.5	16.7208	3.37613	-75.1565	0	
-40	-58	1.5	17.9811	2.22368	-76.3601	0	
-40	-55.6	1.5	-10.4017	-15.3428	-72.0162	0	
-40	-53.2	1.5	-15.853	-23.6997	-98.9372	0	
-40	-50.8	1.5	17.1447	16.4788	-71.5759	0	
-40	-48.4	1.5	18.4561	5.94283	-73.5079	0	
-40	-46	1.5	17.4221	16.8733	-100.094	0	
-40	-43.6	1.5	16.7882	15.7433	-71.7237	0	
-40	-41.2	1.5	19.2593	18.7891	-74.4023	0	
-40	-38.8	1.5	17.5395	16.648	-71.9998	0	
-40	-36.4	1.5	20.5467	19.7865	-72.8817	0	
-40	-34	1.5	16.9954	15.7246	-70.0069	0	
-40	-31.6	1.5	19.4126	18.7423	-71.1195	0	
-40	-29.2	1.5	18.0089	17.4002	-73.8989	0	
-40	-26.8	1.5	-7.97302	-8.4133	-72.5717	0	
-40	-24.4	1.5	-5.74397	-6.35509	-69.4816	0	
-40	-22	1.5	20.5446	19.4704	-70.3315	0	
-40	-19.6	1.5	21.4841	20.6276	-69.1806	0	
-40	-17.2	1.5	-7.21442	-7.99377	-73.1223	0	
-40	-14.8	1.5	19.3	16.2753	-94.6503	0	
-40	-12.4	1.5	-6.96056	-10.2663	-73.1945	0	
-40	-10	1.5	19.091	16.9503	-96.1286	0	
-40	-7.6	1.5	21.7186	18.4566	-67.6278	0	
-40	-5.2	1.5	-11.9499	-12.4379	-70.0661	0	
-40	-2.8	1.5	21.5702	10.1587	-66.7863	0	
-40	-0.4	1.5	19.0119	18.7986	-71.4676	0	
-40	2	1.5	22.8195	21.8803	-68.4631	0	
-40	4.4	1.5	22.382	17.734	-66.94	0	
-40	6.8	1.5	18.9791	-2.31478	-67.8197	0	
-40	9.2	1.5	22.396	21.9053	-67.6001	0	
-40	11.6	1.5	19.2839	16.9968	-73.2136	0	
-40	14	1.5	19.3531	1.62027	-70.2981	0	
-40	16.4	1.5	18.9352	-0.0987499	-71.5881	0	
-40	18.8	1.5	22.1038	21.4168	-96.3943	0	
-40	21.2	1.5	21.4339	3.90403	-68.8658	0	
-40	23.6	1.5	21.8344	21.2247	-67.7887	0	
-40	26	1.5	19.5809	2.12973	-68.4383	0	
-40	28.4	1.5	21.2908	20.8792	-70.973	0	
-40	30.8	1.5	-9.05928	-10.1238	-72.5345	0	
-40	33.2	1.5	20.6073	6.85063	-68.5918	0	
-40	35.6	1.5	20.3565	19.7216	-69.7268	0	
-40	38	1.5	18.0315	17.127	-96.7677	0	
-40	40.4	1.5	-7.25395	-12.9148	-97.2207	0	
-40	42.8	1.5	20.0113	6.68025	-73.1567	0	
-40	45.2	1.5	17.5083	17.0172	-75.914	0	
-40	47.6	1.5	-3.45114	-11.737	-74.774	0	
-40	50	1.5	18.7754	5.0925	-74.8399	0	
-37.6	-70	1.5	16.702	16.4243	-98.9157	0	
-37.6	-67.6	1.5	-11.1764	-11.6674	-78.9749	0	
-37.6	-65.2	1.5	17.3392	-0.442167	-77.5977	0	
-37.6	-62.8	1.5	15.925	15.3976	-74.0166	0	
-37.6	-60.4	1.5	17.9492	17.6244	-70.7156	0	
-37.6	-58	1.5	18.3936	17.9411	-97.3552	0	
-37.6	-55.6	1.5	17.5671	1.36378	-71.6018	0	
-37.6	-53.2	1.5	-9.13627	-21.6577	-75.1811	0	
-37.6	-50.8	1.5	18.3252	7.0246	-77.2553	0	
-37.6	-48.4	1.5	18.5881	18.2221	-96.2504	0	
-37.6	-46	1.5	19.4664	6.66003	-70.7971	0	
-37.6	-43.6	1.5	-9.43535	-19.155	-72.5517	0	
-37.6	-41.2	1.5	18.0032	2.28645	-72.1379	0	
-37.6	-38.8	1.5	0.904888	-5.09345	-70.9935	0	
-37.6	-36.4	1.5	17.8771	17.0955	-74.9743	0	
-37.6	-34	1.5	19.108	1.96706	-69.1113	0	
-37.6	-31.6	1.5	19.5423	18.6246	-97.4876	0	
-37.6	-29.2	1.5	21.3513	20.6655	-94.8327	0	
-37.6	-26.8	1.5	21.5154	21.2526	-70.8675	0	
-37.6	-24.4	1.5	21.0743	20.7575	-69.5737	0	
-37.6	-22	1.5	20.294	19.1776	-74.0716	0	
-37.6	-19.6	1.5	-3.98802	-10.5088	-67.7957	0	
-37.6	-17.2	1.5	22.0247	7.83787	-97.523	0	
-37.6	-14.8	1.5	21.7578	7.51471	-73.1852	0	
-37.6	-12.4	1.5	22.7669	17.3752	-72.8835	0	
-37.6	-10	1.5	22.6278	6.26494	-71.0466	0	
-37.6	-7.6	1.5	21.186	20.4484	-65.9417	0	
-37.6	-5.2	1.5	22.4328	3.76187	-69.247	0	
-37.6	-2.8	1.5	21.1241	-0.373604	-66.9407	0	
-37.6	-0.4	1.5	20.3597	-1.03458	-69.1118	0	
-37.6	2	1.5	19.7038	-2.42681	-70.3721	0	
-37.6	4.4	1.5	23.4349	21.6745	-67.0543	0	
-37.6	6.8	1.5	22.6985	22.5012	-69.9738	0	
-37.6	9.2	1.5	-2.87907	-14.1898	-66.3148	0	
-37.6	11.6	1.5	21.4139	3.97106	-70.4133	0	
-37.6	14	1.5	-1.38745	-2.44211	-73.6856	0	
-37.6	16.4	1.5	22.934	5.16266	-67.4828	0	
-37.6	18.8	1.5	19.0782	17.5098	-98.1815	0	
-37.6	21.2	1.5	20.4065	18.8839	-68.3504	0	
-37.6	23.6	1.5	22.1244	20.7038	-73.0969	0	
-37.6	26	1.5	22.3889	17.0911	-73.2378	0	
-37.6	28.4	1.5	19.0183	3.78128	-70.4003	0	
-37.6	30.8	1.5	21.518	8.42169	-68.7551	0	
-37.6	33.2	1.5	20.9127	6.68957	-69.1237	0	
-37.6	35.6	1.5	19.6916	19.0191	-70.5075	0	
-37.6	38	1.5	19.5166	-0.0244791	-72.9561	0	
-37.6	40.4	1.5	19.8326	17.068	-99.2535	0	
-37.6	42.8	1.5	18.0288	17.0611	-95.4496	0	
-37.6	45.2	1.5	-3.65042	-4.30506	-101.069	0	
-37.6	47.6	1.5	18.9515	17.0507	-69.9871	0	
-37.6	50	1.5	19.8744	18.9775	-74.5562	0	
-35.2	-70	1.5	-8.23948	-9.83992	-97.3129	0	
-35.2	-67.6	1.5	16.1978	15.4969	-97.5669	0	
-35.2	-65.2	1.5	-4.6164	-4.78454	-76.1413	0	
-35.2	-62.8	1.5	16.7322	15.4858	-98.0334	0	
-35.2	-60.4	1.5	17.182	16.8673	-75.173	0	
-35.2	-58	1.5	-10.0353	-11.3131	-94.737	0	
-35.2	-55.6	1.5	-6.90607	-18.8692	-95.3984	0	
-35.2	-53.2	1.5	16.9972	16.424	-71.4624	0	
-35.2	-50.8	1.5	18.4936	17.5178	-74.9132	0	
-35.2	-48.4	1.5	17.314	16.3663	-73.3893	0	
-35.2	-46	1.5	17.4613	16.4813	-73.4852	0	
-35.2	-43.6	1.5	18.0458	-1.06145	-72.8703	0	
-35.2	-41.2	1.5	19.6341	19.0739	-96.0389	0	
-35.2	-38.8	1.5	17.821	16.9895	-97.1881	0	
-35.2	-36.4	1.5	-5.57295	-11.2552	-71.4107	0	
-35.2	-34	1.5	20.7107	20.0476	-72.1754	0	
-35.2	-31.6	1.5	20.649	19.9941	-70.5259	0	
-35.2	-29.2	1.5	20.3114	0.878214	-94.6839	0	
-35.2	-26.8	1.5	20.7906	5.48062	-68.4674	0	
-35.2	-24.4	1.5	20.5059	4.43653	-68.3711	0	
-35.2	-22	1.5	22.383	21.0935	-68.2282	0	
-35.2	-19.6	1.5	22.2991	17.1549	-67.0696	0	
-35.2	-17.2	1.5	19.3973	17.208	-94.6839	0	
-35.2	-14.8	1.5	21.5049	20.656	-67.7023	0	
-35.2	-12.4	1.5	21.2745	2.57478	-90.8909	0	
-35.2	-10	1.5	23.5207	6.17659	-71.7127	0	
-35.2	-7.6	1.5	22.2878	21.6778	-68.684	0	
-35.2	-5.2	1.5	19.7979	-2.73361	-67.5797	0	
-35.2	-2.8	1.5	23.9036	22.7692	-98.7276	0	
-35.2	-0.4	1.5	21.3906	20.5258	-68.3367	0	
-35.2	2	1.5	20.3562	-4.79048	-69.1926	0	
-35.2	4.4	1.5	24.0983	23.4821	-92.62	0	
-35.2	6.8	1.5	22.7144	3.73515	-67.1318	0	
-35.2	9.2	1.5	23.0907	22.4605	-72.5859	0	
-35.2	11.6	1.5	23.8598	5.15316	-68.953	0	
-35.2	14	1.5	-4.62289	-5.78904	-72.9396	0	
-35.2	16.4	1.5	21.7056	3.97576	-69.0503	0	
-35.2	18.8	1.5	22.3086	20.6016	-94.8545	0	
-35.2	21.2	1.5	21.9092	18.8911	-69.7342	0	
-35.2	23.6	1.5	22.8715	22.0188	-92.1127	0	
-35.2	26	1.5	-1.73388	-15.9851	-66.9916	0	
-35.2	28.4	1.5	17.2602	0.584287	-93.9252	0	
-35.2	30.8	1.5	-2.22305	-3.27659	-92.5283	0	
-35.2	33.2	1.5	21.0778	20.209	-69.4607	0	
