time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.0227964	1	1	4	80	0.001596
0.0227964	1	1	4	80	0.001496
0.0227964	1	1	4	80	0.001396
0.0227964	1	1	4	80	0.001296
0.0227964	1	1	4	80	0.001196
0.0227964	1	1	4	80	0.001096
0.0227964	1	1	4	80	0.000996002
0.0227964	1	1	4	80	0.000896002
0.0227964	1	2	4	55	0.000296271
0.0228589	1	2	4	55	0.000258771
0.0228857	4	1	4	80	0.000885193
0.0228857	4	1	4	80	0.000785193
0.0228857	4	1	4	80	0.000685193
0.0229705	4	2	4	55	0.000970299
0.0229705	4	2	4	55	0.000870299
0.0229705	4	2	4	55	0.000770299
0.0229705	4	2	4	55	0.000670299
0.0229705	4	2	4	55	0.000570299
0.0229705	7	1	4	55	0.000970223
0.0229705	7	1	4	55	0.000870223
0.0229839	1	2	4	55	0.000283771
0.0230464	1	2	4	55	0.000246271
0.0231357	4	1	4	80	0.000835193
0.0231357	4	1	4	80	0.000735193
0.023158	7	1	4	55	0.000957723
0.0231714	1	2	4	55	0.000271271
0.0232205	7	1	4	55	0.000920223
0.0232205	7	1	4	55	0.000820223
0.0232205	7	1	4	55	0.000720223
0.0232205	7	1	4	55	0.000620223
0.0232205	7	1	4	55	0.000520223
0.0232964	1	2	4	55	0.000296271
0.0233589	1	2	4	55	0.000258771
0.0233857	4	1	4	80	0.000885193
0.0233857	4	1	4	80	0.000785193
0.0233857	4	1	4	80	0.000685193
0.0234661	4	2	4	55	0.000965835
0.0234839	1	2	4	55	0.000283771
0.023533	4	2	4	55	0.000932799
0.023533	4	2	4	55	0.000832799
0.023533	4	2	4	55	0.000732799
0.0235464	1	2	4	55	0.000246271
0.0236357	4	1	4	80	0.000835193
0.0236357	4	1	4	80	0.000735193
0.0236714	1	2	4	55	0.000271271
0.0237205	7	1	4	55	0.000920223
0.0237205	7	1	4	55	0.000820223
0.0237205	7	1	4	55	0.000720223
0.0237205	7	1	4	55	0.000620223
0.0237205	7	1	4	55	0.000520223
0.0237205	7	1	4	55	0.000420223
0.0237384	7	1	4	55	0.000338083
0.0237964	1	2	4	55	0.000296271
0.0238589	1	2	4	55	0.000258771
0.0238857	4	1	4	80	0.000885193
0.0238857	4	1	4	80	0.000785193
0.0238857	4	1	4	80	0.000685193
0.023908	4	2	4	55	0.0010078
0.023908	4	2	4	55	0.000907799
0.023908	4	2	4	55	0.000807799
0.023908	4	2	4	55	0.000707799
0.023908	4	2	4	55	0.000607799
0.0239839	1	2	4	55	0.000283771
0.024033	4	2	4	55	0.000632799
0.0240464	1	2	4	55	0.000246271
0.0241357	4	1	4	80	0.000835193
0.0241357	4	1	4	80	0.000735193
0.024158	4	2	4	55	0.000657799
0.024158	4	2	4	55	0.000557799
0.0241714	1	2	4	55	0.000271271
0.0242205	4	2	4	55	0.000520299
0.0242339	4	2	4	55	0.000433695
0.0242339	4	2	4	55	0.000333695
0.0242964	1	2	4	55	0.000296271
0.0243321	1	1	4	80	0.00233172
0.0243321	1	1	4	80	0.00223172
0.0243321	1	1	4	80	0.00213172
0.0243589	1	2	4	55	0.000258771
0.0243857	4	1	4	80	0.000885193
0.0243857	4	1	4	80	0.000785193
0.0243857	4	1	4	80	0.000685193
0.0244705	7	1	4	55	0.000970223
0.0244705	7	1	4	55	0.000870223
0.0244705	7	1	4	55	0.000770223
0.0244705	7	1	4	55	0.000670223
0.0244839	1	2	4	55	0.000283771
0.0245018	7	1	4	55	0.000601475
0.0245018	7	1	4	55	0.000501475
0.0245018	7	1	4	55	0.000401475
0.0245018	7	1	4	55	0.000301475
0.0245464	1	2	4	55	0.000246271
0.0245821	1	1	4	80	0.00228172
0.0245821	1	1	4	80	0.00218172
0.0246357	4	1	4	80	0.000835193
0.0246357	4	1	4	80	0.000735193
0.0246714	1	2	4	55	0.000271271
0.0247964	1	2	4	55	0.000296271
0.0248321	1	1	4	80	0.00233172
0.0248321	1	1	4	80	0.00223172
0.0248321	1	1	4	80	0.00213172
0.0248589	1	2	4	55	0.000258771
0.0248857	4	1	4	80	0.000885193
0.0248857	4	1	4	80	0.000785193
0.0248857	4	1	4	80	0.000685193
0.0249705	4	2	4	55	0.000970299
0.0249705	4	2	4	55	0.000870299
0.0249705	4	2	4	55	0.000770299
0.0249705	4	2	4	55	0.000670299
0.0249839	1	2	4	55	0.000283771
0.0249884	4	2	4	55	0.000588159
0.0249884	4	2	4	55	0.000488159
0.0249884	4	2	4	55	0.000388159
0.0249884	4	2	4	55	0.000288159
0.0250464	1	2	4	55	0.000246271
0.0250821	1	1	4	80	0.00228172
0.0250821	1	1	4	80	0.00218172
0.0251357	4	1	4	80	0.000835193
0.0251357	4	1	4	80	0.000735193
0.0251714	1	2	4	55	0.000271271
0.0252205	7	1	4	55	0.000920223
0.0252964	1	2	4	55	0.000296271
0.0253321	1	1	4	80	0.00233172
0.0253321	1	1	4	80	0.00223172
0.0253321	1	1	4	80	0.00213172
0.0253455	7	1	4	55	0.000945223
0.0253455	7	1	4	55	0.000845223
0.0253455	7	1	4	55	0.000745223
0.0253455	7	1	4	55	0.000645223
0.0253455	7	1	4	55	0.000545223
0.0253455	7	1	4	55	0.000445223
0.0253589	1	2	4	55	0.000258771
0.0253857	4	1	4	80	0.000885193
0.0253857	4	1	4	80	0.000785193
0.0253857	4	1	4	80	0.000685193
0.025408	4	2	4	55	0.000607799
0.0254839	1	2	4	55	0.000283771
0.0255464	1	1	4	80	0.002246
0.0255464	1	1	4	80	0.002146
0.0255464	1	1	4	80	0.002046
0.0255464	1	1	4	80	0.001946
0.0255464	1	1	4	80	0.001846
0.0255464	1	1	4	80	0.001746
0.0255464	1	1	4	80	0.001646
0.0255464	1	1	4	80	0.001546
0.0255464	1	1	4	80	0.001446
0.0255464	1	1	4	80	0.001346
0.0255464	1	1	4	80	0.001246
0.0255464	1	1	4	80	0.001146
0.0255464	1	1	4	80	0.001046
0.0255464	1	1	4	80	0.000946002
0.0255464	1	1	4	80	0.000846002
0.0255464	1	2	4	55	0.000246271
0.0256357	4	1	4	80	0.000835193
0.0256357	4	1	4	80	0.000735193
0.0256714	1	2	4	55	0.000271271
0.0257964	1	2	4	55	0.000296271
0.0258455	4	2	4	55	0.000945299
0.0258455	4	2	4	55	0.000845299
0.0258455	4	2	4	55	0.000745299
0.0258455	4	2	4	55	0.000645299
0.0258455	4	2	4	55	0.000545299
0.0258455	4	2	4	55	0.000445299
0.0258589	1	2	4	55	0.000258771
0.0258857	4	1	4	80	0.000885193
0.0258857	4	1	4	80	0.000785193
0.0258857	4	1	4	80	0.000685193
0.0259839	1	2	4	55	0.000283771
0.026033	7	1	4	55	0.00103272
0.026033	7	1	4	55	0.000932723
0.0260464	1	2	4	55	0.000246271
0.0261357	4	1	4	80	0.000835193
0.0261357	4	1	4	80	0.000735193
0.026158	7	1	4	55	0.000957723
0.0261714	1	2	4	55	0.000271271
0.0262205	7	1	4	55	0.000920223
0.0262205	7	1	4	55	0.000820223
0.0262205	7	1	4	55	0.000720223
0.0262205	7	1	4	55	0.000620223
0.0262205	7	1	4	55	0.000520223
0.0262205	7	1	4	55	0.000420223
0.0262964	1	2	4	55	0.000296271
0.0263589	1	2	4	55	0.000258771
0.0263857	4	1	4	80	0.000885193
0.0263857	4	1	4	80	0.000785193
0.0263857	4	1	4	80	0.000685193
0.0264839	1	2	4	55	0.000283771
0.026533	4	2	4	55	0.0010328
0.026533	4	2	4	55	0.000932799
0.0265464	1	2	4	55	0.000246271
0.0265955	7	1	4	55	0.000695223
0.0266357	4	1	4	80	0.000835193
0.0266357	4	1	4	80	0.000735193
0.026658	4	2	4	55	0.000957799
0.026658	4	2	4	55	0.000857799
0.026658	4	2	4	55	0.000757799
0.0266714	1	2	4	55	0.000271271
0.0267964	1	2	4	55	0.000296271
0.0268589	1	2	4	55	0.000258771
0.0268857	4	1	4	80	0.000885193
0.0268857	4	1	4	80	0.000785193
0.0268857	4	1	4	80	0.000685193
0.026908	4	2	4	55	0.000907799
0.026908	4	2	4	55	0.000807799
0.026908	4	2	4	55	0.000707799
0.026908	4	2	4	55	0.000607799
0.0269705	7	1	4	55	0.000970223
0.0269839	1	2	4	55	0.000283771
0.027033	7	1	4	55	0.000932723
0.0270464	1	2	4	55	0.000246271
0.0270821	1	1	4	80	0.00228172
0.0270821	1	1	4	80	0.00218172
0.0271357	4	1	4	80	0.000835193
0.0271357	4	1	4	80	0.000735193
0.027158	7	1	4	55	0.000957723
0.027158	7	1	4	55	0.000857723
0.0271714	1	2	4	55	0.000271271
0.0272964	1	2	4	55	0.000296271
0.0273321	1	1	4	80	0.00233172
0.0273321	1	1	4	80	0.00223172
0.0273321	1	1	4	80	0.00213172
0.0273455	4	2	4	55	0.000945299
0.0273589	1	2	4	55	0.000258771
0.0273857	4	1	4	80	0.000885193
0.0273857	4	1	4	80	0.000785193
0.0273857	4	1	4	80	0.000685193
0.027408	7	1	4	55	0.00100772
0.027408	7	1	4	55	0.000907723
0.027408	7	1	4	55	0.000807723
0.027408	7	1	4	55	0.000707723
0.027408	7	1	4	55	0.000607723
0.0274705	4	2	4	55	0.000970299
0.0274705	4	2	4	55	0.000870299
0.0274705	4	2	4	55	0.000770299
0.0274705	4	2	4	55	0.000670299
0.0274705	4	2	4	55	0.000570299
0.0274839	1	2	4	55	0.000283771
0.027533	7	1	4	55	0.000632723
0.0275464	1	2	4	55	0.000246271
0.0275821	1	1	4	80	0.00228172
0.0275821	1	1	4	80	0.00218172
0.0276357	4	1	4	80	0.000835193
0.0276357	4	1	4	80	0.000735193
0.0276714	1	2	4	55	0.000271271
0.0277964	1	2	4	55	0.000296271
0.0278321	1	1	4	80	0.00233172
0.0278321	1	1	4	80	0.00223172
0.0278321	1	1	4	80	0.00213172
0.0278589	1	2	4	55	0.000258771
0.0278857	4	1	4	80	0.000885193
0.0278857	4	1	4	80	0.000785193
0.0278857	4	1	4	80	0.000685193
0.0279705	7	1	4	55	0.000970223
0.0279705	7	1	4	55	0.000870223
0.0279705	7	1	4	55	0.000770223
0.0279839	1	2	4	55	0.000283771
0.028033	4	2	4	55	0.0010328
0.028033	4	2	4	55	0.000932799
0.028033	4	2	4	55	0.000832799
0.0280464	1	2	4	55	0.000246271
0.0280821	1	1	4	80	0.00228172
0.0280821	1	1	4	80	0.00218172
0.0280955	7	1	4	55	0.000795223
0.0280955	7	1	4	55	0.000695223
0.0281357	4	1	4	80	0.000835193
0.0281357	4	1	4	80	0.000735193
0.028158	7	1	4	55	0.000657723
0.0281714	1	2	4	55	0.000271271
0.0282205	4	2	4	55	0.000920299
0.0282205	4	2	4	55	0.000820299
0.0282964	1	1	4	80	0.002296
0.0282964	1	1	4	80	0.002196
0.0282964	1	1	4	80	0.002096
0.0282964	1	1	4	80	0.001996
0.0282964	1	1	4	80	0.001896
0.0282964	1	1	4	80	0.001796
0.0282964	1	1	4	80	0.001696
0.0282964	1	1	4	80	0.001596
0.0282964	1	1	4	80	0.001496
0.0282964	1	1	4	80	0.001396
0.0282964	1	1	4	80	0.001296
0.0282964	1	1	4	80	0.001196
0.0282964	1	1	4	80	0.001096
0.0282964	1	1	4	80	0.000996002
0.0282964	1	1	4	80	0.000896002
0.0282964	1	2	4	55	0.000296271
0.0283589	1	2	4	55	0.000258771
0.0283857	4	1	4	80	0.000885193
0.0283857	4	1	4	80	0.000785193
0.0283857	4	1	4	80	0.000685193
0.028408	4	2	4	55	0.000907799
0.028408	4	2	4	55	0.000807799
0.028408	4	2	4	55	0.000707799
0.028408	4	2	4	55	0.000607799
0.028408	4	2	4	55	0.000507799
0.0284839	1	2	4	55	0.000283771
0.028533	7	1	4	55	0.000932723
0.028533	7	1	4	55	0.000832723
0.028533	7	1	4	55	0.000732723
0.028533	7	1	4	55	0.000632723
0.028533	7	1	4	55	0.000532723
0.028533	7	1	4	55	0.000432723
0.0285464	1	2	4	55	0.000246271
0.0285598	7	1	4	55	0.000359511
0.0285598	7	1	4	55	0.000259511
0.0286357	4	1	4	80	0.000835193
0.0286357	4	1	4	80	0.000735193
0.0286714	1	2	4	55	0.000271271
0.0287205	4	2	4	55	0.000720299
0.0287205	4	2	4	55	0.000620299
0.0287964	1	2	4	55	0.000296271
0.0288455	4	2	4	55	0.000645299
0.0288589	1	2	4	55	0.000258771
0.0288857	4	1	4	80	0.000885193
0.0288857	4	1	4	80	0.000785193
0.0288857	4	1	4	80	0.000685193
0.0289839	1	2	4	55	0.000283771
0.0290464	1	2	4	55	0.000246271
0.0291357	4	1	4	80	0.000835193
0.0291357	4	1	4	80	0.000735193
0.0291714	1	2	4	55	0.000271271
0.0292205	4	2	4	55	0.000920299
0.0292205	4	2	4	55	0.000820299
0.0292205	4	2	4	55	0.000720299
0.0292964	1	2	4	55	0.000296271
0.0293455	7	1	4	55	0.000945223
0.0293455	7	1	4	55	0.000845223
0.0293589	1	2	4	55	0.000258771
0.0293857	4	1	4	80	0.000885193
0.0293857	4	1	4	80	0.000785193
0.0293857	4	1	4	80	0.000685193
0.029408	4	2	4	55	0.000807799
0.029408	4	2	4	55	0.000707799
0.029408	4	2	4	55	0.000607799
0.029408	4	2	4	55	0.000507799
0.0294839	1	2	4	55	0.000283771
0.029533	7	1	4	55	0.000932723
0.029533	7	1	4	55	0.000832723
0.029533	7	1	4	55	0.000732723
0.029533	7	1	4	55	0.000632723
0.029533	7	1	4	55	0.000532723
0.029533	7	1	4	55	0.000432723
0.0295464	1	2	4	55	0.000246271
0.0295598	7	1	4	55	0.000359511
0.0295598	7	1	4	55	0.000259511
0.0296357	4	1	4	80	0.000835193
0.0296357	4	1	4	80	0.000735193
0.0296714	1	2	4	55	0.000271271
0.0297964	1	2	4	55	0.000296271
0.0298321	1	1	4	80	0.00233172
0.0298321	1	1	4	80	0.00223172
0.0298321	1	1	4	80	0.00213172
0.0298589	1	2	4	55	0.000258771
0.0298857	4	1	4	80	0.000885193
0.0298857	4	1	4	80	0.000785193
0.0298857	4	1	4	80	0.000685193
0.0299705	4	2	4	55	0.000970299
0.0299705	4	2	4	55	0.000870299
0.0299705	4	2	4	55	0.000770299
0.0299839	1	2	4	55	0.000283771
0.030033	7	1	4	55	0.000632723
0.0300464	1	2	4	55	0.000246271
0.0300821	1	1	4	80	0.00228172
0.0300821	1	1	4	80	0.00218172
0.0301357	4	1	4	80	0.000835193
0.0301357	4	1	4	80	0.000735193
0.030158	7	1	4	55	0.000657723
0.0301714	1	2	4	55	0.000271271
0.0302205	4	2	4	55	0.000920299
0.0302205	4	2	4	55	0.000820299
0.0302964	1	2	4	55	0.000296271
0.0303321	1	1	4	80	0.00233172
0.0303321	1	1	4	80	0.00223172
0.0303321	1	1	4	80	0.00213172
0.0303455	4	2	4	55	0.000845299
0.0303455	4	2	4	55	0.000745299
0.0303455	4	2	4	55	0.000645299
0.0303589	1	2	4	55	0.000258771
0.0303857	4	1	4	80	0.000885193
0.0303857	4	1	4	80	0.000785193
0.0303857	4	1	4	80	0.000685193
0.0304839	1	2	4	55	0.000283771
0.030533	7	1	4	55	0.000932723
0.030533	7	1	4	55	0.000832723
0.0305464	1	2	4	55	0.000246271
0.0305821	1	1	4	80	0.00228172
0.0305821	1	1	4	80	0.00218172
0.0306357	4	1	4	80	0.000835193
0.0306357	4	1	4	80	0.000735193
0.0306714	1	2	4	55	0.000271271
0.0307205	4	2	4	55	0.000920299
0.0307205	4	2	4	55	0.000820299
0.0307205	4	2	4	55	0.000720299
0.0307205	7	1	4	55	0.000920223
0.0307205	7	1	4	55	0.000820223
0.0307205	7	1	4	55	0.000720223
0.0307205	7	1	4	55	0.000620223
0.0307205	7	1	4	55	0.000520223
0.0307205	7	1	4	55	0.000420223
0.0307964	1	2	4	55	0.000296271
0.0308321	1	1	4	80	0.00233172
0.0308321	1	1	4	80	0.00223172
0.0308321	1	1	4	80	0.00213172
0.0308589	1	2	4	55	0.000258771
0.0308857	4	1	4	80	0.000885193
0.0308857	4	1	4	80	0.000785193
0.0308857	4	1	4	80	0.000685193
0.030908	4	2	4	55	0.000807799
0.030908	4	2	4	55	0.000707799
0.030908	4	2	4	55	0.000607799
0.030908	4	2	4	55	0.000507799
0.0309839	1	2	4	55	0.000283771
0.0310464	1	1	4	80	0.002246
0.0310464	1	1	4	80	0.002146
0.0310464	1	1	4	80	0.002046
0.0310464	1	1	4	80	0.001946
0.0310464	1	1	4	80	0.001846
0.0310464	1	1	4	80	0.001746
0.0310464	1	1	4	80	0.001646
0.0310464	1	1	4	80	0.001546
0.0310464	1	1	4	80	0.001446
0.0310464	1	1	4	80	0.001346
0.0310464	1	1	4	80	0.001246
0.0310464	1	1	4	80	0.001146
