time(s)	cellId	rnti	lcid	packetSize
0.0361002	1	2	4	55
0.0361002	4	2	4	55
0.0361003	7	1	4	55
0.0361004	1	1	4	80
0.0361005	4	1	4	80
0.0362002	1	2	4	55
0.0362002	4	2	4	55
0.0362003	7	1	4	55
0.0362004	1	1	4	80
0.0362005	4	1	4	80
0.0363002	1	2	4	55
0.0363002	4	2	4	55
0.0363003	7	1	4	55
0.0363004	1	1	4	80
0.0363005	4	1	4	80
0.0364002	1	2	4	55
0.0364002	4	2	4	55
0.0364003	7	1	4	55
0.0364004	1	1	4	80
0.0364005	4	1	4	80
0.0365002	1	2	4	55
0.0365002	4	2	4	55
0.0365003	7	1	4	55
0.0365004	1	1	4	80
0.0365005	4	1	4	80
0.0366002	1	2	4	55
0.0366002	4	2	4	55
0.0366003	7	1	4	55
0.0366004	1	1	4	80
0.0366005	4	1	4	80
0.0367002	1	2	4	55
0.0367002	4	2	4	55
0.0367003	7	1	4	55
0.0367004	1	1	4	80
0.0367005	4	1	4	80
0.0368002	1	2	4	55
0.0368002	4	2	4	55
0.0368003	7	1	4	55
0.0368004	1	1	4	80
0.0368005	4	1	4	80
0.0369002	1	2	4	55
0.0369002	4	2	4	55
0.0369003	7	1	4	55
0.0369004	1	1	4	80
0.0369005	4	1	4	80
0.0370002	1	2	4	55
0.0370002	4	2	4	55
0.0370003	7	1	4	55
0.0370004	1	1	4	80
0.0370005	4	1	4	80
0.0371002	1	2	4	55
0.0371002	4	2	4	55
0.0371003	7	1	4	55
0.0371004	1	1	4	80
0.0371005	4	1	4	80
0.0372002	1	2	4	55
0.0372002	4	2	4	55
0.0372003	7	1	4	55
0.0372004	1	1	4	80
0.0372005	4	1	4	80
0.0373002	1	2	4	55
0.0373002	4	2	4	55
0.0373003	7	1	4	55
0.0373004	1	1	4	80
0.0373005	4	1	4	80
0.0374002	1	2	4	55
0.0374002	4	2	4	55
0.0374003	7	1	4	55
0.0374004	1	1	4	80
0.0374005	4	1	4	80
0.0375002	1	2	4	55
0.0375002	4	2	4	55
0.0375003	7	1	4	55
0.0375004	1	1	4	80
0.0375005	4	1	4	80
0.0376002	1	2	4	55
0.0376002	4	2	4	55
0.0376003	7	1	4	55
0.0376004	1	1	4	80
0.0376005	4	1	4	80
0.0377002	1	2	4	55
0.0377002	4	2	4	55
0.0377003	7	1	4	55
0.0377004	1	1	4	80
0.0377005	4	1	4	80
0.0378002	1	2	4	55
0.0378002	4	2	4	55
0.0378003	7	1	4	55
0.0378004	1	1	4	80
0.0378005	4	1	4	80
0.0379002	1	2	4	55
0.0379002	4	2	4	55
0.0379003	7	1	4	55
0.0379004	1	1	4	80
0.0379005	4	1	4	80
0.0380002	1	2	4	55
0.0380002	4	2	4	55
0.0380003	7	1	4	55
0.0380004	1	1	4	80
0.0380005	4	1	4	80
0.0381002	1	2	4	55
0.0381002	4	2	4	55
0.0381003	7	1	4	55
0.0381004	1	1	4	80
0.0381005	4	1	4	80
0.0382002	1	2	4	55
0.0382002	4	2	4	55
0.0382003	7	1	4	55
0.0382004	1	1	4	80
0.0382005	4	1	4	80
0.0383002	1	2	4	55
0.0383002	4	2	4	55
0.0383003	7	1	4	55
0.0383004	1	1	4	80
0.0383005	4	1	4	80
0.0384002	1	2	4	55
0.0384002	4	2	4	55
0.0384003	7	1	4	55
0.0384004	1	1	4	80
0.0384005	4	1	4	80
0.0385002	1	2	4	55
0.0385002	4	2	4	55
0.0385003	7	1	4	55
0.0385004	1	1	4	80
0.0385005	4	1	4	80
0.0386002	1	2	4	55
0.0386002	4	2	4	55
0.0386003	7	1	4	55
0.0386004	1	1	4	80
0.0386005	4	1	4	80
0.0387002	1	2	4	55
0.0387002	4	2	4	55
0.0387003	7	1	4	55
0.0387004	1	1	4	80
0.0387005	4	1	4	80
0.0388002	1	2	4	55
0.0388002	4	2	4	55
0.0388003	7	1	4	55
0.0388004	1	1	4	80
0.0388005	4	1	4	80
0.0389002	1	2	4	55
0.0389002	4	2	4	55
0.0389003	7	1	4	55
0.0389004	1	1	4	80
0.0389005	4	1	4	80
0.0390002	1	2	4	55
0.0390002	4	2	4	55
0.0390003	7	1	4	55
0.0390004	1	1	4	80
0.0390005	4	1	4	80
0.0391002	1	2	4	55
0.0391002	4	2	4	55
0.0391003	7	1	4	55
0.0391004	1	1	4	80
0.0391005	4	1	4	80
0.0392002	1	2	4	55
0.0392002	4	2	4	55
0.0392003	7	1	4	55
0.0392004	1	1	4	80
0.0392005	4	1	4	80
0.0393002	1	2	4	55
0.0393002	4	2	4	55
0.0393003	7	1	4	55
0.0393004	1	1	4	80
0.0393005	4	1	4	80
0.0394002	1	2	4	55
0.0394002	4	2	4	55
0.0394003	7	1	4	55
0.0394004	1	1	4	80
0.0394005	4	1	4	80
0.0395002	1	2	4	55
0.0395002	4	2	4	55
0.0395003	7	1	4	55
0.0395004	1	1	4	80
0.0395005	4	1	4	80
0.0396002	1	2	4	55
0.0396002	4	2	4	55
0.0396003	7	1	4	55
0.0396004	1	1	4	80
0.0396005	4	1	4	80
0.0397002	1	2	4	55
0.0397002	4	2	4	55
0.0397003	7	1	4	55
0.0397004	1	1	4	80
0.0397005	4	1	4	80
0.0398002	1	2	4	55
0.0398002	4	2	4	55
0.0398003	7	1	4	55
0.0398004	1	1	4	80
0.0398005	4	1	4	80
0.0399002	1	2	4	55
0.0399002	4	2	4	55
0.0399003	7	1	4	55
0.0399004	1	1	4	80
0.0399005	4	1	4	80
0.0400002	1	2	4	55
0.0400002	4	2	4	55
0.0400003	7	1	4	55
0.0400004	1	1	4	80
0.0400005	4	1	4	80
0.0401002	1	2	4	55
0.0401002	4	2	4	55
0.0401003	7	1	4	55
0.0401004	1	1	4	80
0.0401005	4	1	4	80
0.0402002	1	2	4	55
0.0402002	4	2	4	55
0.0402003	7	1	4	55
0.0402004	1	1	4	80
0.0402005	4	1	4	80
0.0403002	1	2	4	55
0.0403002	4	2	4	55
0.0403003	7	1	4	55
0.0403004	1	1	4	80
0.0403005	4	1	4	80
0.0404002	1	2	4	55
0.0404002	4	2	4	55
0.0404003	7	1	4	55
0.0404004	1	1	4	80
0.0404005	4	1	4	80
0.0405002	1	2	4	55
0.0405002	4	2	4	55
0.0405003	7	1	4	55
0.0405004	1	1	4	80
0.0405005	4	1	4	80
0.0406002	1	2	4	55
0.0406002	4	2	4	55
0.0406003	7	1	4	55
0.0406004	1	1	4	80
0.0406005	4	1	4	80
0.0407002	1	2	4	55
0.0407002	4	2	4	55
0.0407003	7	1	4	55
0.0407004	1	1	4	80
0.0407005	4	1	4	80
0.0408002	1	2	4	55
0.0408002	4	2	4	55
0.0408003	7	1	4	55
0.0408004	1	1	4	80
0.0408005	4	1	4	80
0.0409002	1	2	4	55
0.0409002	4	2	4	55
0.0409003	7	1	4	55
0.0409004	1	1	4	80
0.0409005	4	1	4	80
0.0410002	1	2	4	55
0.0410002	4	2	4	55
0.0410003	7	1	4	55
0.0410004	1	1	4	80
0.0410005	4	1	4	80
0.0411002	1	2	4	55
0.0411002	4	2	4	55
0.0411003	7	1	4	55
0.0411004	1	1	4	80
0.0411005	4	1	4	80
0.0412002	1	2	4	55
0.0412002	4	2	4	55
0.0412003	7	1	4	55
0.0412004	1	1	4	80
0.0412005	4	1	4	80
0.0413002	1	2	4	55
0.0413002	4	2	4	55
0.0413003	7	1	4	55
0.0413004	1	1	4	80
0.0413005	4	1	4	80
0.0414002	1	2	4	55
0.0414002	4	2	4	55
0.0414003	7	1	4	55
0.0414004	1	1	4	80
0.0414005	4	1	4	80
0.0415002	1	2	4	55
0.0415002	4	2	4	55
0.0415003	7	1	4	55
0.0415004	1	1	4	80
0.0415005	4	1	4	80
0.0416002	1	2	4	55
0.0416002	4	2	4	55
0.0416003	7	1	4	55
0.0416004	1	1	4	80
0.0416005	4	1	4	80
0.0417002	1	2	4	55
0.0417002	4	2	4	55
0.0417003	7	1	4	55
0.0417004	1	1	4	80
0.0417005	4	1	4	80
0.0418002	1	2	4	55
0.0418002	4	2	4	55
0.0418003	7	1	4	55
0.0418004	1	1	4	80
0.0418005	4	1	4	80
0.0419002	1	2	4	55
0.0419002	4	2	4	55
0.0419003	7	1	4	55
0.0419004	1	1	4	80
0.0419005	4	1	4	80
0.0420002	1	2	4	55
0.0420002	4	2	4	55
0.0420003	7	1	4	55
0.0420004	1	1	4	80
0.0420005	4	1	4	80
0.0421002	1	2	4	55
0.0421002	4	2	4	55
0.0421003	7	1	4	55
0.0421004	1	1	4	80
0.0421005	4	1	4	80
0.0422002	1	2	4	55
0.0422002	4	2	4	55
0.0422003	7	1	4	55
0.0422004	1	1	4	80
0.0422005	4	1	4	80
0.0423002	1	2	4	55
0.0423002	4	2	4	55
0.0423003	7	1	4	55
0.0423004	1	1	4	80
0.0423005	4	1	4	80
0.0424002	1	2	4	55
0.0424002	4	2	4	55
0.0424003	7	1	4	55
0.0424004	1	1	4	80
0.0424005	4	1	4	80
0.0425002	1	2	4	55
0.0425002	4	2	4	55
0.0425003	7	1	4	55
0.0425004	1	1	4	80
0.0425005	4	1	4	80
0.0426002	1	2	4	55
0.0426002	4	2	4	55
0.0426003	7	1	4	55
0.0426004	1	1	4	80
0.0426005	4	1	4	80
0.0427002	1	2	4	55
0.0427002	4	2	4	55
0.0427003	7	1	4	55
0.0427004	1	1	4	80
0.0427005	4	1	4	80
0.0428002	1	2	4	55
0.0428002	4	2	4	55
0.0428003	7	1	4	55
0.0428004	1	1	4	80
0.0428005	4	1	4	80
0.0429002	1	2	4	55
0.0429002	4	2	4	55
0.0429003	7	1	4	55
0.0429004	1	1	4	80
0.0429005	4	1	4	80
0.0430002	1	2	4	55
0.0430002	4	2	4	55
0.0430003	7	1	4	55
0.0430004	1	1	4	80
0.0430005	4	1	4	80
0.0431002	1	2	4	55
0.0431002	4	2	4	55
0.0431003	7	1	4	55
0.0431004	1	1	4	80
0.0431005	4	1	4	80
0.0432002	1	2	4	55
0.0432002	4	2	4	55
0.0432003	7	1	4	55
0.0432004	1	1	4	80
0.0432005	4	1	4	80
0.0433002	1	2	4	55
0.0433002	4	2	4	55
0.0433003	7	1	4	55
0.0433004	1	1	4	80
0.0433005	4	1	4	80
0.0434002	1	2	4	55
0.0434002	4	2	4	55
0.0434003	7	1	4	55
0.0434004	1	1	4	80
0.0434005	4	1	4	80
0.0435002	1	2	4	55
0.0435002	4	2	4	55
0.0435003	7	1	4	55
0.0435004	1	1	4	80
0.0435005	4	1	4	80
0.0436002	1	2	4	55
0.0436002	4	2	4	55
0.0436003	7	1	4	55
0.0436004	1	1	4	80
0.0436005	4	1	4	80
0.0437002	1	2	4	55
0.0437002	4	2	4	55
0.0437003	7	1	4	55
0.0437004	1	1	4	80
0.0437005	4	1	4	80
0.0438002	1	2	4	55
0.0438002	4	2	4	55
0.0438003	7	1	4	55
0.0438004	1	1	4	80
0.0438005	4	1	4	80
0.0439002	1	2	4	55
0.0439002	4	2	4	55
0.0439003	7	1	4	55
0.0439004	1	1	4	80
0.0439005	4	1	4	80
0.0440002	1	2	4	55
0.0440002	4	2	4	55
0.0440003	7	1	4	55
0.0440004	1	1	4	80
0.0440005	4	1	4	80
0.0441002	1	2	4	55
0.0441002	4	2	4	55
0.0441003	7	1	4	55
0.0441004	1	1	4	80
0.0441005	4	1	4	80
0.0442002	1	2	4	55
0.0442002	4	2	4	55
0.0442003	7	1	4	55
0.0442004	1	1	4	80
0.0442005	4	1	4	80
0.0443002	1	2	4	55
0.0443002	4	2	4	55
0.0443003	7	1	4	55
0.0443004	1	1	4	80
0.0443005	4	1	4	80
0.0444002	1	2	4	55
0.0444002	4	2	4	55
0.0444003	7	1	4	55
0.0444004	1	1	4	80
0.0444005	4	1	4	80
0.0445002	1	2	4	55
0.0445002	4	2	4	55
0.0445003	7	1	4	55
0.0445004	1	1	4	80
0.0445005	4	1	4	80
0.0446002	1	2	4	55
0.0446002	4	2	4	55
0.0446003	7	1	4	55
0.0446004	1	1	4	80
0.0446005	4	1	4	80
0.0447002	1	2	4	55
0.0447002	4	2	4	55
0.0447003	7	1	4	55
0.0447004	1	1	4	80
0.0447005	4	1	4	80
0.0448002	1	2	4	55
0.0448002	4	2	4	55
0.0448003	7	1	4	55
0.0448004	1	1	4	80
0.0448005	4	1	4	80
0.0449002	1	2	4	55
0.0449002	4	2	4	55
0.0449003	7	1	4	55
0.0449004	1	1	4	80
0.0449005	4	1	4	80
0.0450002	1	2	4	55
0.0450002	4	2	4	55
0.0450003	7	1	4	55
0.0450004	1	1	4	80
0.0450005	4	1	4	80
0.0451002	1	2	4	55
0.0451002	4	2	4	55
0.0451003	7	1	4	55
0.0451004	1	1	4	80
0.0451005	4	1	4	80
0.0452002	1	2	4	55
0.0452002	4	2	4	55
0.0452003	7	1	4	55
0.0452004	1	1	4	80
0.0452005	4	1	4	80
0.0453002	1	2	4	55
0.0453002	4	2	4	55
0.0453003	7	1	4	55
0.0453004	1	1	4	80
0.0453005	4	1	4	80
0.0454002	1	2	4	55
0.0454002	4	2	4	55
0.0454003	7	1	4	55
0.0454004	1	1	4	80
0.0454005	4	1	4	80
0.0455002	1	2	4	55
0.0455002	4	2	4	55
0.0455003	7	1	4	55
0.0455004	1	1	4	80
0.0455005	4	1	4	80
0.0456002	1	2	4	55
0.0456002	4	2	4	55
0.0456003	7	1	4	55
0.0456004	1	1	4	80
0.0456005	4	1	4	80
0.0457002	1	2	4	55
0.0457002	4	2	4	55
0.0457003	7	1	4	55
0.0457004	1	1	4	80
0.0457005	4	1	4	80
0.0458002	1	2	4	55
0.0458002	4	2	4	55
0.0458003	7	1	4	55
0.0458004	1	1	4	80
0.0458005	4	1	4	80
0.0459002	1	2	4	55
0.0459002	4	2	4	55
0.0459003	7	1	4	55
0.0459004	1	1	4	80
0.0459005	4	1	4	80
0.0460002	1	2	4	55
0.0460002	4	2	4	55
0.0460003	7	1	4	55
0.0460004	1	1	4	80
0.0460005	4	1	4	80
0.0461002	1	2	4	55
0.0461002	4	2	4	55
0.0461003	7	1	4	55
0.0461004	1	1	4	80
0.0461005	4	1	4	80
0.0462002	1	2	4	55
0.0462002	4	2	4	55
0.0462003	7	1	4	55
0.0462004	1	1	4	80
0.0462005	4	1	4	80
0.0463002	1	2	4	55
0.0463002	4	2	4	55
0.0463003	7	1	4	55
0.0463004	1	1	4	80
0.0463005	4	1	4	80
0.0464002	1	2	4	55
0.0464002	4	2	4	55
0.0464003	7	1	4	55
0.0464004	1	1	4	80
0.0464005	4	1	4	80
0.0465002	1	2	4	55
0.0465002	4	2	4	55
0.0465003	7	1	4	55
0.0465004	1	1	4	80
0.0465005	4	1	4	80
0.0466002	1	2	4	55
0.0466002	4	2	4	55
0.0466003	7	1	4	55
0.0466004	1	1	4	80
0.0466005	4	1	4	80
0.0467002	1	2	4	55
0.0467002	4	2	4	55
0.0467003	7	1	4	55
0.0467004	1	1	4	80
0.0467005	4	1	4	80
0.0468002	1	2	4	55
0.0468002	4	2	4	55
0.0468003	7	1	4	55
0.0468004	1	1	4	80
0.0468005	4	1	4	80
0.0469002	1	2	4	55
0.0469002	4	2	4	55
0.0469003	7	1	4	55
0.0469004	1	1	4	80
0.0469005	4	1	4	80
0.0470002	1	2	4	55
0.0470002	4	2	4	55
0.0470003	7	1	4	55
0.0470004	1	1	4	80
0.0470005	4	1	4	80
0.0471002	1	2	4	55
0.0471002	4	2	4	55
0.0471003	7	1	4	55
0.0471004	1	1	4	80
0.0471005	4	1	4	80
0.0472002	1	2	4	55
0.0472002	4	2	4	55
0.0472003	7	1	4	55
0.0472004	1	1	4	80
0.0472005	4	1	4	80
0.0473002	1	2	4	55
0.0473002	4	2	4	55
0.0473003	7	1	4	55
0.0473004	1	1	4	80
0.0473005	4	1	4	80
0.0474002	1	2	4	55
0.0474002	4	2	4	55
0.0474003	7	1	4	55
0.0474004	1	1	4	80
0.0474005	4	1	4	80
0.0475002	1	2	4	55
0.0475002	4	2	4	55
0.0475003	7	1	4	55
0.0475004	1	1	4	80
0.0475005	4	1	4	80
0.0476002	1	2	4	55
0.0476002	4	2	4	55
0.0476003	7	1	4	55
0.0476004	1	1	4	80
0.0476005	4	1	4	80
0.0477002	1	2	4	55
0.0477002	4	2	4	55
0.0477003	7	1	4	55
0.0477004	1	1	4	80
0.0477005	4	1	4	80
0.0478002	1	2	4	55
0.0478002	4	2	4	55
0.0478003	7	1	4	55
0.0478004	1	1	4	80
0.0478005	4	1	4	80
0.0479002	1	2	4	55
0.0479002	4	2	4	55
0.0479003	7	1	4	55
0.0479004	1	1	4	80
0.0479005	4	1	4	80
0.0480002	1	2	4	55
0.0480002	4	2	4	55
0.0480003	7	1	4	55
0.0480004	1	1	4	80
0.0480005	4	1	4	80
0.0481002	1	2	4	55
0.0481002	4	2	4	55
0.0481003	7	1	4	55
0.0481004	1	1	4	80
0.0481005	4	1	4	80
0.0482002	1	2	4	55
0.0482002	4	2	4	55
0.0482003	7	1	4	55
0.0482004	1	1	4	80
0.0482005	4	1	4	80
0.0483002	1	2	4	55
0.0483002	4	2	4	55
0.0483003	7	1	4	55
0.0483004	1	1	4	80
0.0483005	4	1	4	80
0.0484002	1	2	4	55
0.0484002	4	2	4	55
0.0484003	7	1	4	55
0.0484004	1	1	4	80
0.0484005	4	1	4	80
0.0485002	1	2	4	55
0.0485002	4	2	4	55
0.0485003	7	1	4	55
0.0485004	1	1	4	80
0.0485005	4	1	4	80
0.0486002	1	2	4	55
0.0486002	4	2	4	55
0.0486003	7	1	4	55
0.0486004	1	1	4	80
0.0486005	4	1	4	80
0.0487002	1	2	4	55
0.0487002	4	2	4	55
0.0487003	7	1	4	55
0.0487004	1	1	4	80
0.0487005	4	1	4	80
0.0488002	1	2	4	55
0.0488002	4	2	4	55
0.0488003	7	1	4	55
0.0488004	1	1	4	80
0.0488005	4	1	4	80
0.0489002	1	2	4	55
0.0489002	4	2	4	55
0.0489003	7	1	4	55
0.0489004	1	1	4	80
0.0489005	4	1	4	80
0.0490002	1	2	4	55
0.0490002	4	2	4	55
0.0490003	7	1	4	55
0.0490004	1	1	4	80
0.0490005	4	1	4	80
0.0491002	1	2	4	55
0.0491002	4	2	4	55
0.0491003	7	1	4	55
0.0491004	1	1	4	80
0.0491005	4	1	4	80
0.0492002	1	2	4	55
0.0492002	4	2	4	55
0.0492003	7	1	4	55
0.0492004	1	1	4	80
0.0492005	4	1	4	80
0.0493002	1	2	4	55
0.0493002	4	2	4	55
0.0493003	7	1	4	55
0.0493004	1	1	4	80
0.0493005	4	1	4	80
0.0494002	1	2	4	55
0.0494002	4	2	4	55
0.0494003	7	1	4	55
0.0494004	1	1	4	80
0.0494005	4	1	4	80
0.0495002	1	2	4	55
0.0495002	4	2	4	55
0.0495003	7	1	4	55
0.0495004	1	1	4	80
0.0495005	4	1	4	80
0.0496002	1	2	4	55
0.0496002	4	2	4	55
0.0496003	7	1	4	55
0.0496004	1	1	4	80
0.0496005	4	1	4	80
0.0497002	1	2	4	55
0.0497002	4	2	4	55
0.0497003	7	1	4	55
0.0497004	1	1	4	80
0.0497005	4	1	4	80
0.0498002	1	2	4	55
0.0498002	4	2	4	55
0.0498003	7	1	4	55
0.0498004	1	1	4	80
0.0498005	4	1	4	80
0.0499002	1	2	4	55
0.0499002	4	2	4	55
0.0499003	7	1	4	55
0.0499004	1	1	4	80
0.0499005	4	1	4	80
0.0500002	1	2	4	55
0.0500002	4	2	4	55
0.0500003	7	1	4	55
0.0500004	1	1	4	80
0.0500005	4	1	4	80
0.0501002	1	2	4	55
0.0501002	4	2	4	55
0.0501003	7	1	4	55
0.0501004	1	1	4	80
0.0501005	4	1	4	80
0.0502002	1	2	4	55
0.0502002	4	2	4	55
0.0502003	7	1	4	55
0.0502004	1	1	4	80
0.0502005	4	1	4	80
0.0503002	1	2	4	55
0.0503002	4	2	4	55
0.0503003	7	1	4	55
0.0503004	1	1	4	80
0.0503005	4	1	4	80
0.0504002	1	2	4	55
0.0504002	4	2	4	55
0.0504003	7	1	4	55
0.0504004	1	1	4	80
0.0504005	4	1	4	80
0.0505002	1	2	4	55
0.0505002	4	2	4	55
0.0505003	7	1	4	55
0.0505004	1	1	4	80
0.0505005	4	1	4	80
0.0506002	1	2	4	55
0.0506002	4	2	4	55
0.0506003	7	1	4	55
0.0506004	1	1	4	80
0.0506005	4	1	4	80
0.0507002	1	2	4	55
0.0507002	4	2	4	55
0.0507003	7	1	4	55
0.0507004	1	1	4	80
0.0507005	4	1	4	80
0.0508002	1	2	4	55
0.0508002	4	2	4	55
0.0508003	7	1	4	55
0.0508004	1	1	4	80
0.0508005	4	1	4	80
0.0509002	1	2	4	55
0.0509002	4	2	4	55
0.0509003	7	1	4	55
0.0509004	1	1	4	80
0.0509005	4	1	4	80
0.0510002	1	2	4	55
0.0510002	4	2	4	55
0.0510003	7	1	4	55
0.0510004	1	1	4	80
0.0510005	4	1	4	80
0.0511002	1	2	4	55
0.0511002	4	2	4	55
0.0511003	7	1	4	55
0.0511004	1	1	4	80
0.0511005	4	1	4	80
0.0512002	1	2	4	55
0.0512002	4	2	4	55
0.0512003	7	1	4	55
0.0512004	1	1	4	80
0.0512005	4	1	4	80
0.0513002	1	2	4	55
0.0513002	4	2	4	55
0.0513003	7	1	4	55
0.0513004	1	1	4	80
0.0513005	4	1	4	80
0.0514002	1	2	4	55
0.0514002	4	2	4	55
0.0514003	7	1	4	55
0.0514004	1	1	4	80
0.0514005	4	1	4	80
0.0515002	1	2	4	55
0.0515002	4	2	4	55
0.0515003	7	1	4	55
0.0515004	1	1	4	80
0.0515005	4	1	4	80
0.0516002	1	2	4	55
0.0516002	4	2	4	55
0.0516003	7	1	4	55
0.0516004	1	1	4	80
0.0516005	4	1	4	80
0.0517002	1	2	4	55
0.0517002	4	2	4	55
0.0517003	7	1	4	55
0.0517004	1	1	4	80
0.0517005	4	1	4	80
0.0518002	1	2	4	55
0.0518002	4	2	4	55
0.0518003	7	1	4	55
0.0518004	1	1	4	80
0.0518005	4	1	4	80
0.0519002	1	2	4	55
0.0519002	4	2	4	55
0.0519003	7	1	4	55
0.0519004	1	1	4	80
0.0519005	4	1	4	80
0.0520002	1	2	4	55
0.0520002	4	2	4	55
0.0520003	7	1	4	55
0.0520004	1	1	4	80
0.0520005	4	1	4	80
0.0521002	1	2	4	55
0.0521002	4	2	4	55
0.0521003	7	1	4	55
0.0521004	1	1	4	80
0.0521005	4	1	4	80
0.0522002	1	2	4	55
0.0522002	4	2	4	55
0.0522003	7	1	4	55
0.0522004	1	1	4	80
0.0522005	4	1	4	80
0.0523002	1	2	4	55
0.0523002	4	2	4	55
0.0523003	7	1	4	55
0.0523004	1	1	4	80
0.0523005	4	1	4	80
0.0524002	1	2	4	55
0.0524002	4	2	4	55
0.0524003	7	1	4	55
0.0524004	1	1	4	80
0.0524005	4	1	4	80
0.0525002	1	2	4	55
0.0525002	4	2	4	55
0.0525003	7	1	4	55
0.0525004	1	1	4	80
0.0525005	4	1	4	80
0.0526002	1	2	4	55
0.0526002	4	2	4	55
0.0526003	7	1	4	55
0.0526004	1	1	4	80
0.0526005	4	1	4	80
0.0527002	1	2	4	55
0.0527002	4	2	4	55
0.0527003	7	1	4	55
0.0527004	1	1	4	80
0.0527005	4	1	4	80
0.0528002	1	2	4	55
0.0528002	4	2	4	55
0.0528003	7	1	4	55
0.0528004	1	1	4	80
0.0528005	4	1	4	80
0.0529002	1	2	4	55
0.0529002	4	2	4	55
0.0529003	7	1	4	55
0.0529004	1	1	4	80
0.0529005	4	1	4	80
0.0530002	1	2	4	55
0.0530002	4	2	4	55
0.0530003	7	1	4	55
0.0530004	1	1	4	80
0.0530005	4	1	4	80
0.0531002	1	2	4	55
0.0531002	4	2	4	55
0.0531003	7	1	4	55
0.0531004	1	1	4	80
0.0531005	4	1	4	80
0.0532002	1	2	4	55
0.0532002	4	2	4	55
0.0532003	7	1	4	55
0.0532004	1	1	4	80
0.0532005	4	1	4	80
0.0533002	1	2	4	55
0.0533002	4	2	4	55
0.0533003	7	1	4	55
0.0533004	1	1	4	80
0.0533005	4	1	4	80
0.0534002	1	2	4	55
0.0534002	4	2	4	55
0.0534003	7	1	4	55
0.0534004	1	1	4	80
0.0534005	4	1	4	80
0.0535002	1	2	4	55
0.0535002	4	2	4	55
0.0535003	7	1	4	55
0.0535004	1	1	4	80
0.0535005	4	1	4	80
0.0536002	1	2	4	55
0.0536002	4	2	4	55
0.0536003	7	1	4	55
0.0536004	1	1	4	80
0.0536005	4	1	4	80
0.0537002	1	2	4	55
0.0537002	4	2	4	55
0.0537003	7	1	4	55
0.0537004	1	1	4	80
0.0537005	4	1	4	80
0.0538002	1	2	4	55
0.0538002	4	2	4	55
0.0538003	7	1	4	55
0.0538004	1	1	4	80
0.0538005	4	1	4	80
0.0539002	1	2	4	55
0.0539002	4	2	4	55
0.0539003	7	1	4	55
0.0539004	1	1	4	80
0.0539005	4	1	4	80
0.0540002	1	2	4	55
0.0540002	4	2	4	55
0.0540003	7	1	4	55
0.0540004	1	1	4	80
0.0540005	4	1	4	80
0.0541002	1	2	4	55
0.0541002	4	2	4	55
0.0541003	7	1	4	55
0.0541004	1	1	4	80
0.0541005	4	1	4	80
0.0542002	1	2	4	55
0.0542002	4	2	4	55
0.0542003	7	1	4	55
0.0542004	1	1	4	80
0.0542005	4	1	4	80
0.0543002	1	2	4	55
0.0543002	4	2	4	55
0.0543003	7	1	4	55
0.0543004	1	1	4	80
0.0543005	4	1	4	80
0.0544002	1	2	4	55
0.0544002	4	2	4	55
0.0544003	7	1	4	55
0.0544004	1	1	4	80
0.0544005	4	1	4	80
0.0545002	1	2	4	55
0.0545002	4	2	4	55
0.0545003	7	1	4	55
0.0545004	1	1	4	80
0.0545005	4	1	4	80
0.0546002	1	2	4	55
0.0546002	4	2	4	55
0.0546003	7	1	4	55
0.0546004	1	1	4	80
0.0546005	4	1	4	80
0.0547002	1	2	4	55
0.0547002	4	2	4	55
0.0547003	7	1	4	55
0.0547004	1	1	4	80
0.0547005	4	1	4	80
0.0548002	1	2	4	55
0.0548002	4	2	4	55
0.0548003	7	1	4	55
0.0548004	1	1	4	80
0.0548005	4	1	4	80
0.0549002	1	2	4	55
0.0549002	4	2	4	55
0.0549003	7	1	4	55
0.0549004	1	1	4	80
0.0549005	4	1	4	80
0.0550002	1	2	4	55
0.0550002	4	2	4	55
0.0550003	7	1	4	55
0.0550004	1	1	4	80
0.0550005	4	1	4	80
0.0551002	1	2	4	55
0.0551002	4	2	4	55
0.0551003	7	1	4	55
0.0551004	1	1	4	80
0.0551005	4	1	4	80
0.0552002	1	2	4	55
0.0552002	4	2	4	55
0.0552003	7	1	4	55
0.0552004	1	1	4	80
0.0552005	4	1	4	80
0.0553002	1	2	4	55
0.0553002	4	2	4	55
0.0553003	7	1	4	55
0.0553004	1	1	4	80
0.0553005	4	1	4	80
0.0554002	1	2	4	55
0.0554002	4	2	4	55
0.0554003	7	1	4	55
0.0554004	1	1	4	80
0.0554005	4	1	4	80
0.0555002	1	2	4	55
0.0555002	4	2	4	55
0.0555003	7	1	4	55
0.0555004	1	1	4	80
0.0555005	4	1	4	80
0.0556002	1	2	4	55
0.0556002	4	2	4	55
0.0556003	7	1	4	55
0.0556004	1	1	4	80
0.0556005	4	1	4	80
0.0557002	1	2	4	55
0.0557002	4	2	4	55
0.0557003	7	1	4	55
0.0557004	1	1	4	80
0.0557005	4	1	4	80
0.0558002	1	2	4	55
0.0558002	4	2	4	55
0.0558003	7	1	4	55
0.0558004	1	1	4	80
0.0558005	4	1	4	80
0.0559002	1	2	4	55
0.0559002	4	2	4	55
0.0559003	7	1	4	55
0.0559004	1	1	4	80
0.0559005	4	1	4	80
0.0560002	1	2	4	55
0.0560002	4	2	4	55
0.0560003	7	1	4	55
