Time	CellId	RNTI	BWPId	SINR(dB)
0.109433	4	2	0	10.9276
0.109433	7	1	0	-2.14227
0.109446	1	2	0	33.1112
0.109451	4	2	0	18.5171
0.109496	7	1	0	38.3889
0.109536	1	1	1	5.10933
0.109536	4	1	1	51.1718
0.109558	7	1	0	39.0347
0.109571	1	2	0	61.0085
0.109621	4	2	0	10.9276
0.109621	7	1	0	-2.14227
0.109634	4	2	0	21.5261
0.109683	7	1	0	38.8028
0.109696	1	2	0	36.4221
0.109696	4	2	0	-19.4362
0.109746	7	1	0	38.6569
0.109759	1	2	0	34.9258
0.109786	7	1	0	37.6438
0.109786	1	1	1	5.10933
0.109786	4	1	1	51.1718
0.109808	4	2	0	29.2153
0.109821	4	2	0	33.6621
0.109884	1	2	0	36.4221
0.109884	4	2	0	-19.4362
0.109933	7	1	0	38.6569
0.109946	1	2	0	33.1112
0.109946	4	2	0	-19.4363
0.10996	7	1	0	37.9312
0.110036	1	1	1	5.10933
0.110036	4	1	1	51.1718
0.110058	4	2	0	32.8255
0.110071	1	2	0	33.1112
0.110071	7	1	0	-5.10577
0.110121	4	2	0	33.2843
0.110134	4	2	0	33.6621
0.110196	1	2	0	35.102
0.110196	7	1	0	-5.11815
0.110246	4	2	0	32.4478
0.110259	1	2	0	35.102
0.110259	7	1	0	-5.11815
0.110286	1	1	1	5.10933
0.110286	4	1	1	51.1718
0.110308	4	2	0	32.4478
0.110371	4	2	0	32.813
0.110384	1	2	0	36.4221
0.110388	4	2	0	30.1837
0.110433	7	1	0	38.2433
0.110446	1	2	0	33.1112
0.110446	4	2	0	-19.4363
0.110496	7	1	0	38.8024
0.110536	4	1	1	61.278
0.110558	7	1	0	39.1801
0.110571	1	2	0	61.0085
0.110621	4	2	0	10.9276
0.110621	7	1	0	-2.14227
0.110634	4	2	0	33.193
0.110683	7	1	0	38.6572
0.110696	1	2	0	34.9258
0.110732	1	1	1	66.915
0.110746	4	2	0	19.6732
0.110746	7	1	0	37.9353
0.110759	1	2	0	35.102
0.110763	7	1	0	35.6114
0.110786	4	1	1	61.278
0.110808	4	2	0	32.0571
0.110871	4	2	0	33.6621
0.110884	1	2	0	36.4221
0.110933	4	2	0	32.8153
0.110933	7	1	0	6.78146
0.110946	1	2	0	36.4221
0.110951	4	2	0	30.1837
0.110982	1	1	1	66.915
0.110996	7	1	0	38.2427
0.111009	7	1	0	39.1801
0.111036	4	1	1	61.278
0.111071	1	2	0	36.1458
0.111071	4	2	0	-19.4362
0.111121	7	1	0	38.6495
0.111134	7	1	0	39.1801
0.111196	1	2	0	33.1112
0.111196	4	2	0	-19.4363
0.111196	7	1	0	-5.10577
0.111232	1	1	1	66.915
0.111259	1	2	0	33.1112
0.111259	4	2	0	-19.4363
0.111259	7	1	0	-5.10577
0.111286	4	1	1	61.278
0.111384	1	2	0	35.102
0.111384	7	1	0	-5.11815
0.111433	4	2	0	32.4478
0.111446	1	2	0	33.1112
0.111446	7	1	0	-5.10577
0.111482	1	1	1	66.915
0.111496	4	2	0	33.2843
0.111536	4	1	1	61.278
0.111558	4	2	0	11.3051
