Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.101259	DL	10	1	4	1	1	1	0	2	118	28	1	0	35.9839	15	0	5.701e-14
0.101259	DL	10	1	4	1	1	4	0	2	118	28	1	0	-19.4361	0	1	1
0.101308	DL	10	1	4	1	12	7	0	1	155	16	1	1	44.6672	15	0	0
0.101326	DL	10	1	5	1	2	7	0	1	81	14	1	0	39.1801	15	0	0
0.101384	DL	10	1	6	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.101388	DL	10	1	6	1	2	7	0	1	81	14	1	0	35.6114	13	0	0
0.101433	DL	10	1	6	1	12	4	0	2	118	28	1	1	41.088	15	0	0.595259
0.101446	DL	10	1	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.101446	DL	10	1	7	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.101482	DL	10	1	1	1	12	1	1	1	171	0	1	0	5.10933	7	0	0
0.101482	DL	10	1	1	1	12	4	1	1	171	0	1	0	51.1718	15	0	0
0.101496	DL	10	1	7	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.101558	DL	10	1	8	1	12	4	0	2	118	28	1	1	41.8564	15	1	0.595259
0.101571	DL	10	1	9	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.101571	DL	10	1	9	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.101621	DL	10	1	9	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.101683	DL	10	1	10	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.101696	DL	10	1	11	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.101696	DL	10	1	11	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.101732	DL	10	1	2	1	12	1	1	1	171	0	1	0	5.10933	7	0	0
0.101732	DL	10	1	2	1	12	4	1	1	171	0	1	0	51.1718	15	0	0
0.101746	DL	10	1	11	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.101759	DL	10	1	12	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.101763	DL	10	1	12	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.101808	DL	10	1	12	1	12	7	0	1	118	28	1	1	47.2742	15	0	0.290877
0.101871	DL	10	1	13	1	12	4	0	2	118	28	1	2	29.1578	15	0	0
0.101871	DL	10	1	13	1	12	7	0	1	39	0	1	0	38.6206	14	0	0
0.101884	DL	10	1	14	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.101933	DL	10	1	14	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.101933	DL	10	1	14	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.101946	DL	10	1	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.101946	DL	10	1	15	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.101982	DL	10	1	3	1	12	1	1	1	171	0	1	0	5.10933	7	0	0
0.101982	DL	10	1	3	1	12	4	1	1	171	0	1	0	51.1718	15	0	0
0.101996	DL	10	1	15	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.102058	DL	10	2	0	1	12	7	0	1	118	28	1	1	48.0656	15	0	0.290877
0.102071	DL	10	2	1	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.102121	DL	10	2	1	1	12	4	0	2	239	28	1	1	26.6828	15	0	0
0.102121	DL	10	2	1	1	12	7	0	1	39	0	1	0	37.9134	13	0	0
0.102134	DL	10	2	2	1	1	4	0	2	109	26	1	0	21.5261	15	0	0
0.102138	DL	10	2	2	1	2	7	0	1	239	28	1	0	36.1758	15	0	5.701e-14
0.102196	DL	10	2	3	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.102196	DL	10	2	3	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.102232	DL	10	2	0	1	12	1	1	1	171	0	1	0	5.10933	7	0	0
0.102232	DL	10	2	0	1	12	4	1	1	171	0	1	0	51.1718	15	0	0
0.102246	DL	10	2	3	1	12	7	0	1	118	28	1	2	47.6878	15	0	0
0.102259	DL	10	2	4	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.102272	DL	10	2	4	1	4	7	0	1	127	12	1	0	37.3717	13	0	0
0.102286	DL	10	2	1	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.102308	DL	10	2	4	1	12	4	0	2	118	28	1	1	40.1822	15	1	0.595259
0.102339	DL	10	2	1	1	4	1	1	1	534	12	1	0	65.2756	15	0	0
0.102371	DL	10	2	5	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.102384	DL	10	2	6	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.102384	DL	10	2	6	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.102433	DL	10	2	6	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.102446	DL	10	2	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.102446	DL	10	2	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.102446	DL	10	2	7	1	1	7	0	1	96	24	1	0	-5.10577	0	1	1
0.102536	DL	10	2	2	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.102554	DL	10	2	2	1	2	1	1	1	265	12	1	0	63.5148	15	0	0
0.102558	DL	10	2	8	1	12	4	0	2	118	28	1	1	41.8564	15	1	0.595259
0.102571	DL	10	2	9	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.102571	DL	10	2	9	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.102621	DL	10	2	9	1	12	4	0	2	118	28	1	2	41.4787	15	0	0
0.102634	DL	10	2	10	1	1	4	0	2	118	28	1	0	33.6621	15	0	5.701e-14
0.102696	DL	10	2	11	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.102696	DL	10	2	11	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.102746	DL	10	2	11	1	12	7	0	1	118	28	1	1	47.6878	15	0	0.290877
0.102759	DL	10	2	12	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.102786	DL	10	2	3	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.102804	DL	10	2	3	1	2	1	1	1	265	12	1	0	63.5148	15	0	0
0.102808	DL	10	2	12	1	12	4	0	2	118	28	1	1	19.9585	15	1	0.956624
0.102808	DL	10	2	12	1	12	7	0	1	96	24	1	1	6.88863	7	1	1
0.102871	DL	10	2	13	1	12	4	0	2	118	28	1	2	29.1578	15	0	0
0.102871	DL	10	2	13	1	12	7	0	1	39	0	1	0	38.6206	14	0	0
0.102884	DL	10	2	14	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.102884	DL	10	2	14	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.102933	DL	10	2	14	1	12	7	0	1	118	28	1	1	47.6878	15	0	0.309232
0.102946	DL	10	2	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.102946	DL	10	2	15	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.102996	DL	10	2	15	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.103036	DL	10	3	0	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.103054	DL	10	3	0	1	2	1	1	1	265	12	1	0	63.5148	15	0	0
0.103058	DL	10	3	0	1	12	4	0	2	118	28	1	1	29.1578	15	0	0.595259
0.103058	DL	10	3	0	1	12	7	0	1	39	0	1	0	38.6206	14	0	0
0.103071	DL	10	3	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.103121	DL	10	3	1	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.103121	DL	10	3	1	1	12	7	0	1	96	24	1	2	6.88863	7	1	0.869462
0.103134	DL	10	3	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.103156	DL	10	3	2	1	6	7	0	1	192	12	1	0	38.3896	15	0	0
0.103196	DL	10	3	3	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.103196	DL	10	3	3	1	1	7	0	1	109	26	1	0	-5.11815	0	1	1
0.103246	DL	10	3	3	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.103259	DL	10	3	4	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.103259	DL	10	3	4	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.103286	DL	10	3	1	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.103304	DL	10	3	1	1	2	1	1	1	265	12	1	0	63.5148	15	0	0
0.103308	DL	10	3	4	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.103366	DL	10	3	5	1	11	4	0	2	35	0	1	0	33.6621	15	0	0
0.103384	DL	10	3	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.103388	DL	10	3	6	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.103433	DL	10	3	6	1	12	7	0	1	96	24	1	3	47.2742	15	0	0
0.103446	DL	10	3	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.103446	DL	10	3	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.10346	DL	10	3	7	1	4	7	0	1	127	12	1	0	37.9312	15	0	0
0.103536	DL	10	3	2	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.103554	DL	10	3	2	1	2	1	1	1	265	12	1	0	63.5148	15	0	0
0.103558	DL	10	3	8	1	12	7	0	1	109	26	1	1	48.0656	15	0	0
0.103571	DL	10	3	9	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.103621	DL	10	3	9	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.103621	DL	10	3	9	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.103683	DL	10	3	10	1	12	4	0	2	118	28	1	2	29.1578	15	0	0
0.103683	DL	10	3	10	1	12	7	0	1	39	0	1	0	38.6206	14	0	0
0.103696	DL	10	3	11	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.103746	DL	10	3	11	1	12	4	0	2	239	28	1	1	26.9432	15	0	0
0.103746	DL	10	3	11	1	12	7	0	1	39	0	1	0	37.9353	13	0	0
0.103759	DL	10	3	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.103759	DL	10	3	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.103786	DL	10	3	3	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.103786	DL	10	3	3	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.103808	DL	10	3	12	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.103871	DL	10	3	13	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.103884	DL	10	3	14	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.103933	DL	10	3	14	1	12	4	0	2	39	0	1	0	32.8153	14	0	0
0.103933	DL	10	3	14	1	12	7	0	1	118	28	1	2	15.8124	12	0	0
0.103946	DL	10	3	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.103951	DL	10	3	15	1	2	4	0	2	239	28	1	0	18.5171	14	1	1
0.10396	DL	10	3	15	1	4	7	0	1	127	12	1	0	36.1729	15	0	0
0.104036	DL	10	4	0	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.104036	DL	10	4	0	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.104071	DL	10	4	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.104121	DL	10	4	1	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.104121	DL	10	4	1	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.104134	DL	10	4	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.104183	DL	10	4	2	1	12	7	0	1	39	0	1	0	38.8028	15	0	0
0.104196	DL	10	4	3	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.104196	DL	10	4	3	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.104246	DL	10	4	3	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.104259	DL	10	4	4	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.104263	DL	10	4	4	1	2	7	0	1	168	22	1	0	35.3038	13	0	1.3006e-11
0.104286	DL	10	4	1	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.104286	DL	10	4	1	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.104308	DL	10	4	4	1	12	4	0	2	239	28	1	1	39.2473	15	0	0
0.104321	DL	10	4	5	1	1	4	0	2	109	26	1	0	33.6621	15	0	0
0.104384	DL	10	4	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.104384	DL	10	4	6	1	1	4	0	2	109	26	1	0	-19.4362	0	1	1
0.104433	DL	10	4	6	1	12	7	0	1	118	28	1	2	47.6878	15	0	0
0.104446	DL	10	4	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.104446	DL	10	4	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.10446	DL	10	4	7	1	4	7	0	1	127	12	1	0	37.9312	15	0	0
0.104536	DL	10	4	2	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.104536	DL	10	4	2	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.104558	DL	10	4	8	1	12	4	0	2	118	28	1	1	41.8564	15	1	0.595259
0.104571	DL	10	4	9	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.104571	DL	10	4	9	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.104621	DL	10	4	9	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.104634	DL	10	4	10	1	1	4	0	2	118	28	1	0	33.6621	15	0	5.701e-14
0.104696	DL	10	4	11	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.104696	DL	10	4	11	1	1	7	0	1	96	24	1	0	-5.11815	0	1	1
0.104746	DL	10	4	11	1	12	4	0	2	109	26	1	1	41.4787	15	0	0
0.104759	DL	10	4	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.104759	DL	10	4	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.104786	DL	10	4	3	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.104786	DL	10	4	3	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.104808	DL	10	4	12	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.104871	DL	10	4	13	1	12	4	0	2	118	28	1	2	41.8564	15	0	0
0.104884	DL	10	4	14	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.104888	DL	10	4	14	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.104933	DL	10	4	14	1	12	7	0	1	118	28	1	1	47.2742	15	1	0.290877
0.104946	DL	10	4	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.104946	DL	10	4	15	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.104996	DL	10	4	15	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.105036	DL	10	5	0	1	1	4	1	1	497	28	1	0	61.278	15	0	0
0.105058	DL	10	5	0	1	12	7	0	1	96	24	1	1	48.0656	15	0	0
0.105071	DL	10	5	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.105121	DL	10	5	1	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.105121	DL	10	5	1	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.105134	DL	10	5	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.105183	DL	10	5	2	1	12	7	0	1	39	0	1	0	38.796	15	0	0
0.105196	DL	10	5	3	1	1	1	0	2	118	28	1	0	60.7266	15	0	5.701e-14
0.105232	DL	10	5	0	1	12	1	1	1	497	28	1	1	77.3289	15	0	0
0.105246	DL	10	5	3	1	12	4	0	2	239	28	1	1	34.7669	14	0	0
0.105246	DL	10	5	3	1	12	7	0	1	118	28	1	2	8.61772	8	0	0
0.105259	DL	10	5	4	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.105263	DL	10	5	4	1	2	7	0	1	239	28	1	0	35.6114	13	1	1
0.105286	DL	10	5	1	1	1	4	1	1	497	28	1	0	61.278	15	0	0
0.105308	DL	10	5	4	1	12	4	0	2	118	28	1	1	41.088	15	1	0.595259
0.105371	DL	10	5	5	1	12	4	0	2	39	0	1	0	33.6571	15	0	0
0.105384	DL	10	5	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.105433	DL	10	5	6	1	12	4	0	2	39	0	1	0	32.8153	14	0	0
0.105433	DL	10	5	6	1	12	7	0	1	118	28	1	2	15.8124	12	0	0
0.105446	DL	10	5	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.105451	DL	10	5	7	1	2	4	0	2	239	28	1	0	18.5171	14	1	1
0.10546	DL	10	5	7	1	4	7	0	1	127	12	1	0	36.1729	15	0	0
0.105482	DL	10	5	1	1	12	1	1	1	497	28	1	1	77.232	15	0	0
0.105536	DL	10	5	2	1	1	4	1	1	497	28	1	0	61.278	15	0	0
0.105571	DL	10	5	9	1	1	1	0	2	118	28	1	0	60.7266	15	0	5.701e-14
0.105621	DL	10	5	9	1	12	4	0	2	118	28	1	2	21.7041	15	0	0
0.105621	DL	10	5	9	1	12	7	0	1	239	28	1	1	41.134	8	0	0
0.105634	DL	10	5	10	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.105634	DL	10	5	10	1	1	7	0	1	96	24	1	0	9.83385	9	1	1
0.105696	DL	10	5	11	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.105696	DL	10	5	11	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.105696	DL	10	5	11	1	1	7	0	1	96	24	1	0	-5.10577	0	1	1
0.105732	DL	10	5	2	1	12	1	1	1	497	28	1	1	77.3289	15	0	0
0.105759	DL	10	5	12	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.105759	DL	10	5	12	1	1	7	0	1	82	22	1	0	-5.12297	0	1	1
0.105786	DL	10	5	3	1	1	4	1	1	497	28	1	0	61.278	15	0	0
0.105808	DL	10	5	12	1	12	4	0	2	239	28	1	1	39.638	15	0	0
0.105821	DL	10	5	13	1	1	4	0	2	109	26	1	0	33.6621	15	0	0
0.105884	DL	10	5	14	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.105884	DL	10	5	14	1	1	4	0	2	109	26	1	0	-19.4363	0	1	1
0.105884	DL	10	5	14	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.105946	DL	10	5	15	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.105946	DL	10	5	15	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.105982	DL	10	5	3	1	12	1	1	1	497	28	1	1	77.3289	15	0	0
0.105996	DL	10	5	15	1	12	7	0	1	96	24	1	1	47.6873	15	0	0
0.106036	DL	10	6	0	1	1	4	1	1	497	28	1	0	61.278	15	0	0
0.106058	DL	10	6	0	1	12	4	0	2	118	28	1	1	20.336	15	1	0.927289
0.106058	DL	10	6	0	1	12	7	0	1	96	24	1	1	7.13903	8	1	0.999997
0.106071	DL	10	6	1	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.106121	DL	10	6	1	1	12	4	0	2	39	0	1	0	32.8153	14	0	0
0.106121	DL	10	6	1	1	12	7	0	1	82	22	1	1	15.8124	12	0	0
0.106134	DL	10	6	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.106183	DL	10	6	2	1	12	7	0	1	39	0	1	0	38.8028	15	0	0
0.106196	DL	10	6	3	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.106232	DL	10	6	0	1	12	1	1	1	497	28	1	1	77.3289	15	0	0
0.106246	DL	10	6	3	1	12	4	0	2	109	26	1	1	19.9585	15	0	0
0.106246	DL	10	6	3	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.106259	DL	10	6	4	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.106286	DL	10	6	1	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.106308	DL	10	6	4	1	12	4	0	2	118	28	1	1	28.7801	15	0	0.595259
0.106308	DL	10	6	4	1	12	7	0	1	39	0	1	0	38.2429	13	0	0
0.106371	DL	10	6	5	1	12	4	0	2	118	28	1	2	20.336	15	0	0
0.106371	DL	10	6	5	1	12	7	0	1	96	24	1	2	7.13903	8	1	0.699033
0.106384	DL	10	6	6	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.106388	DL	10	6	6	1	2	4	0	2	239	28	1	0	18.5171	14	1	1
0.106406	DL	10	6	6	1	6	7	0	1	250	14	1	0	37.4208	15	0	0
0.106446	DL	10	6	1	1	10	1	1	1	1340	12	1	0	66.0674	15	0	0
0.106446	DL	10	6	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.106446	DL	10	6	7	1	1	4	0	2	109	26	1	0	-19.4363	0	1	1
0.106446	DL	10	6	7	1	1	7	0	1	82	22	1	0	-5.10577	0	1	1
0.106536	DL	10	6	2	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.106536	DL	10	6	2	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.106558	DL	10	6	8	1	12	7	0	1	118	28	1	2	48.0656	15	0	0
0.106571	DL	10	6	9	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.106571	DL	10	6	9	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.106576	DL	10	6	9	1	2	7	0	1	62	12	1	0	36.1709	15	0	0
0.106683	DL	10	6	10	1	12	7	0	1	96	24	1	3	48.0656	15	0	0
0.106696	DL	10	6	11	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.106701	DL	10	6	11	1	2	7	0	1	81	14	1	0	35.3038	13	0	0
0.106746	DL	10	6	11	1	12	4	0	2	239	28	1	1	39.2473	15	0	0
0.106759	DL	10	6	12	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.106786	DL	10	6	3	1	1	1	1	1	497	28	1	0	5.10933	7	1	1
0.106786	DL	10	6	3	1	1	4	1	1	497	28	1	0	51.1718	15	0	0
0.106808	DL	10	6	12	1	12	4	0	2	109	26	1	1	19.9585	15	0	0
0.106808	DL	10	6	12	1	12	7	0	1	82	22	1	1	6.88863	7	1	1
0.106871	DL	10	6	13	1	12	4	0	2	39	0	1	0	21.5261	15	0	0
0.106871	DL	10	6	13	1	12	7	0	1	39	0	1	0	9.83385	9	0	0
0.106884	DL	10	6	14	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.106884	DL	10	6	14	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.106933	DL	10	6	14	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
