time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.102886	4	1	4	245	0.000635713
0.102904	1	1	4	245	0.00065357
0.102971	4	2	4	57	0.000908031
0.102971	7	1	4	36	0.000283031
0.102984	1	2	4	57	0.000233927
0.103033	7	1	4	57	0.000595531
0.103046	1	2	4	57	0.000233927
0.103096	7	1	4	36	0.000283031
0.103136	4	1	4	164	0.000635713
0.103154	1	1	4	164	0.00065357
0.103158	4	2	4	57	0.000595531
0.103158	7	1	4	36	0.000283031
0.103171	1	2	4	57	0.000233927
0.103221	4	2	4	103	0.000908031
0.103234	4	2	4	57	0.000233927
0.103256	7	1	4	182	0.000256247
0.103296	1	2	4	57	0.000233927
0.103359	1	2	4	57	0.000233927
0.103386	4	1	4	245	0.000635713
0.103404	1	1	4	245	0.00065357
0.103466	4	2	4	32	0.000278567
0.103484	1	2	4	57	0.000233927
0.103533	7	1	4	57	0.00122053
0.103546	1	2	4	57	0.000233927
0.10356	7	1	4	114	0.000247319
0.103636	4	1	4	164	0.000635713
0.103654	1	1	4	164	0.00065357
0.103658	7	1	4	57	0.000595531
0.103671	1	2	4	57	0.000233927
0.103721	4	2	4	114	0.000970531
0.103783	4	2	4	57	0.000970531
0.103783	7	1	4	36	0.000283031
0.103796	1	2	4	57	0.000233927
0.103846	4	2	4	140	0.000595531
0.103846	7	1	4	36	0.000283031
0.103859	1	2	4	57	0.000233927
0.103886	4	1	4	245	0.000635713
0.103971	4	2	4	36	0.000283031
0.103984	1	2	4	57	0.000233927
0.104033	4	2	4	36	0.000283031
0.104033	7	1	4	57	0.000908031
0.104046	1	2	4	57	0.000233927
0.10406	7	1	4	114	0.000247319
0.104136	4	1	4	164	0.000635713
0.104171	1	2	4	57	0.000233927
0.104221	4	2	4	57	0.000908031
0.104234	4	2	4	57	0.000233927
0.104283	7	1	4	36	0.000283031
0.104296	1	2	4	57	0.000233927
0.104346	7	1	4	36	0.000283031
0.104359	1	2	4	57	0.000233927
0.104363	7	1	4	103	0.000238391
0.104386	4	1	4	245	0.000635713
0.104408	4	2	4	216	0.000595531
0.104421	4	2	4	57	0.000233927
0.104484	1	2	4	57	0.000233927
0.104533	7	1	4	103	0.000908031
0.104546	1	2	4	57	0.000233927
0.10456	7	1	4	114	0.000247319
0.104636	4	1	4	164	0.000635713
0.104671	1	2	4	57	0.000233927
0.104721	4	2	4	36	0.000283031
0.104734	4	2	4	23	0.000233927
0.104796	1	2	4	57	0.000233927
0.104846	4	2	4	57	0.000595531
0.104859	1	2	4	57	0.000233927
0.104886	4	1	4	245	0.000635713
0.104971	4	2	4	57	0.000908031
0.104984	1	2	4	57	0.000233927
0.105046	1	2	4	57	0.000233927
0.105096	7	1	4	36	0.000283031
0.105136	4	1	4	164	0.000635713
0.105158	7	1	4	57	0.000595531
0.105171	1	2	4	57	0.000233927
0.105221	4	2	4	57	0.000908031
0.105234	4	2	4	57	0.000233927
0.105283	7	1	4	36	0.000283031
0.105296	1	2	4	57	0.000233927
0.105332	1	1	4	245	0.00208214
0.105346	4	2	4	170	0.000595531
0.105346	7	1	4	57	0.000908031
0.105359	1	2	4	57	0.000233927
0.105386	4	1	4	245	0.000635713
0.105471	4	2	4	36	0.000283031
0.105484	1	2	4	57	0.000233927
0.105533	4	2	4	36	0.000283031
0.105533	7	1	4	57	0.000908031
0.105546	1	2	4	57	0.000233927
0.10556	7	1	4	114	0.000247319
0.105582	1	1	4	164	0.00208214
0.105636	4	1	4	164	0.000635713
0.105671	1	2	4	57	0.000233927
0.105721	4	2	4	57	0.000908031
0.105721	7	1	4	216	0.000595531
0.105734	4	2	4	57	0.000233927
0.105796	1	2	4	57	0.000233927
0.105832	1	1	4	245	0.00208214
0.105859	1	2	4	57	0.000233927
0.105886	4	1	4	245	0.000635713
0.105908	4	2	4	159	0.000595531
0.105921	4	2	4	57	0.000233927
0.105984	1	2	4	57	0.000233927
0.106046	1	2	4	57	0.000233927
0.106082	1	1	4	164	0.00208214
0.106096	7	1	4	57	0.000595531
0.106136	4	1	4	164	0.000635713
0.106171	1	2	4	57	0.000233927
0.106221	4	2	4	36	0.000283031
0.106221	7	1	4	57	0.000595531
0.106234	4	2	4	23	0.000233927
0.106283	7	1	4	36	0.000283031
0.106296	1	2	4	57	0.000233927
0.106332	1	1	4	245	0.00208214
0.106346	4	2	4	57	0.000595531
0.106359	1	2	4	57	0.000233927
0.106386	4	1	4	245	0.000635713
0.106408	4	2	4	57	0.000595531
0.106408	7	1	4	36	0.000283031
0.106471	4	2	4	57	0.000908031
0.106484	1	2	4	57	0.000233927
0.106506	7	1	4	216	0.000256247
0.106546	1	1	4	1223	0.000796426
0.106546	1	2	4	57	0.000233927
0.106636	4	1	4	164	0.000635713
0.106658	7	1	4	57	0.000908031
0.106671	1	2	4	57	0.000233927
0.106676	7	1	4	57	0.000238391
0.106783	7	1	4	57	0.00122053
0.106796	1	2	4	57	0.000233927
0.106801	7	1	4	57	0.000238391
0.106846	4	2	4	170	0.000595531
0.106859	1	2	4	57	0.000233927
0.106886	4	1	4	245	0.000635713
0.106908	4	2	4	57	0.000595531
0.106971	4	2	4	36	0.000283031
0.106971	7	1	4	36	0.000283031
0.106984	1	2	4	57	0.000233927
0.107046	1	2	4	57	0.000233927
0.107096	4	2	4	36	0.000283031
0.107136	4	1	4	164	0.000635713
0.107158	4	2	4	36	0.000283031
0.107171	1	2	4	57	0.000233927
0.107221	7	1	4	57	0.000908031
0.107238	7	1	4	57	0.000238391
0.107296	1	2	4	57	0.000233927
0.107346	4	2	4	57	0.000908031
0.107359	1	2	4	57	0.000233927
0.107386	4	1	4	245	0.000635713
0.107408	7	1	4	57	0.000595531
0.107471	7	1	4	36	0.000283031
0.107484	1	2	4	57	0.000233927
0.107533	4	2	4	182	0.000595531
0.107533	7	1	4	36	0.000283031
0.107546	1	2	4	57	0.000233927
0.107551	4	2	4	114	0.000238391
0.107636	4	1	4	164	0.000635713
0.107658	7	1	4	80	0.000908031
0.107671	1	2	4	57	0.000233927
0.107676	7	1	4	57	0.000238391
0.107783	4	2	4	36	0.000283031
0.107796	1	2	4	57	0.000233927
0.107846	4	2	4	36	0.000283031
0.107859	1	2	4	57	0.000233927
0.107886	4	1	4	245	0.000635713
0.107908	7	1	4	159	0.000595531
0.107926	7	1	4	57	0.000238391
0.107984	1	2	4	57	0.000233927
0.108033	4	2	4	114	0.000908031
0.108046	1	2	4	57	0.000233927
0.108082	1	1	4	164	0.00208214
0.108136	4	1	4	164	0.000635713
0.108171	1	2	4	57	0.000233927
0.108221	7	1	4	36	0.000283031
0.108283	4	2	4	36	0.000283031
0.108296	1	2	4	57	0.000233927
0.108332	1	1	4	245	0.00208214
0.108346	4	2	4	36	0.000283031
0.108359	1	2	4	57	0.000233927
0.108386	4	1	4	245	0.000635713
0.108466	4	2	4	32	0.000278567
0.108471	7	1	4	57	0.000908031
0.108484	1	2	4	57	0.000233927
0.108533	4	2	4	103	0.000908031
0.108546	1	2	4	57	0.000233927
0.108551	4	2	4	186	0.000238391
0.108582	1	1	4	164	0.00208214
0.108596	7	1	4	23	0.000595531
0.108636	4	1	4	164	0.000635713
0.108658	7	1	4	57	0.000908031
0.108671	1	2	4	57	0.000233927
0.108721	4	2	4	114	0.000908031
0.108734	4	2	4	57	0.000233927
0.108747	7	1	4	114	0.000247319
0.108796	1	2	4	57	0.000233927
0.108832	1	1	4	245	0.00208214
0.108846	7	1	4	170	0.000595531
0.108859	1	2	4	57	0.000233927
0.108863	7	1	4	114	0.000238391
0.108886	4	1	4	245	0.000635713
0.108984	1	2	4	57	0.000233927
0.109033	7	1	4	57	0.00122053
0.109046	1	2	4	57	0.000233927
0.10906	7	1	4	114	0.000247319
0.109082	1	1	4	164	0.00208214
0.109136	4	1	4	164	0.000635713
0.109158	4	2	4	57	0.000595531
0.109171	1	2	4	57	0.000233927
0.109283	4	2	4	36	0.000283031
0.109296	1	1	4	1223	0.000796426
0.109296	1	2	4	57	0.000233927
0.109346	4	2	4	57	0.000595531
0.109359	1	2	4	57	0.000233927
0.109386	4	1	4	245	0.000635713
0.109471	4	2	4	36	0.000283031
0.109484	1	2	4	57	0.000233927
0.109533	4	2	4	57	0.000908031
0.109546	1	2	4	57	0.000233927
0.109596	7	1	4	36	0.000283031
0.109636	4	1	4	164	0.000635713
0.109658	7	1	4	57	0.000595531
0.109671	1	2	4	57	0.000233927
0.109721	4	2	4	57	0.000908031
0.109734	4	2	4	57	0.000233927
0.109783	7	1	4	36	0.000283031
0.109796	1	2	4	57	0.000233927
0.109846	7	1	4	57	0.000908031
0.109859	1	2	4	57	0.000233927
0.109886	7	1	4	216	0.000260711
0.109886	4	1	4	245	0.000635713
0.109908	4	2	4	216	0.000595531
0.109921	4	2	4	57	0.000233927
0.109984	1	2	4	57	0.000233927
0.110033	7	1	4	57	0.000908031
0.110046	1	2	4	57	0.000233927
0.11006	7	1	4	114	0.000247319
0.110136	4	1	4	164	0.000635713
0.110171	1	2	4	57	0.000233927
0.110221	4	2	4	36	0.000283031
0.110234	4	2	4	23	0.000233927
0.110296	1	2	4	57	0.000233927
0.110346	4	2	4	57	0.000595531
0.110359	1	2	4	57	0.000233927
0.110386	4	1	4	245	0.000635713
0.110471	4	2	4	57	0.000908031
0.110484	1	2	4	57	0.000233927
0.110533	7	1	4	57	0.000595531
0.110546	1	2	4	57	0.000233927
0.110596	7	1	4	36	0.000283031
0.110636	4	1	4	164	0.000635713
0.110658	7	1	4	36	0.000283031
0.110671	1	2	4	57	0.000233927
0.110721	4	2	4	57	0.000908031
0.110734	4	2	4	57	0.000233927
0.110796	1	2	4	57	0.000233927
0.110832	1	1	4	245	0.00208214
0.110846	4	2	4	170	0.000595531
0.110846	7	1	4	36	0.000283031
0.110859	1	2	4	57	0.000233927
0.110886	4	1	4	245	0.000635713
0.110908	4	2	4	57	0.000595531
0.110971	4	2	4	36	0.000283031
0.110984	1	2	4	57	0.000233927
0.111033	4	2	4	36	0.000283031
0.111033	7	1	4	57	0.000970531
0.111046	1	2	4	57	0.000233927
0.111051	4	2	4	159	0.000238391
0.111082	1	1	4	164	0.00208214
0.111096	7	1	4	57	0.000970531
0.111109	7	1	4	114	0.000233927
0.111136	4	1	4	164	0.000635713
0.111171	1	2	4	57	0.000233927
0.111221	7	1	4	182	0.000595531
0.111234	7	1	4	57	0.000233927
0.111296	1	2	4	57	0.000233927
0.111332	1	1	4	245	0.00208214
0.111359	1	2	4	57	0.000233927
0.111386	4	1	4	245	0.000635713
0.111484	1	2	4	57	0.000233927
0.111533	4	2	4	57	0.000595531
0.111546	1	2	4	57	0.000233927
0.111582	1	1	4	164	0.00208214
0.111596	4	2	4	36	0.000283031
0.111636	4	1	4	164	0.000635713
0.111671	1	2	4	57	0.000233927
0.111721	4	2	4	57	0.000595531
0.111783	4	2	4	36	0.000283031
0.111783	7	1	4	36	0.000283031
0.111796	1	2	4	57	0.000233927
0.111832	1	1	4	245	0.00208214
0.111846	4	2	4	36	0.000283031
0.111859	1	2	4	57	0.000233927
0.111863	4	2	4	182	0.000238391
0.111886	4	1	4	245	0.000635713
0.111971	4	2	4	57	0.000908031
0.111984	1	2	4	57	0.000233927
0.112033	7	1	4	57	0.000908031
0.112046	1	1	4	1223	0.000796426
0.112046	1	2	4	57	0.000233927
0.112078	7	1	4	249	0.000265175
0.112136	4	1	4	164	0.000635713
0.112158	7	1	4	57	0.000908031
0.112171	1	2	4	57	0.000233927
0.112221	7	1	4	57	0.000908031
0.112283	7	1	4	57	0.00122053
0.112296	1	2	4	57	0.000233927
0.112305	7	1	4	114	0.000242855
0.112346	4	2	4	57	0.000595531
0.112359	1	2	4	57	0.000233927
0.112386	4	1	4	245	0.000635713
0.112408	4	2	4	57	0.000595531
0.112471	4	2	4	36	0.000283031
0.112484	1	2	4	57	0.000233927
0.112533	4	2	4	57	0.000595531
0.112546	1	2	4	57	0.000233927
0.112596	4	2	4	36	0.000283031
0.112636	4	1	4	164	0.000635713
0.112658	4	2	4	36	0.000283031
0.112671	1	2	4	57	0.000233927
0.112721	7	1	4	57	0.000595531
0.112783	7	1	4	36	0.000283031
0.112796	1	2	4	57	0.000233927
0.112846	7	1	4	57	0.000595531
0.112859	1	2	4	57	0.000233927
0.112886	4	1	4	245	0.000635713
0.112908	7	1	4	57	0.000595531
0.112971	7	1	4	36	0.000283031
0.112984	1	2	4	57	0.000233927
0.113033	4	2	4	182	0.000595531
0.113033	7	1	4	36	0.000283031
0.113046	1	2	4	57	0.000233927
0.113051	4	2	4	114	0.000238391
0.113136	4	1	4	164	0.000635713
0.113171	1	2	4	57	0.000233927
0.113283	4	2	4	36	0.000283031
0.113296	1	2	4	57	0.000233927
0.113346	4	2	4	36	0.000283031
0.113359	1	2	4	57	0.000233927
0.113386	4	1	4	245	0.000635713
0.113408	7	1	4	182	0.000595531
0.113426	7	1	4	57	0.000238391
0.113466	4	2	4	57	0.000903567
0.113484	1	2	4	57	0.000233927
0.113533	4	2	4	57	0.000908031
0.113546	1	2	4	57	0.000233927
0.113582	1	1	4	164	0.00208214
0.113596	7	1	4	36	0.000283031
0.113636	4	1	4	164	0.000635713
0.113658	7	1	4	57	0.000595531
0.113671	1	2	4	57	0.000233927
0.113721	7	1	4	36	0.000283031
0.113783	4	2	4	36	0.000283031
0.113796	1	2	4	57	0.000233927
0.113846	7	1	4	57	0.000908031
0.113859	1	2	4	57	0.000233927
0.113872	7	1	4	114	0.000247319
0.113886	4	1	4	245	0.000635713
0.113971	4	2	4	36	0.000283031
0.113984	1	2	4	57	0.000233927
0.114033	4	2	4	103	0.000908031
0.114046	1	2	4	57	0.000233927
0.114082	1	1	4	245	0.00233214
0.114096	7	1	4	103	0.000595531
0.114113	7	1	4	57	0.000238391
0.114136	4	1	4	164	0.000635713
0.114171	1	2	4	57	0.000233927
0.114221	4	2	4	114	0.000908031
0.114234	4	2	4	57	0.000233927
0.114296	1	2	4	57	0.000233927
0.114332	1	1	4	164	0.00233214
0.114346	7	1	4	57	0.000595531
0.114359	1	2	4	57	0.000233927
0.114386	4	1	4	245	0.000635713
0.114408	4	2	4	136	0.000595531
0.114408	7	1	4	36	0.000283031
0.114471	4	2	4	80	0.000908031
0.114484	1	2	4	57	0.000233927
0.114533	7	1	4	57	0.000595531
0.114546	1	2	4	57	0.000233927
0.114582	1	1	4	245	0.00233214
0.114596	7	1	4	36	0.000283031
0.114636	4	1	4	164	0.000635713
0.114658	7	1	4	36	0.000283031
0.114671	1	2	4	57	0.000233927
0.114721	4	2	4	36	0.000283031
0.114734	4	2	4	23	0.000233927
0.114783	7	1	4	80	0.000595531
0.114796	1	2	4	57	0.000233927
0.114832	1	1	4	164	0.00233214
0.114859	1	2	4	57	0.000233927
0.114886	4	1	4	245	0.000635713
0.114971	4	2	4	57	0.000908031
0.114984	1	2	4	57	0.000233927
0.115033	7	1	4	103	0.000595531
0.115046	1	2	4	57	0.000233927
0.115082	1	1	4	408	0.00208214
0.115096	7	1	4	36	0.000283031
0.115136	4	1	4	164	0.000635713
0.115158	4	2	4	114	0.000908031
0.115171	1	2	4	57	0.000233927
0.115221	4	2	4	57	0.000908031
0.115234	4	2	4	57	0.000233927
0.115283	7	1	4	36	0.000283031
0.115296	1	1	4	1223	0.000796426
0.115296	1	2	4	57	0.000233927
0.115346	4	2	4	170	0.000595531
0.115346	7	1	4	36	0.000283031
0.115359	1	2	4	57	0.000233927
0.115386	4	1	4	245	0.000635713
0.115466	7	1	4	57	0.000903567
0.115471	4	2	4	36	0.000283031
0.115484	1	2	4	57	0.000233927
0.115533	7	1	4	57	0.000908031
0.115546	1	2	4	57	0.000233927
0.11556	7	1	4	114	0.000247319
0.115636	4	1	4	164	0.000635713
0.115671	1	2	4	57	0.000233927
0.115721	4	2	4	57	0.000908031
0.115721	7	1	4	182	0.000595531
0.115734	4	2	4	57	0.000233927
0.115796	1	2	4	57	0.000233927
0.115846	4	2	4	136	0.000595531
0.115859	1	2	4	57	0.000233927
0.115886	4	1	4	245	0.000635713
0.115971	4	2	4	36	0.000283031
0.115984	1	2	4	57	0.000233927
0.116033	4	2	4	36	0.000283031
0.116046	1	2	4	57	0.000233927
0.116096	7	1	4	57	0.000595531
0.116136	4	1	4	164	0.000635713
0.116158	7	1	4	57	0.000595531
0.116171	1	2	4	57	0.000233927
0.116221	4	2	4	57	0.000908031
0.116234	4	2	4	57	0.000233927
0.116283	7	1	4	36	0.000283031
0.116296	1	2	4	57	0.000233927
0.116346	7	1	4	57	0.000595531
0.116359	1	2	4	57	0.000233927
0.116386	4	1	4	245	0.000635713
0.116408	4	2	4	159	0.000595531
0.116408	7	1	4	36	0.000283031
0.116421	4	2	4	57	0.000233927
0.116426	7	1	4	159	0.000238391
0.116484	1	2	4	57	0.000233927
0.116533	7	1	4	57	0.000908031
0.116546	1	2	4	57	0.000233927
0.11656	7	1	4	114	0.000247319
0.116636	4	1	4	164	0.000635713
0.116671	1	2	4	57	0.000233927
0.116721	4	2	4	36	0.000283031
0.116734	4	2	4	23	0.000233927
0.116796	1	2	4	57	0.000233927
0.116832	1	1	4	245	0.00208214
0.116846	4	2	4	57	0.000595531
0.116859	1	2	4	57	0.000233927
0.116886	4	1	4	245	0.000635713
0.116971	4	2	4	57	0.000908031
0.116984	1	2	4	57	0.000233927
0.117033	7	1	4	57	0.000595531
0.117046	1	2	4	57	0.000233927
0.117082	1	1	4	164	0.00208214
0.117096	7	1	4	36	0.000283031
0.117136	4	1	4	164	0.000635713
0.117158	7	1	4	57	0.000595531
0.117171	1	2	4	57	0.000233927
0.117221	4	2	4	57	0.000908031
0.117234	4	2	4	57	0.000233927
0.117283	7	1	4	36	0.000283031
0.117296	1	2	4	57	0.000233927
0.117332	1	1	4	245	0.00208214
0.117346	4	2	4	170	0.000595531
0.117346	7	1	4	36	0.000283031
0.117359	1	2	4	57	0.000233927
0.117386	4	1	4	245	0.000635713
0.117408	4	2	4	57	0.000595531
0.117471	4	2	4	36	0.000283031
0.117484	1	2	4	57	0.000233927
0.117533	4	2	4	36	0.000283031
0.117533	7	1	4	57	0.000908031
0.117546	1	2	4	57	0.000233927
0.11756	7	1	4	114	0.000247319
0.117582	1	1	4	164	0.00208214
0.117636	4	1	4	164	0.000635713
0.117671	1	2	4	57	0.000233927
0.117721	7	1	4	182	0.000595531
0.117734	7	1	4	57	0.000233927
0.117796	1	2	4	57	0.000233927
0.117832	1	1	4	245	0.00208214
0.117859	1	2	4	57	0.000233927
0.117886	4	1	4	245	0.000635713
0.117908	4	2	4	159	0.000595531
0.117921	4	2	4	57	0.000233927
0.117984	1	2	4	57	0.000233927
0.118046	1	1	4	1223	0.000796426
0.118046	1	2	4	57	0.000233927
0.118096	4	2	4	36	0.000283031
0.118136	4	1	4	164	0.000635713
0.118171	1	2	4	57	0.000233927
0.118221	4	2	4	36	0.000283031
0.118221	7	1	4	57	0.000595531
0.118234	4	2	4	103	0.000233927
0.118283	7	1	4	36	0.000283031
0.118296	1	2	4	57	0.000233927
0.118346	4	2	4	57	0.000908031
0.118359	1	2	4	57	0.000233927
0.118386	4	1	4	245	0.000635713
0.118408	7	1	4	57	0.000595531
0.118466	4	2	4	57	0.000903567
0.118471	7	1	4	57	0.000908031
0.118484	1	2	4	57	0.000233927
0.118502	7	1	4	193	0.000251783
0.118546	1	2	4	57	0.000233927
0.118636	4	1	4	164	0.000635713
0.118658	7	1	4	57	0.000908031
0.118671	1	2	4	57	0.000233927
0.118676	7	1	4	57	0.000238391
0.118721	4	2	4	114	0.000595531
0.118783	4	2	4	36	0.000283031
0.118796	1	2	4	57	0.000233927
0.118859	1	2	4	57	0.000233927
0.118886	4	1	4	245	0.000635713
0.118908	4	2	4	57	0.000595531
0.118971	4	2	4	36	0.000283031
0.118971	7	1	4	36	0.000283031
0.118984	1	2	4	57	0.000233927
0.119033	4	2	4	36	0.000283031
0.119046	1	2	4	57	0.000233927
0.119051	4	2	4	182	0.000238391
0.119136	4	1	4	164	0.000635713
0.119158	4	2	4	57	0.000908031
0.119171	1	2	4	57	0.000233927
0.119221	7	1	4	57	0.000908031
0.119238	7	1	4	57	0.000238391
0.119296	1	2	4	57	0.000233927
0.119359	1	2	4	57	0.000233927
0.119386	4	1	4	245	0.000635713
0.119408	7	1	4	57	0.000595531
0.119471	7	1	4	57	0.000908031
0.119484	1	2	4	57	0.000233927
0.119502	7	1	4	170	0.000251783
0.119533	4	2	4	57	0.000595531
0.119546	1	2	4	57	0.000233927
0.119582	1	1	4	164	0.00208214
0.119596	4	2	4	36	0.000283031
0.119636	4	1	4	164	0.000635713
0.119658	7	1	4	80	0.000908031
0.119671	1	2	4	57	0.000233927
0.119721	4	2	4	57	0.000595531
0.119783	4	2	4	36	0.000283031
0.119796	1	2	4	57	0.000233927
0.119832	1	1	4	245	0.00208214
0.119846	4	2	4	36	0.000283031
0.119859	1	2	4	57	0.000233927
0.119886	4	1	4	245	0.000635713
0.119971	4	2	4	57	0.000908031
0.119971	7	1	4	36	0.000283031
0.119984	1	2	4	57	0.000233927
0.120033	7	1	4	57	0.000595531
0.120046	1	2	4	57	0.000233927
0.120082	1	1	4	164	0.00208214
0.120096	7	1	4	36	0.000283031
0.120136	4	1	4	164	0.000635713
0.120158	7	1	4	57	0.000595531
0.120171	1	2	4	57	0.000233927
0.120221	4	2	4	182	0.000595531
0.120221	7	1	4	57	0.000908031
0.120234	4	2	4	57	0.000233927
0.120238	7	1	4	159	0.000238391
0.120296	1	2	4	57	0.000233927
0.120332	1	1	4	245	0.00208214
0.120359	1	2	4	57	0.000233927
0.120386	4	1	4	245	0.000635713
0.120408	4	2	4	57	0.000595531
0.120471	4	2	4	36	0.000283031
0.120484	1	2	4	57	0.000233927
0.120533	4	2	4	36	0.000283031
0.120546	1	2	4	57	0.000233927
0.120551	4	2	4	159	0.000238391
0.120551	7	1	4	57	0.000238391
0.120582	1	1	4	164	0.00208214
0.120636	4	1	4	164	0.000635713
0.120658	4	2	4	57	0.000908031
0.120671	1	2	4	57	0.000233927
0.120721	7	1	4	57	0.000658031
0.120796	1	1	4	1223	0.000796426
0.120796	1	2	4	57	0.000233927
0.120846	7	1	4	57	0.000595531
0.120859	1	2	4	57	0.000233927
0.120886	4	1	4	245	0.000635713
0.120908	7	1	4	36	0.000283031
0.120939	7	1	4	136	0.000251783
0.120984	1	2	4	57	0.000233927
0.120988	7	1	4	57	0.000238391
0.121033	4	2	4	57	0.000595531
0.121046	1	2	4	57	0.000233927
0.121096	4	2	4	36	0.000283031
0.121096	7	1	4	57	0.000970531
0.121136	4	1	4	164	0.000635713
0.121171	1	2	4	57	0.000233927
0.121283	4	2	4	36	0.000283031
0.121296	1	2	4	57	0.000233927
0.121346	4	2	4	36	0.000283031
0.121359	1	2	4	57	0.000233927
0.121363	4	2	4	182	0.000238391
0.121386	4	1	4	245	0.000635713
0.121471	4	2	4	57	0.000908031
0.121471	7	1	4	57	0.000595531
0.121484	1	2	4	57	0.000233927
0.121533	4	2	4	57	0.000908031
0.121546	1	2	4	57	0.000233927
0.121596	7	1	4	36	0.000283031
0.121636	4	1	4	164	0.000635713
0.121671	1	2	4	57	0.000233927
0.121721	7	1	4	57	0.000595531
0.121783	7	1	4	36	0.000283031
0.121796	1	2	4	57	0.000233927
0.121846	7	1	4	57	0.000908031
0.121859	1	2	4	57	0.000233927
0.121886	7	1	4	216	0.000260711
0.121886	4	1	4	245	0.000635713
0.121971	4	2	4	36	0.000283031
0.121971	7	1	4	57	0.000908031
0.121984	1	2	4	57	0.000233927
0.122046	1	2	4	57	0.000233927
0.122096	4	2	4	36	0.000283031
0.122136	4	1	4	164	0.000635713
0.122158	4	2	4	57	0.000595531
0.122171	1	2	4	57	0.000233927
0.122221	4	2	4	114	0.000908031
0.122238	4	2	4	159	0.000238391
0.122296	1	2	4	57	0.000233927
0.122332	1	1	4	245	0.00208214
0.122346	4	2	4	57	0.000908031
0.122359	1	2	4	57	0.000233927
0.122386	4	1	4	245	0.000635713
0.122408	7	1	4	57	0.000595531
0.122471	7	1	4	36	0.000283031
0.122484	1	2	4	57	0.000233927
0.122546	1	2	4	57	0.000233927
0.122582	1	1	4	164	0.00208214
0.122596	7	1	4	36	0.000283031
0.122636	4	1	4	164	0.000635713
0.122658	7	1	4	57	0.000908031
0.122671	1	2	4	57	0.000233927
