time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.104221	4	2	4	55	0.000820299
0.104296	1	2	4	55	0.000296271
0.104359	1	2	4	55	0.000258771
0.104386	4	1	4	80	0.000885193
0.104386	4	1	4	80	0.000785193
0.104386	4	1	4	80	0.000685193
0.104408	4	2	4	55	0.000907799
0.104408	4	2	4	55	0.000807799
0.104408	4	2	4	55	0.000707799
0.104408	4	2	4	55	0.000607799
0.104408	4	2	4	55	0.000507799
0.104484	1	2	4	55	0.000283771
0.104533	7	1	4	55	0.00103272
0.104533	7	1	4	55	0.000932723
0.104533	7	1	4	55	0.000832723
0.104533	7	1	4	55	0.000732723
0.104533	7	1	4	55	0.000632723
0.104533	7	1	4	55	0.000532723
0.104533	7	1	4	55	0.000432723
0.104546	1	2	4	55	0.000246271
0.10456	7	1	4	55	0.000359511
0.10456	7	1	4	55	0.000259511
0.104636	4	1	4	80	0.000835193
0.104636	4	1	4	80	0.000735193
0.104671	1	2	4	55	0.000271271
0.104796	1	2	4	55	0.000296271
0.104859	1	2	4	55	0.000258771
0.104886	4	1	4	80	0.000885193
0.104886	4	1	4	80	0.000785193
0.104886	4	1	4	80	0.000685193
0.104971	4	2	4	55	0.000970299
0.104971	4	2	4	55	0.000870299
0.104971	4	2	4	55	0.000770299
0.104984	1	2	4	55	0.000283771
0.105046	1	2	4	55	0.000246271
0.105136	4	1	4	80	0.000835193
0.105136	4	1	4	80	0.000735193
0.105171	1	2	4	55	0.000271271
0.105221	4	2	4	55	0.000920299
0.105221	4	2	4	55	0.000820299
0.105296	1	2	4	55	0.000296271
0.105332	1	1	4	80	0.00233172
0.105332	1	1	4	80	0.00223172
0.105332	1	1	4	80	0.00213172
0.105346	4	2	4	55	0.000845299
0.105346	4	2	4	55	0.000745299
0.105346	4	2	4	55	0.000645299
0.105346	7	1	4	55	0.000945223
0.105346	7	1	4	55	0.000845223
0.105359	1	2	4	55	0.000258771
0.105386	4	1	4	80	0.000885193
0.105386	4	1	4	80	0.000785193
0.105386	4	1	4	80	0.000685193
0.105484	1	2	4	55	0.000283771
0.105533	7	1	4	55	0.000932723
0.105533	7	1	4	55	0.000832723
0.105546	1	2	4	55	0.000246271
0.105582	1	1	4	80	0.00228172
0.105582	1	1	4	80	0.00218172
0.105636	4	1	4	80	0.000835193
0.105636	4	1	4	80	0.000735193
0.105671	1	2	4	55	0.000271271
0.105721	4	2	4	55	0.000920299
0.105721	4	2	4	55	0.000820299
0.105721	4	2	4	55	0.000720299
0.105721	7	1	4	55	0.000920223
0.105721	7	1	4	55	0.000820223
0.105721	7	1	4	55	0.000720223
0.105721	7	1	4	55	0.000620223
0.105721	7	1	4	55	0.000520223
0.105721	7	1	4	55	0.000420223
0.105796	1	2	4	55	0.000296271
0.105832	1	1	4	80	0.00233172
0.105832	1	1	4	80	0.00223172
0.105832	1	1	4	80	0.00213172
0.105859	1	2	4	55	0.000258771
0.105886	4	1	4	80	0.000885193
0.105886	4	1	4	80	0.000785193
0.105886	4	1	4	80	0.000685193
0.105908	4	2	4	55	0.000807799
0.105908	4	2	4	55	0.000707799
0.105908	4	2	4	55	0.000607799
0.105908	4	2	4	55	0.000507799
0.105984	1	2	4	55	0.000283771
0.106046	1	2	4	55	0.000246271
0.106082	1	1	4	80	0.00228172
0.106082	1	1	4	80	0.00218172
0.106096	7	1	4	55	0.000695223
0.106136	4	1	4	80	0.000835193
0.106136	4	1	4	80	0.000735193
0.106171	1	2	4	55	0.000271271
0.106296	1	2	4	55	0.000296271
0.106332	1	1	4	80	0.00233172
0.106332	1	1	4	80	0.00223172
0.106332	1	1	4	80	0.00213172
0.106359	1	2	4	55	0.000258771
0.106386	4	1	4	80	0.000885193
0.106386	4	1	4	80	0.000785193
0.106386	4	1	4	80	0.000685193
0.106471	4	2	4	55	0.000970299
0.106471	4	2	4	55	0.000870299
0.106471	4	2	4	55	0.000770299
0.106471	4	2	4	55	0.000670299
0.106471	4	2	4	55	0.000570299
0.106484	1	2	4	55	0.000283771
0.106546	1	1	4	80	0.002246
0.106546	1	1	4	80	0.002146
0.106546	1	1	4	80	0.002046
0.106546	1	1	4	80	0.001946
0.106546	1	1	4	80	0.001846
0.106546	1	1	4	80	0.001746
0.106546	1	1	4	80	0.001646
0.106546	1	1	4	80	0.001546
0.106546	1	1	4	80	0.001446
0.106546	1	1	4	80	0.001346
0.106546	1	1	4	80	0.001246
0.106546	1	1	4	80	0.001146
0.106546	1	1	4	80	0.001046
0.106546	1	1	4	80	0.000946002
0.106546	1	1	4	80	0.000846002
0.106546	1	2	4	55	0.000246271
0.106636	4	1	4	80	0.000835193
0.106636	4	1	4	80	0.000735193
0.106671	1	2	4	55	0.000271271
0.106783	7	1	4	55	0.00128272
0.106783	7	1	4	55	0.00118272
0.106783	7	1	4	55	0.00108272
0.106783	7	1	4	55	0.000982723
0.106783	7	1	4	55	0.000882723
0.106783	7	1	4	55	0.000782723
0.106783	7	1	4	55	0.000682723
0.106783	7	1	4	55	0.000582723
0.106796	1	2	4	55	0.000296271
0.106846	4	2	4	55	0.000845299
0.106846	4	2	4	55	0.000745299
0.106846	4	2	4	55	0.000645299
0.106859	1	2	4	55	0.000258771
0.106886	4	1	4	80	0.000885193
0.106886	4	1	4	80	0.000785193
0.106886	4	1	4	80	0.000685193
0.106908	4	2	4	55	0.000607799
0.106984	1	2	4	55	0.000283771
0.107046	1	2	4	55	0.000246271
0.107136	4	1	4	80	0.000835193
0.107136	4	1	4	80	0.000735193
0.107171	1	2	4	55	0.000271271
0.107221	7	1	4	55	0.000920223
0.107221	7	1	4	55	0.000820223
0.107221	7	1	4	55	0.000720223
0.107296	1	2	4	55	0.000296271
0.107346	4	2	4	55	0.000945299
0.107346	4	2	4	55	0.000845299
0.107359	1	2	4	55	0.000258771
0.107386	4	1	4	80	0.000885193
0.107386	4	1	4	80	0.000785193
0.107386	4	1	4	80	0.000685193
0.107484	1	2	4	55	0.000283771
0.107533	4	2	4	55	0.000932799
0.107533	4	2	4	55	0.000832799
0.107533	4	2	4	55	0.000732799
0.107533	4	2	4	55	0.000632799
0.107546	1	2	4	55	0.000246271
0.107636	4	1	4	80	0.000835193
0.107636	4	1	4	80	0.000735193
0.107658	7	1	4	55	0.00105772
0.107658	7	1	4	55	0.000957723
0.107658	7	1	4	55	0.000857723
0.107658	7	1	4	55	0.000757723
0.107658	7	1	4	55	0.000657723
0.107671	1	2	4	55	0.000271271
0.107796	1	2	4	55	0.000296271
0.107859	1	2	4	55	0.000258771
0.107886	4	1	4	80	0.000885193
0.107886	4	1	4	80	0.000785193
0.107886	4	1	4	80	0.000685193
0.107908	7	1	4	55	0.000807723
0.107908	7	1	4	55	0.000707723
0.107908	7	1	4	55	0.000607723
0.107908	7	1	4	55	0.000507723
0.107984	1	2	4	55	0.000283771
0.108033	4	2	4	55	0.0010328
0.108033	4	2	4	55	0.000932799
0.108033	4	2	4	55	0.000832799
0.108033	4	2	4	55	0.000732799
0.108033	4	2	4	55	0.000632799
0.108046	1	2	4	55	0.000246271
0.108082	1	1	4	80	0.00228172
0.108082	1	1	4	80	0.00218172
0.108136	4	1	4	80	0.000835193
0.108136	4	1	4	80	0.000735193
0.108171	1	2	4	55	0.000271271
0.108296	1	2	4	55	0.000296271
0.108332	1	1	4	80	0.00233172
0.108332	1	1	4	80	0.00223172
0.108332	1	1	4	80	0.00213172
0.108359	1	2	4	55	0.000258771
0.108386	4	1	4	80	0.000885193
0.108386	4	1	4	80	0.000785193
0.108386	4	1	4	80	0.000685193
0.108471	7	1	4	55	0.000970223
0.108471	7	1	4	55	0.000870223
0.108484	1	2	4	55	0.000283771
0.108533	4	2	4	55	0.0010328
0.108533	4	2	4	55	0.000932799
0.108546	1	2	4	55	0.000246271
0.108582	1	1	4	80	0.00228172
0.108582	1	1	4	80	0.00218172
0.108636	4	1	4	80	0.000835193
0.108636	4	1	4	80	0.000735193
0.108658	7	1	4	55	0.000957723
0.108671	1	2	4	55	0.000271271
0.108721	4	2	4	55	0.0010203
0.108721	4	2	4	55	0.000920299
0.108721	4	2	4	55	0.000820299
0.108721	4	2	4	55	0.000720299
0.108721	4	2	4	55	0.000620299
0.108721	4	2	4	55	0.000520299
0.108721	4	2	4	55	0.000420299
0.108734	4	2	4	55	0.000333695
0.108796	1	2	4	55	0.000296271
0.108832	1	1	4	80	0.00233172
0.108832	1	1	4	80	0.00223172
0.108832	1	1	4	80	0.00213172
0.108859	1	2	4	55	0.000258771
0.108886	4	1	4	80	0.000885193
0.108886	4	1	4	80	0.000785193
0.108886	4	1	4	80	0.000685193
0.108984	1	2	4	55	0.000283771
0.109033	7	1	4	55	0.00123272
0.109033	7	1	4	55	0.00113272
0.109033	7	1	4	55	0.00103272
0.109033	7	1	4	55	0.000932723
0.109033	7	1	4	55	0.000832723
0.109033	7	1	4	55	0.000732723
0.109033	7	1	4	55	0.000632723
0.109033	7	1	4	55	0.000532723
0.109033	7	1	4	55	0.000432723
0.109046	1	2	4	55	0.000246271
0.10906	7	1	4	55	0.000359511
0.10906	7	1	4	55	0.000259511
0.109082	1	1	4	80	0.00228172
0.109082	1	1	4	80	0.00218172
0.109136	4	1	4	80	0.000835193
0.109136	4	1	4	80	0.000735193
0.109158	4	2	4	55	0.000657799
0.109171	1	2	4	55	0.000271271
0.109296	1	1	4	80	0.002296
0.109296	1	1	4	80	0.002196
0.109296	1	1	4	80	0.002096
0.109296	1	1	4	80	0.001996
0.109296	1	1	4	80	0.001896
0.109296	1	1	4	80	0.001796
0.109296	1	1	4	80	0.001696
0.109296	1	1	4	80	0.001596
0.109296	1	1	4	80	0.001496
0.109296	1	1	4	80	0.001396
0.109296	1	1	4	80	0.001296
0.109296	1	1	4	80	0.001196
0.109296	1	1	4	80	0.001096
0.109296	1	1	4	80	0.000996002
0.109296	1	1	4	80	0.000896002
0.109296	1	2	4	55	0.000296271
0.109359	1	2	4	55	0.000258771
0.109386	4	1	4	80	0.000885193
0.109386	4	1	4	80	0.000785193
0.109386	4	1	4	80	0.000685193
0.109484	1	2	4	55	0.000283771
0.109533	4	2	4	55	0.000932799
0.109533	4	2	4	55	0.000832799
0.109546	1	2	4	55	0.000246271
0.109636	4	1	4	80	0.000835193
0.109636	4	1	4	80	0.000735193
0.109671	1	2	4	55	0.000271271
0.109721	4	2	4	55	0.000920299
0.109721	4	2	4	55	0.000820299
0.109796	1	2	4	55	0.000296271
0.109846	7	1	4	55	0.000945223
0.109846	7	1	4	55	0.000845223
0.109859	1	2	4	55	0.000258771
0.109886	4	1	4	80	0.000885193
0.109886	4	1	4	80	0.000785193
0.109886	4	1	4	80	0.000685193
0.109908	4	2	4	55	0.000907799
0.109908	4	2	4	55	0.000807799
0.109908	4	2	4	55	0.000707799
0.109908	4	2	4	55	0.000607799
0.109908	4	2	4	55	0.000507799
0.109984	1	2	4	55	0.000283771
0.110033	7	1	4	55	0.000932723
0.110033	7	1	4	55	0.000832723
0.110033	7	1	4	55	0.000732723
0.110033	7	1	4	55	0.000632723
0.110033	7	1	4	55	0.000532723
0.110033	7	1	4	55	0.000432723
0.110046	1	2	4	55	0.000246271
0.11006	7	1	4	55	0.000359511
0.11006	7	1	4	55	0.000259511
0.110136	4	1	4	80	0.000835193
0.110136	4	1	4	80	0.000735193
0.110171	1	2	4	55	0.000271271
0.110296	1	2	4	55	0.000296271
0.110359	1	2	4	55	0.000258771
0.110386	4	1	4	80	0.000885193
0.110386	4	1	4	80	0.000785193
0.110386	4	1	4	80	0.000685193
0.110471	4	2	4	55	0.000970299
0.110471	4	2	4	55	0.000870299
0.110471	4	2	4	55	0.000770299
0.110484	1	2	4	55	0.000283771
0.110533	7	1	4	55	0.000632723
0.110546	1	2	4	55	0.000246271
0.110636	4	1	4	80	0.000835193
0.110636	4	1	4	80	0.000735193
0.110671	1	2	4	55	0.000271271
0.110721	4	2	4	55	0.000920299
0.110721	4	2	4	55	0.000820299
0.110796	1	2	4	55	0.000296271
0.110832	1	1	4	80	0.00233172
0.110832	1	1	4	80	0.00223172
0.110832	1	1	4	80	0.00213172
0.110846	4	2	4	55	0.000845299
0.110846	4	2	4	55	0.000745299
0.110846	4	2	4	55	0.000645299
0.110859	1	2	4	55	0.000258771
0.110886	4	1	4	80	0.000885193
0.110886	4	1	4	80	0.000785193
0.110886	4	1	4	80	0.000685193
0.110908	4	2	4	55	0.000607799
0.110908	4	2	4	55	0.000507799
0.110984	1	2	4	55	0.000283771
0.111033	4	2	4	55	0.000532799
0.111033	7	1	4	55	0.00103272
0.111046	1	2	4	55	0.000246271
0.111051	4	2	4	55	0.000450659
0.111051	4	2	4	55	0.000350659
0.111051	4	2	4	55	0.000250659
0.111082	1	1	4	80	0.00228172
0.111082	1	1	4	80	0.00218172
0.111096	7	1	4	55	0.000995223
0.111096	7	1	4	55	0.000895223
0.111136	4	1	4	80	0.000835193
0.111136	4	1	4	80	0.000735193
0.111171	1	2	4	55	0.000271271
0.111221	7	1	4	55	0.000920223
0.111221	7	1	4	55	0.000820223
0.111221	7	1	4	55	0.000720223
0.111221	7	1	4	55	0.000620223
0.111221	7	1	4	55	0.000520223
0.111221	7	1	4	55	0.000420223
0.111234	7	1	4	55	0.000333619
0.111296	1	2	4	55	0.000296271
0.111332	1	1	4	80	0.00233172
0.111332	1	1	4	80	0.00223172
0.111332	1	1	4	80	0.00213172
0.111359	1	2	4	55	0.000258771
0.111386	4	1	4	80	0.000885193
0.111386	4	1	4	80	0.000785193
0.111386	4	1	4	80	0.000685193
0.111484	1	2	4	55	0.000283771
0.111533	4	2	4	55	0.000632799
0.111546	1	2	4	55	0.000246271
0.111582	1	1	4	80	0.00228172
0.111582	1	1	4	80	0.00218172
0.111636	4	1	4	80	0.000835193
0.111636	4	1	4	80	0.000735193
0.111671	1	2	4	55	0.000271271
0.111796	1	2	4	55	0.000296271
0.111832	1	1	4	80	0.00233172
0.111832	1	1	4	80	0.00223172
0.111832	1	1	4	80	0.00213172
0.111859	1	2	4	55	0.000258771
0.111886	4	1	4	80	0.000885193
0.111886	4	1	4	80	0.000785193
0.111886	4	1	4	80	0.000685193
0.111971	4	2	4	55	0.000970299
0.111971	4	2	4	55	0.000870299
0.111971	4	2	4	55	0.000770299
0.111971	4	2	4	55	0.000670299
0.111971	4	2	4	55	0.000570299
0.111971	4	2	4	55	0.000470299
0.111971	4	2	4	55	0.000370299
0.111984	1	2	4	55	0.000283771
0.112046	1	1	4	80	0.002246
0.112046	1	1	4	80	0.002146
0.112046	1	1	4	80	0.002046
0.112046	1	1	4	80	0.001946
0.112046	1	1	4	80	0.001846
0.112046	1	1	4	80	0.001746
0.112046	1	1	4	80	0.001646
0.112046	1	1	4	80	0.001546
0.112046	1	1	4	80	0.001446
0.112046	1	1	4	80	0.001346
0.112046	1	1	4	80	0.001246
0.112046	1	1	4	80	0.001146
0.112046	1	1	4	80	0.001046
0.112046	1	1	4	80	0.000946002
0.112046	1	1	4	80	0.000846002
0.112046	1	2	4	55	0.000246271
0.112136	4	1	4	80	0.000835193
0.112136	4	1	4	80	0.000735193
0.112171	1	2	4	55	0.000271271
0.112283	7	1	4	55	0.00128272
0.112283	7	1	4	55	0.00118272
0.112283	7	1	4	55	0.00108272
0.112283	7	1	4	55	0.000982723
0.112283	7	1	4	55	0.000882723
0.112283	7	1	4	55	0.000782723
0.112283	7	1	4	55	0.000682723
0.112283	7	1	4	55	0.000582723
0.112283	7	1	4	55	0.000482723
0.112296	1	2	4	55	0.000296271
0.112305	7	1	4	55	0.000405047
0.112305	7	1	4	55	0.000305047
0.112346	4	2	4	55	0.000645299
0.112359	1	2	4	55	0.000258771
0.112386	4	1	4	80	0.000885193
0.112386	4	1	4	80	0.000785193
0.112386	4	1	4	80	0.000685193
0.112408	4	2	4	55	0.000607799
0.112484	1	2	4	55	0.000283771
0.112533	4	2	4	55	0.000632799
0.112546	1	2	4	55	0.000246271
0.112596	4	2	4	55	0.000595299
0.112636	4	1	4	80	0.000835193
0.112636	4	1	4	80	0.000735193
0.112671	1	2	4	55	0.000271271
0.112721	7	1	4	55	0.000620223
0.112796	1	2	4	55	0.000296271
0.112846	7	1	4	55	0.000645223
0.112859	1	2	4	55	0.000258771
0.112886	4	1	4	80	0.000885193
0.112886	4	1	4	80	0.000785193
0.112886	4	1	4	80	0.000685193
0.112908	7	1	4	55	0.000607723
0.112971	7	1	4	55	0.000570223
0.112984	1	2	4	55	0.000283771
0.113033	4	2	4	55	0.000932799
0.113033	4	2	4	55	0.000832799
0.113033	4	2	4	55	0.000732799
0.113033	4	2	4	55	0.000632799
0.113046	1	2	4	55	0.000246271
0.113136	4	1	4	80	0.000835193
0.113136	4	1	4	80	0.000735193
0.113171	1	2	4	55	0.000271271
0.113296	1	2	4	55	0.000296271
0.113359	1	2	4	55	0.000258771
0.113386	4	1	4	80	0.000885193
0.113386	4	1	4	80	0.000785193
0.113386	4	1	4	80	0.000685193
0.113408	7	1	4	55	0.000907723
0.113408	7	1	4	55	0.000807723
0.113408	7	1	4	55	0.000707723
0.113408	7	1	4	55	0.000607723
0.113466	4	2	4	55	0.000965835
0.113484	1	2	4	55	0.000283771
0.113533	4	2	4	55	0.000932799
0.113533	4	2	4	55	0.000832799
0.113533	4	2	4	55	0.000732799
0.113533	4	2	4	55	0.000632799
0.113546	1	2	4	55	0.000246271
0.113582	1	1	4	80	0.00228172
0.113582	1	1	4	80	0.00218172
0.113636	4	1	4	80	0.000835193
0.113636	4	1	4	80	0.000735193
0.113671	1	2	4	55	0.000271271
0.113796	1	2	4	55	0.000296271
0.113846	7	1	4	55	0.000945223
0.113846	7	1	4	55	0.000845223
0.113846	7	1	4	55	0.000745223
0.113846	7	1	4	55	0.000645223
0.113859	1	2	4	55	0.000258771
0.113886	4	1	4	80	0.000885193
0.113886	4	1	4	80	0.000785193
0.113886	4	1	4	80	0.000685193
0.113984	1	2	4	55	0.000283771
0.114033	4	2	4	55	0.0010328
0.114033	4	2	4	55	0.000932799
0.114046	1	2	4	55	0.000246271
0.114082	1	1	4	80	0.00258172
0.114082	1	1	4	80	0.00248172
0.114082	1	1	4	80	0.00238172
0.114096	7	1	4	55	0.000795223
0.114096	7	1	4	55	0.000695223
0.114096	7	1	4	55	0.000595223
0.114096	7	1	4	55	0.000495223
0.114136	4	1	4	80	0.000835193
0.114136	4	1	4	80	0.000735193
0.114171	1	2	4	55	0.000271271
0.114221	4	2	4	55	0.0010203
0.114221	4	2	4	55	0.000920299
0.114296	1	2	4	55	0.000296271
0.114332	1	1	4	80	0.00253172
0.114332	1	1	4	80	0.00243172
0.114346	7	1	4	55	0.000645223
0.114346	7	1	4	55	0.000545223
0.114359	1	2	4	55	0.000258771
0.114386	4	1	4	80	0.000885193
0.114386	4	1	4	80	0.000785193
0.114386	4	1	4	80	0.000685193
0.114471	4	2	4	55	0.0010703
0.114471	4	2	4	55	0.000970299
0.114471	4	2	4	55	0.000870299
0.114471	4	2	4	55	0.000770299
0.114471	4	2	4	55	0.000670299
0.114471	4	2	4	55	0.000570299
0.114484	1	2	4	55	0.000283771
0.114533	7	1	4	55	0.000632723
0.114546	1	2	4	55	0.000246271
0.114582	1	1	4	80	0.00258172
0.114582	1	1	4	80	0.00248172
0.114582	1	1	4	80	0.00238172
0.114636	4	1	4	80	0.000835193
0.114636	4	1	4	80	0.000735193
0.114671	1	2	4	55	0.000271271
0.114783	7	1	4	55	0.000782723
0.114783	7	1	4	55	0.000682723
0.114783	7	1	4	55	0.000582723
0.114796	1	2	4	55	0.000296271
0.114832	1	1	4	80	0.00253172
0.114832	1	1	4	80	0.00243172
0.114859	1	2	4	55	0.000258771
0.114886	4	1	4	80	0.000885193
0.114886	4	1	4	80	0.000785193
0.114886	4	1	4	80	0.000685193
0.114971	4	2	4	55	0.000970299
0.114984	1	2	4	55	0.000283771
0.115033	7	1	4	55	0.000732723
0.115033	7	1	4	55	0.000632723
0.115046	1	2	4	55	0.000246271
0.115082	1	1	4	80	0.00258172
0.115082	1	1	4	80	0.00248172
0.115082	1	1	4	80	0.00238172
0.115082	1	1	4	80	0.00228172
0.115082	1	1	4	80	0.00218172
0.115136	4	1	4	80	0.000835193
0.115136	4	1	4	80	0.000735193
0.115158	4	2	4	55	0.0010578
0.115158	4	2	4	55	0.000957799
0.115171	1	2	4	55	0.000271271
0.115221	4	2	4	55	0.000920299
0.115221	4	2	4	55	0.000820299
0.115296	1	1	4	80	0.002296
0.115296	1	1	4	80	0.002196
0.115296	1	1	4	80	0.002096
0.115296	1	1	4	80	0.001996
0.115296	1	1	4	80	0.001896
0.115296	1	1	4	80	0.001796
0.115296	1	1	4	80	0.001696
0.115296	1	1	4	80	0.001596
0.115296	1	1	4	80	0.001496
0.115296	1	1	4	80	0.001396
0.115296	1	1	4	80	0.001296
0.115296	1	1	4	80	0.001196
0.115296	1	1	4	80	0.001096
0.115296	1	1	4	80	0.000996002
0.115296	1	1	4	80	0.000896002
0.115296	1	2	4	55	0.000296271
0.115346	4	2	4	55	0.000845299
0.115346	4	2	4	55	0.000745299
0.115346	4	2	4	55	0.000645299
0.115359	1	2	4	55	0.000258771
0.115386	4	1	4	80	0.000885193
